049	BANCO SECURITY
8110000	 0000000210188,00	
8111000	 0000000000000,00	
8113000	 0000000190838,00	
8114000	 0000000006935,00	
8115000	 0000000012415,00	
8130000	 0000000025280,00	
8131000	 0000000000000,00	
8133000	 0000000011815,00	
8134000	 0000000000479,00	
8135000	 0000000012986,00	
8140000	 0000000001806,00	
8141000	 0000000000000,00	
8143000	 0000000000483,00	
8144000	 0000000000000,00	
8145000	 0000000001323,00	
8310000	 0000001059998,00	
8311000	 0000000004537,00	
8312000	 0000000000000,00	
8314000	 0000000025543,00	
8315000	 0000000214129,00	
8315100	 0000000191704,00	
8315200	 0000000022425,00	
8317000	 0000000815789,00	
8318000	 0000000000000,00	
8318100	 0000000000000,00	
8318900	 0000000000000,00	
8319000	 0000000000000,00	
8510000	 0000002463199,00	
8511000	 0000000000046,00	
8513000	 0000002463153,00	
8520000	 0000000822236,00	
8521000	 0000000000000,00	
8523000	 0000000822236,00	
8530000	 0000000142812,00	
8531000	 0000000000000,00	
8533000	 0000000142812,00	
8540000	 0000001272548,00	
8543000	 0000000273116,00	
8544000	 0000000594295,00	
8545000	 0000000405137,00	
8560000	 0000000032121,00	
8563000	 0000000012771,00	
8564000	 0000000006935,00	
8565000	 0000000012415,00	
8610000	 0000000379749,00	
8620000	 0000000017418,00	
8630000	 0000000007389,00	
8640000	 0000000655092,00	
8660000	 0000000000350,00	
