009	BANCO INTERNACIONAL
8110000	 0000000099543,00	
8111000	 0000000000000,00	
8113000	 0000000096636,00	
8114000	 0000000002537,00	
8115000	 0000000000370,00	
8130000	 0000000009182,00	
8131000	 0000000000000,00	
8133000	 0000000008765,00	
8134000	 0000000000002,00	
8135000	 0000000000415,00	
8140000	 0000000001523,00	
8141000	 0000000000000,00	
8143000	 0000000001350,00	
8144000	 0000000000000,00	
8145000	 0000000000173,00	
8310000	 0000000234454,00	
8311000	 0000000000770,00	
8312000	 0000000000000,00	
8314000	 0000000003487,00	
8315000	 0000000028380,00	
8315100	 0000000026638,00	
8315200	 0000000001742,00	
8317000	 0000000045488,00	
8318000	 0000000156329,00	
8318100	 0000000156329,00	
8318900	 0000000000000,00	
8319000	 0000000000000,00	
8510000	 0000000813398,00	
8511000	 0000000000000,00	
8513000	 0000000813398,00	
8520000	 0000000099580,00	
8521000	 0000000000000,00	
8523000	 0000000099580,00	
8530000	 0000000080776,00	
8531000	 0000000000000,00	
8533000	 0000000080776,00	
8540000	 0000000075722,00	
8543000	 0000000048982,00	
8544000	 0000000021379,00	
8545000	 0000000005361,00	
8560000	 0000000003986,00	
8563000	 0000000001080,00	
8564000	 0000000002537,00	
8565000	 0000000000369,00	
8610000	 0000000065795,00	
8620000	 0000000003720,00	
8630000	 0000000000892,00	
8640000	 0000000163988,00	
8660000	 0000000000059,00	
