001	BANCO DE CHILE
8110000	 0000000792072,00	
8111000	 0000000000000,00	
8113000	 0000000391378,00	
8114000	 0000000152690,00	
8115000	 0000000248004,00	
8130000	 0000000239612,00	
8131000	 0000000000000,00	
8133000	 0000000043772,00	
8134000	 0000000003804,00	
8135000	 0000000192036,00	
8140000	 0000000034335,00	
8141000	 0000000000000,00	
8143000	 0000000008736,00	
8144000	 0000000002070,00	
8145000	 0000000023529,00	
8310000	 0000010083521,00	
8311000	 0000000313177,00	
8312000	 0000000054775,00	
8314000	 0000000097312,00	
8315000	 0000002180562,00	
8315100	 0000001860632,00	
8315200	 0000000319930,00	
8317000	 0000007360721,00	
8318000	 0000000076974,00	
8318100	 0000000000000,00	
8318900	 0000000076974,00	
8319000	 0000000000000,00	
8510000	 0000011134454,00	
8511000	 0000000292883,00	
8513000	 0000010841571,00	
8520000	 0000000095059,00	
8521000	 0000000000000,00	
8523000	 0000000095059,00	
8530000	 0000000190585,00	
8531000	 0000000000000,00	
8533000	 0000000190585,00	
8540000	 0000013723748,00	
8543000	 0000002823680,00	
8544000	 0000007216021,00	
8545000	 0000003684047,00	
8560000	 0000000598128,00	
8563000	 0000000197434,00	
8564000	 0000000152690,00	
8565000	 0000000248004,00	
8610000	 0000004012179,00	
8620000	 0000000011237,00	
8630000	 0000000002234,00	
8640000	 0000006047054,00	
8660000	 0000000010817,00	
