055	BANCO CONSORCIO
8110000	 0000000054900,00	
8111000	 0000000000000,00	
8113000	 0000000052545,00	
8114000	 0000000000482,00	
8115000	 0000000001873,00	
8130000	 0000000003018,00	
8131000	 0000000000000,00	
8133000	 0000000000799,00	
8134000	 0000000000045,00	
8135000	 0000000002174,00	
8140000	 0000000000665,00	
8141000	 0000000000000,00	
8143000	 0000000000000,00	
8144000	 0000000000000,00	
8145000	 0000000000665,00	
8310000	 0000000068996,00	
8311000	 0000000000000,00	
8312000	 0000000006188,00	
8314000	 0000000000000,00	
8315000	 0000000051288,00	
8315100	 0000000047698,00	
8315200	 0000000003590,00	
8317000	 0000000011520,00	
8318000	 0000000000000,00	
8318100	 0000000000000,00	
8318900	 0000000000000,00	
8319000	 0000000000000,00	
8510000	 0000001743569,00	
8511000	 0000000020001,00	
8513000	 0000001723568,00	
8520000	 0000000069343,00	
8521000	 0000000000000,00	
8523000	 0000000069343,00	
8530000	 0000000028462,00	
8531000	 0000000000000,00	
8533000	 0000000028462,00	
8540000	 0000000167345,00	
8543000	 0000000006204,00	
8544000	 0000000093463,00	
8545000	 0000000067678,00	
8560000	 0000000002466,00	
8563000	 0000000000111,00	
8564000	 0000000000482,00	
8565000	 0000000001873,00	
8610000	 0000000064730,00	
8620000	 0000000002837,00	
8630000	 0000000000352,00	
8640000	 0000000001076,00	
8660000	 0000000000001,00	
