037	BANCO SANTANDER-CHILE
8110000	 0000001616824,00	
8111000	 0000000000000,00	
8113000	 0000000919691,00	
8114000	 0000000403687,00	
8115000	 0000000293446,00	
8130000	 0000000039947,00	
8131000	 0000000000000,00	
8133000	 0000000019205,00	
8134000	 0000000001574,00	
8135000	 0000000019168,00	
8140000	 0000000006966,00	
8141000	 0000000000000,00	
8143000	 0000000003035,00	
8144000	 0000000000882,00	
8145000	 0000000003049,00	
8310000	 0000009824891,00	
8311000	 0000000117819,00	
8312000	 0000000049526,00	
8314000	 0000000143553,00	
8315000	 0000001708605,00	
8315100	 0000001046229,00	
8315200	 0000000662376,00	
8317000	 0000007554833,00	
8318000	 0000000250555,00	
8318100	 0000000020572,00	
8318900	 0000000229983,00	
8319000	 0000000000000,00	
8510000	 0000009926624,00	
8511000	 0000000272227,00	
8513000	 0000009654397,00	
8520000	 0000000541355,00	
8521000	 0000000000000,00	
8523000	 0000000541355,00	
8530000	 0000000437334,00	
8531000	 0000000000000,00	
8533000	 0000000437334,00	
8540000	 0000015118822,00	
8543000	 0000002752084,00	
8544000	 0000008226222,00	
8545000	 0000004140516,00	
8560000	 0000001036131,00	
8563000	 0000000338998,00	
8564000	 0000000403687,00	
8565000	 0000000293446,00	
8610000	 0000003904445,00	
8620000	 0000000061042,00	
8630000	 0000000010375,00	
8640000	 0000005839923,00	
8660000	 0000000009106,00	
