014	SCOTIABANK CHILE
8110000	 0000000489518,00	
8111000	 0000000000000,00	
8113000	 0000000220438,00	
8114000	 0000000178947,00	
8115000	 0000000090133,00	
8130000	 0000000011757,00	
8131000	 0000000000000,00	
8133000	 0000000002298,00	
8134000	 0000000000123,00	
8135000	 0000000009336,00	
8140000	 0000000003337,00	
8141000	 0000000000000,00	
8143000	 0000000000497,00	
8144000	 0000000000265,00	
8145000	 0000000002575,00	
8310000	 0000003560781,00	
8311000	 0000000098580,00	
8312000	 0000000003698,00	
8314000	 0000000036536,00	
8315000	 0000000315733,00	
8315100	 0000000151166,00	
8315200	 0000000164567,00	
8317000	 0000002886270,00	
8318000	 0000000219964,00	
8318100	 0000000219964,00	
8318900	 0000000000000,00	
8319000	 0000000000000,00	
8510000	 0000002987509,00	
8511000	 0000000019260,00	
8513000	 0000002968249,00	
8520000	 0000000134529,00	
8521000	 0000000000000,00	
8523000	 0000000134529,00	
8530000	 0000000059747,00	
8531000	 0000000000000,00	
8533000	 0000000059747,00	
8540000	 0000005495983,00	
8543000	 0000001011876,00	
8544000	 0000003003753,00	
8545000	 0000001480354,00	
8560000	 0000000361926,00	
8563000	 0000000092846,00	
8564000	 0000000178947,00	
8565000	 0000000090133,00	
8610000	 0000000540818,00	
8620000	 0000000007928,00	
8630000	 0000000005376,00	
8640000	 0000002998278,00	
8660000	 0000000008381,00	
