009	BANCO INTERNACIONAL
8110000	 0000000082435,00	
8111000	 0000000000000,00	
8113000	 0000000079998,00	
8114000	 0000000001888,00	
8115000	 0000000000549,00	
8130000	 0000000000147,00	
8131000	 0000000000000,00	
8133000	 0000000000092,00	
8134000	 0000000000000,00	
8135000	 0000000000055,00	
8140000	 0000000000031,00	
8141000	 0000000000000,00	
8143000	 0000000000023,00	
8144000	 0000000000000,00	
8145000	 0000000000008,00	
8310000	 0000000079947,00	
8311000	 0000000001115,00	
8312000	 0000000000000,00	
8314000	 0000000005011,00	
8315000	 0000000036730,00	
8315100	 0000000034667,00	
8315200	 0000000002063,00	
8317000	 0000000037091,00	
8318000	 0000000000000,00	
8318100	 0000000000000,00	
8318900	 0000000000000,00	
8319000	 0000000000000,00	
8510000	 0000000715928,00	
8511000	 0000000000000,00	
8513000	 0000000715928,00	
8520000	 0000000107328,00	
8521000	 0000000000000,00	
8523000	 0000000107328,00	
8530000	 0000000070397,00	
8531000	 0000000000000,00	
8533000	 0000000070397,00	
8540000	 0000000030188,00	
8543000	 0000000007232,00	
8544000	 0000000017120,00	
8545000	 0000000005836,00	
8560000	 0000000003778,00	
8563000	 0000000001342,00	
8564000	 0000000001888,00	
8565000	 0000000000548,00	
8610000	 0000000061891,00	
8620000	 0000000004041,00	
8630000	 0000000006254,00	
8640000	 0000000007723,00	
8660000	 0000000000038,00	
