028	BANCO BICE
8110000	 0000000070055,00	
8111000	 0000000000000,00	
8113000	 0000000063593,00	
8114000	 0000000003832,00	
8115000	 0000000002630,00	
8130000	 0000000000412,00	
8131000	 0000000000000,00	
8133000	 0000000000344,00	
8134000	 0000000000000,00	
8135000	 0000000000068,00	
8140000	 0000000000035,00	
8141000	 0000000000000,00	
8143000	 0000000000023,00	
8144000	 0000000000000,00	
8145000	 0000000000012,00	
8310000	 0000001208742,00	
8311000	 0000000010918,00	
8312000	 0000000007685,00	
8314000	 0000000027777,00	
8315000	 0000000263627,00	
8315100	 0000000221843,00	
8315200	 0000000041784,00	
8317000	 0000000729192,00	
8318000	 0000000165556,00	
8318100	 0000000000000,00	
8318900	 0000000165556,00	
8319000	 0000000003987,00	
8510000	 0000003085876,00	
8511000	 0000000011432,00	
8513000	 0000003074444,00	
8520000	 0000000179401,00	
8521000	 0000000000000,00	
8523000	 0000000179401,00	
8530000	 0000000045122,00	
8531000	 0000000000000,00	
8533000	 0000000045122,00	
8540000	 0000001051927,00	
8543000	 0000000202554,00	
8544000	 0000000724431,00	
8545000	 0000000124942,00	
8560000	 0000000013707,00	
8563000	 0000000007245,00	
8564000	 0000000003832,00	
8565000	 0000000002630,00	
8610000	 0000000886634,00	
8620000	 0000000031904,00	
8630000	 0000000001408,00	
8640000	 0000000288514,00	
8660000	 0000000000282,00	
