016	BANCO DE CRÉDITO E INVERSIONES
8110000	 0000001020288,00	
8111000	 0000000000000,00	
8113000	 0000000591236,00	
8114000	 0000000174895,00	
8115000	 0000000254157,00	
8130000	 0000000011722,00	
8131000	 0000000000000,00	
8133000	 0000000003885,00	
8134000	 0000000000291,00	
8135000	 0000000007546,00	
8140000	 0000000002372,00	
8141000	 0000000000000,00	
8143000	 0000000000618,00	
8144000	 0000000000323,00	
8145000	 0000000001431,00	
8310000	 0000006322776,00	
8311000	 0000000079547,00	
8312000	 0000000001841,00	
8314000	 0000000171084,00	
8315000	 0000001300961,00	
8315100	 0000000973273,00	
8315200	 0000000327688,00	
8317000	 0000004411162,00	
8318000	 0000000358181,00	
8318100	 0000000029327,00	
8318900	 0000000328854,00	
8319000	 0000000000000,00	
8510000	 0000010709076,00	
8511000	 0000000217534,00	
8513000	 0000010491542,00	
8520000	 0000000681430,00	
8521000	 0000000000000,00	
8523000	 0000000681430,00	
8530000	 0000000253245,00	
8531000	 0000000000000,00	
8533000	 0000000253245,00	
8540000	 0000009858659,00	
8543000	 0000002613628,00	
8544000	 0000004842039,00	
8545000	 0000002402992,00	
8560000	 0000000737293,00	
8563000	 0000000308241,00	
8564000	 0000000174895,00	
8565000	 0000000254157,00	
8610000	 0000002798351,00	
8620000	 0000000115121,00	
8630000	 0000000007248,00	
8640000	 0000003392699,00	
8660000	 0000000009357,00	
