049	BANCO SECURITY
8110000	 0000000209670,00	
8111000	 0000000000000,00	
8113000	 0000000191459,00	
8114000	 0000000006571,00	
8115000	 0000000011640,00	
8130000	 0000000018881,00	
8131000	 0000000000000,00	
8133000	 0000000010473,00	
8134000	 0000000000354,00	
8135000	 0000000008054,00	
8140000	 0000000001141,00	
8141000	 0000000000000,00	
8143000	 0000000000340,00	
8144000	 0000000000000,00	
8145000	 0000000000801,00	
8310000	 0000001076215,00	
8311000	 0000000006065,00	
8312000	 0000000000000,00	
8314000	 0000000023041,00	
8315000	 0000000215170,00	
8315100	 0000000190594,00	
8315200	 0000000024576,00	
8317000	 0000000831939,00	
8318000	 0000000000000,00	
8318100	 0000000000000,00	
8318900	 0000000000000,00	
8319000	 0000000000000,00	
8510000	 0000002500395,00	
8511000	 0000000000661,00	
8513000	 0000002499734,00	
8520000	 0000000746177,00	
8521000	 0000000000000,00	
8523000	 0000000746177,00	
8530000	 0000000140311,00	
8531000	 0000000000000,00	
8533000	 0000000140311,00	
8540000	 0000001205473,00	
8543000	 0000000253955,00	
8544000	 0000000567961,00	
8545000	 0000000383557,00	
8560000	 0000000028009,00	
8563000	 0000000009798,00	
8564000	 0000000006571,00	
8565000	 0000000011640,00	
8610000	 0000000386966,00	
8620000	 0000000021922,00	
8630000	 0000000002376,00	
8640000	 0000000664521,00	
8660000	 0000000000430,00	
