009	BANCO INTERNACIONAL
8110000	 0000000102776,00	
8111000	 0000000000000,00	
8113000	 0000000099666,00	
8114000	 0000000002791,00	
8115000	 0000000000319,00	
8130000	 0000000001523,00	
8131000	 0000000000000,00	
8133000	 0000000001201,00	
8134000	 0000000000000,00	
8135000	 0000000000322,00	
8140000	 0000000000534,00	
8141000	 0000000000000,00	
8143000	 0000000000403,00	
8144000	 0000000000000,00	
8145000	 0000000000131,00	
8310000	 0000000077331,00	
8311000	 0000000001067,00	
8312000	 0000000000000,00	
8314000	 0000000005148,00	
8315000	 0000000029201,00	
8315100	 0000000027306,00	
8315200	 0000000001895,00	
8317000	 0000000041915,00	
8318000	 0000000000000,00	
8318100	 0000000000000,00	
8318900	 0000000000000,00	
8319000	 0000000000000,00	
8510000	 0000000814802,00	
8511000	 0000000000000,00	
8513000	 0000000814802,00	
8520000	 0000000095320,00	
8521000	 0000000000000,00	
8523000	 0000000095320,00	
8530000	 0000000081661,00	
8531000	 0000000000000,00	
8533000	 0000000081661,00	
8540000	 0000000031973,00	
8543000	 0000000005827,00	
8544000	 0000000020860,00	
8545000	 0000000005286,00	
8560000	 0000000004474,00	
8563000	 0000000001365,00	
8564000	 0000000002791,00	
8565000	 0000000000318,00	
8610000	 0000000063010,00	
8620000	 0000000005153,00	
8630000	 0000000000829,00	
8640000	 0000000008290,00	
8660000	 0000000000049,00	
