039	ITAÚ CORPBANCA
8110000	 0000001057662,00	
8111000	 0000000000000,00	
8113000	 0000000825428,00	
8114000	 0000000132338,00	
8115000	 0000000099896,00	
8130000	 0000000104659,00	
8131000	 0000000000000,00	
8133000	 0000000044306,00	
8134000	 0000000001678,00	
8135000	 0000000058675,00	
8140000	 0000000014943,00	
8141000	 0000000000000,00	
8143000	 0000000005977,00	
8144000	 0000000001035,00	
8145000	 0000000007931,00	
8310000	 0000005023863,00	
8311000	 0000000312569,00	
8312000	 0000000000075,00	
8314000	 0000000085481,00	
8315000	 0000001231601,00	
8315100	 0000000865548,00	
8315200	 0000000366053,00	
8317000	 0000002388804,00	
8318000	 0000001005333,00	
8318100	 0000000725145,00	
8318900	 0000000280188,00	
8319000	 0000000000000,00	
8510000	 0000011449712,00	
8511000	 0000000366746,00	
8513000	 0000011082966,00	
8520000	 0000000783572,00	
8521000	 0000000000000,00	
8523000	 0000000783572,00	
8530000	 0000000445690,00	
8531000	 0000000000000,00	
8533000	 0000000445690,00	
8540000	 0000008316947,00	
8543000	 0000002059113,00	
8544000	 0000003877915,00	
8545000	 0000002379919,00	
8560000	 0000000396308,00	
8563000	 0000000164074,00	
8564000	 0000000132338,00	
8565000	 0000000099896,00	
8610000	 0000002180717,00	
8620000	 0000000083376,00	
8630000	 0000000004845,00	
8640000	 0000002749596,00	
8660000	 0000000005329,00	
