055	BANCO CONSORCIO
8110000	 0000000046367,00	
8111000	 0000000000000,00	
8113000	 0000000043941,00	
8114000	 0000000000460,00	
8115000	 0000000001966,00	
8130000	 0000000001914,00	
8131000	 0000000000000,00	
8133000	 0000000000291,00	
8134000	 0000000000045,00	
8135000	 0000000001578,00	
8140000	 0000000000458,00	
8141000	 0000000000000,00	
8143000	 0000000000000,00	
8144000	 0000000000000,00	
8145000	 0000000000458,00	
8310000	 0000000064126,00	
8311000	 0000000000000,00	
8312000	 0000000007951,00	
8314000	 0000000000000,00	
8315000	 0000000044786,00	
8315100	 0000000041105,00	
8315200	 0000000003681,00	
8317000	 0000000011389,00	
8318000	 0000000000000,00	
8318100	 0000000000000,00	
8318900	 0000000000000,00	
8319000	 0000000000000,00	
8510000	 0000001687418,00	
8511000	 0000000000000,00	
8513000	 0000001687418,00	
8520000	 0000000066749,00	
8521000	 0000000000000,00	
8523000	 0000000066749,00	
8530000	 0000000024996,00	
8531000	 0000000000000,00	
8533000	 0000000024996,00	
8540000	 0000000164142,00	
8543000	 0000000005432,00	
8544000	 0000000092694,00	
8545000	 0000000066016,00	
8560000	 0000000002433,00	
8563000	 0000000000007,00	
8564000	 0000000000460,00	
8565000	 0000000001966,00	
8610000	 0000000059342,00	
8620000	 0000000002877,00	
8630000	 0000000000816,00	
8640000	 0000000001090,00	
8660000	 0000000000001,00	
