028	BANCO BICE
8110000	 0000000068452,00	
8111000	 0000000000000,00	
8113000	 0000000061240,00	
8114000	 0000000004406,00	
8115000	 0000000002806,00	
8130000	 0000000001705,00	
8131000	 0000000000000,00	
8133000	 0000000000890,00	
8134000	 0000000000122,00	
8135000	 0000000000693,00	
8140000	 0000000000374,00	
8141000	 0000000000000,00	
8143000	 0000000000201,00	
8144000	 0000000000002,00	
8145000	 0000000000171,00	
8310000	 0000001237231,00	
8311000	 0000000016329,00	
8312000	 0000000008049,00	
8314000	 0000000038306,00	
8315000	 0000000255985,00	
8315100	 0000000213230,00	
8315200	 0000000042755,00	
8317000	 0000000755966,00	
8318000	 0000000157134,00	
8318100	 0000000000000,00	
8318900	 0000000157134,00	
8319000	 0000000005462,00	
8510000	 0000003240255,00	
8511000	 0000000008450,00	
8513000	 0000003231805,00	
8520000	 0000000190930,00	
8521000	 0000000000000,00	
8523000	 0000000190930,00	
8530000	 0000000047805,00	
8531000	 0000000000000,00	
8533000	 0000000047805,00	
8540000	 0000001108137,00	
8543000	 0000000205691,00	
8544000	 0000000779070,00	
8545000	 0000000123376,00	
8560000	 0000000014398,00	
8563000	 0000000007186,00	
8564000	 0000000004406,00	
8565000	 0000000002806,00	
8610000	 0000000893843,00	
8620000	 0000000036109,00	
8630000	 0000000001116,00	
8640000	 0000000305847,00	
8660000	 0000000000316,00	
