001	BANCO DE CHILE
8110000	 0000000840565,00	
8111000	 0000000000000,00	
8113000	 0000000446369,00	
8114000	 0000000148157,00	
8115000	 0000000246039,00	
8130000	 0000000160730,00	
8131000	 0000000000000,00	
8133000	 0000000031179,00	
8134000	 0000000002732,00	
8135000	 0000000126819,00	
8140000	 0000000021175,00	
8141000	 0000000000000,00	
8143000	 0000000004922,00	
8144000	 0000000001408,00	
8145000	 0000000014845,00	
8310000	 0000010321351,00	
8311000	 0000000321092,00	
8312000	 0000000049813,00	
8314000	 0000000132213,00	
8315000	 0000002261083,00	
8315100	 0000001917684,00	
8315200	 0000000343399,00	
8317000	 0000007467040,00	
8318000	 0000000090110,00	
8318100	 0000000000000,00	
8318900	 0000000090110,00	
8319000	 0000000000000,00	
8510000	 0000011561781,00	
8511000	 0000000380750,00	
8513000	 0000011181031,00	
8520000	 0000000129973,00	
8521000	 0000000000000,00	
8523000	 0000000129973,00	
8530000	 0000000218717,00	
8531000	 0000000000000,00	
8533000	 0000000218717,00	
8540000	 0000013519041,00	
8543000	 0000002745333,00	
8544000	 0000007100965,00	
8545000	 0000003672743,00	
8560000	 0000000586436,00	
8563000	 0000000192240,00	
8564000	 0000000148157,00	
8565000	 0000000246039,00	
8610000	 0000004141080,00	
8620000	 0000000011017,00	
8630000	 0000000002027,00	
8640000	 0000006155951,00	
8660000	 0000000011276,00	
