037	BANCO SANTANDER-CHILE
8110000	 0000001705257,00	
8111000	 0000000000000,00	
8113000	 0000000966085,00	
8114000	 0000000430132,00	
8115000	 0000000309040,00	
8130000	 0000000212023,00	
8131000	 0000000000000,00	
8133000	 0000000080012,00	
8134000	 0000000010068,00	
8135000	 0000000121943,00	
8140000	 0000000040085,00	
8141000	 0000000000000,00	
8143000	 0000000014999,00	
8144000	 0000000005115,00	
8145000	 0000000019971,00	
8310000	 0000010378904,00	
8311000	 0000000123413,00	
8312000	 0000000039481,00	
8314000	 0000000190666,00	
8315000	 0000001756109,00	
8315100	 0000001099348,00	
8315200	 0000000656761,00	
8317000	 0000007985604,00	
8318000	 0000000283631,00	
8318100	 0000000016800,00	
8318900	 0000000266831,00	
8319000	 0000000000000,00	
8510000	 0000009119245,00	
8511000	 0000000235614,00	
8513000	 0000008883631,00	
8520000	 0000000476302,00	
8521000	 0000000000000,00	
8523000	 0000000476302,00	
8530000	 0000000425531,00	
8531000	 0000000000000,00	
8533000	 0000000425531,00	
8540000	 0000016020208,00	
8543000	 0000003430398,00	
8544000	 0000008429028,00	
8545000	 0000004160782,00	
8560000	 0000001110711,00	
8563000	 0000000371539,00	
8564000	 0000000430132,00	
8565000	 0000000309040,00	
8610000	 0000003963466,00	
8620000	 0000000039929,00	
8630000	 0000000011893,00	
8640000	 0000006354198,00	
8660000	 0000000009418,00	
