037	BANCO SANTANDER-CHILE
811000000	 2177264295218,00	
811100000	 0000000000000,00	
811100100	 0000000000000,00	
811100200	 0000000000000,00	
811200000	 1392042515853,00	
811200100	 1213483089276,00	
811200101	 1213478479826,00	
811200102	 0000000000000,00	
811200103	 0000004609450,00	
811200104	 0000000000000,00	
811200600	 0026165185809,00	
811200700	 0011482793749,00	
811200800	 0011230568048,00	
811200900	 0009359920722,00	
811201000	 0092144594062,00	
811201100	 0009579367231,00	
811201200	 0018596996956,00	
811300000	 0554038411687,00	
811300100	 0000061229397,00	
811300200	 0000130911322,00	
811300300	 0002452733759,00	
811300400	 0547028266646,00	
811300500	 0000000000000,00	
811300600	 0004365270563,00	
811400000	 0231183367678,00	
811400100	 0194613981198,00	
811400200	 0007911969288,00	
811400300	 0028039787204,00	
811400400	 0000011802089,00	
811400500	 0000605827899,00	
812000000	 1195196932588,00	
812100000	 0000000000000,00	
812100100	 0000000000000,00	
812100200	 0000000000000,00	
812200000	 0710096168444,00	
812200100	 0660822976662,00	
812200101	 0660818367212,00	
812200102	 0000000000000,00	
812200103	 0000004609450,00	
812200104	 0000000000000,00	
812200600	 0000932508743,00	
812200700	 0000399700675,00	
812200800	 0006057168279,00	
812200900	 0000007201902,00	
812201000	 0029943885748,00	
812201100	 0008404162480,00	
812201200	 0003528563955,00	
812300000	 0311304675749,00	
812300100	 0000060736252,00	
812300200	 0000088956053,00	
812300300	 0001728866695,00	
812300400	 0305975201087,00	
812300500	 0000000000000,00	
812300600	 0003450915662,00	
812400000	 0173796088395,00	
812400100	 0155283474811,00	
812400200	 0000000161106,00	
812400300	 0018500620710,00	
812400400	 0000011802089,00	
812400500	 0000000029679,00	
813000000	 0295145871480,00	
813100000	 0000000000000,00	
813100100	 0000000000000,00	
813100200	 0000000000000,00	
813200000	 0101340681647,00	
813200100	 0080017408581,00	
813200101	 0080016617336,00	
813200102	 0000000000000,00	
813200103	 0000000791245,00	
813200104	 0000000000000,00	
813200600	 0000000000000,00	
813200700	 0002268622303,00	
813200800	 0002090722786,00	
813200900	 0000663282877,00	
813201000	 0005520335731,00	
813201100	 0001421736468,00	
813201200	 0009358572901,00	
813300000	 0015773178424,00	
813300100	 0000014570522,00	
813300200	 0000000795708,00	
813300300	 0000000000000,00	
813300400	 0015729402731,00	
813300500	 0000000000000,00	
813300600	 0000028409463,00	
813400000	 0178032011409,00	
813400100	 0123343633322,00	
813400200	 0007279382538,00	
813400300	 0045105583440,00	
813400400	 0000032960430,00	
813400500	 0002270451679,00	
814000000	 0066314037387,00	
814100000	 0000000000000,00	
814100100	 0000000000000,00	
814100200	 0000000000000,00	
814200000	 0033298000120,00	
814200100	 0025688163072,00	
814200101	 0025688163072,00	
814200102	 0000000000000,00	
814200103	 0000000000000,00	
814200104	 0000000000000,00	
814200600	 0000000000000,00	
814200700	 0000352118707,00	
814200800	 0000365901726,00	
814200900	 0000000000000,00	
814201000	 0004089336609,00	
814201100	 0000018092450,00	
814201200	 0002784387556,00	
814300000	 0014970561818,00	
814300100	 0000062837285,00	
814300200	 0000000000000,00	
814300300	 0000000000000,00	
814300400	 0014890972020,00	
814300500	 0000000000000,00	
814300600	 0000016752513,00	
814400000	 0018045475449,00	
814400100	 0013306262144,00	
814400200	 0000812284092,00	
814400300	 0003512523716,00	
814400400	 0000003102519,00	
814400500	 0000411302978,00	
821000000	 40346132257559,00	
821100000	 0020079148835,00	
821100100	 0005000000000,00	
821100200	 0015079148835,00	
821200000	 18272815070716,00	
821200100	 13812392126543,00	
821200101	 13812340711192,00	
821200102	 0000000000000,00	
821200103	 0000051415351,00	
821200104	 0000000000000,00	
821200600	 1854215883862,00	
821200700	 0136752163021,00	
821200800	 0143358564600,00	
821200900	 0835027459170,00	
821201000	 1261413390842,00	
821201100	 0049776786195,00	
821201200	 0179878696483,00	
821300000	 16589424942101,00	
821300100	 0000880177832,00	
821300200	 0001390681857,00	
821300300	 0099733210252,00	
821300400	 16412546694089,00	
821300500	 0000000000000,00	
821300600	 0074874178071,00	
821400000	 5463813095907,00	
821400100	 3714006456471,00	
821400200	 0153360391645,00	
821400300	 1593481284653,00	
821400400	 0002262424948,00	
821400500	 0000702538190,00	
831000000	 11863622008910,00	
831100000	 0554909488224,00	
831100100	 0362036183995,00	
831100200	 0192873304229,00	
831200000	 0172931369002,00	
831300000	 0000000000000,00	
831500000	 1479386483030,00	
831500100	 1023397669779,00	
831500200	 0455988813251,00	
831600000	 9344298338943,00	
831600100	 1825716319652,00	
831600200	 0393685513499,00	
831600300	 0843244328460,00	
831600400	 6281652177332,00	
831600500	 0000000000000,00	
831700000	 0000000000000,00	
831700100	 0000000000000,00	
831700200	 0000000000000,00	
831700300	 0000000000000,00	
831700400	 0000000000000,00	
831700500	 0000000000000,00	
831800000	 0312096329711,00	
831800100	 0001038767831,00	
831800200	 0311057561880,00	
831900000	 0000000000000,00	
832000000	 1248451268065,00	
832100000	 0077313818717,00	
832100100	 0062456380906,00	
832100200	 0014857437811,00	
832300000	 0000000000000,00	
832300100	 0000000000000,00	
832300200	 0000000000000,00	
832300300	 0000000000000,00	
832500000	 0008771021405,00	
832500100	 0000899289455,00	
832500200	 0000000000000,00	
832500300	 0007871731950,00	
832700000	 1162366427943,00	
832700100	 1162366427943,00	
832700101	 0000000000000,00	
832700102	 1162331347128,00	
832700103	 0000000000000,00	
832700104	 0000035080815,00	
832700200	 0000000000000,00	
832700201	 0000000000000,00	
832700202	 0000000000000,00	
832700203	 0000000000000,00	
832700204	 0000000000000,00	
833000000	 29677895644660,00	
833050000	 0762017444103,00	
833050100	 0000000000000,00	
833050200	 0762017444103,00	
833100000	 8939722862133,00	
833200000	 0000000000000,00	
833300000	 19976155338424,00	
833300100	 14420183570300,00	
833300200	 0000000000000,00	
833300300	 5555971768124,00	
833350000	 0000000000000,00	
833360000	 0000000000000,00	
833370000	 0000000000000,00	
833380000	 0000000000000,00	
833400000	 0000000000000,00	
833410000	 0000000000000,00	
833420000	 0000000000000,00	
833500000	 0022133257750,00	
833500100	 0022133257750,00	
833500200	 0000000000000,00	
833500300	 0000000000000,00	
833500400	 0000000000000,00	
833500500	 0000000000000,00	
833500600	 0000000000000,00	
833500700	 0000000000000,00	
841000000	 0611664500000,00	
841000100	 0541780000000,00	
841000200	 0000000000000,00	
841000300	 0000000000000,00	
841000400	 0069884500000,00	
841000500	 0000000000000,00	
841000600	 0000000000000,00	
841000700	 0000000000000,00	
842000000	 0000000000000,00	
842000100	 0000000000000,00	
842000200	 0000000000000,00	
843000000	 0000000000000,00	
843000100	 0000000000000,00	
843000200	 0000000000000,00	
843000300	 0000000000000,00	
843000400	 0000000000000,00	
843000500	 0000000000000,00	
843500000	 0000000000000,00	
843500100	 0000000000000,00	
843500200	 0000000000000,00	
843500300	 0000000000000,00	
843500400	 0000000000000,00	
843500500	 0000000000000,00	
843500600	 0000000000000,00	
844100000	 0005957311124,00	
844200000	 0000148649363,00	
844300000	 0000000000000,00	
844400000	 0018559352050,00	
844400100	 0000000000000,00	
844400200	 0018559352050,00	
844500000	 3300027380840,00	
844500100	 2650846668840,00	
844500200	 0226456085000,00	
844500300	 0422724627000,00	
844600000	 0000059539246,00	
845250000	 0504166895660,00	
845250100	 0000000000000,00	
845250200	 0000000000000,00	
845250300	 0000000000000,00	
845250400	 0000000000000,00	
845250500	 0495144166948,00	
845250501	 0326110289723,00	
845250502	 0030762109686,00	
845250503	 0019337247693,00	
845250504	 0029830806475,00	
845250505	 0063403911703,00	
845250509	 0025699801668,00	
845250600	 0009022728712,00	
845250601	 0000000000000,00	
845250602	 0009022728712,00	
845250603	 0000000000000,00	
845250609	 0000000000000,00	
845500000	 0122725953457,00	
845500100	 0000000000000,00	
845500200	 0000000000000,00	
845500300	 0000000000000,00	
845500400	 0000000000000,00	
845500500	 0122725953457,00	
845500501	 0000000000000,00	
845500502	 0000020384106,00	
845500503	 0035233077173,00	
845500504	 0000000000000,00	
845500509	 0087472492178,00	
845500600	 0000000000000,00	
846100000	 0000000000000,00	
847000000	 0009265062807,00	
847100000	 0015661776805,00	
847100100	 0000565349803,00	
847100200	 0003234810323,00	
847100300	 0004763537484,00	
847100400	 0000633670584,00	
847100500	 0000140273397,00	
847100600	 0000885581004,00	
847100700	 0005438554210,00	
847200000	 0006396713998,00	
847200100	 0000000000000,00	
847200200	 0001705545695,00	
847200300	 0001054286809,00	
847200400	 0000144335985,00	
847200500	 0000012419891,00	
847200600	 0000799573194,00	
847200700	 0002680552424,00	
851000000	 10629481631116,00	
851100000	 0020079148835,00	
851200000	 10609402482281,00	
852000000	 1047364703461,00	
852100000	 0000000000000,00	
852200000	 1047364703461,00	
853000000	 0695897752936,00	
853100000	 0000000000000,00	
853200000	 0695897752936,00	
854000000	 25883980489111,00	
854200000	 4640986141641,00	
854300000	 16013625612680,00	
854400000	 5229368734790,00	
