016	BANCO DE CRÉDITO E INVERSIONES
811000000	 1811018012505,00	
811100000	 0000000000000,00	
811100100	 0000000000000,00	
811100200	 0000000000000,00	
811200000	 1145421182282,00	
811200100	 1036007051216,00	
811200101	 0900352762136,00	
811200102	 0135169642986,00	
811200103	 0000484646094,00	
811200104	 0000000000000,00	
811200600	 0007061388300,00	
811200700	 0010744285772,00	
811200800	 0007573780654,00	
811200900	 0004742314907,00	
811201000	 0056283353413,00	
811201100	 0013586214800,00	
811201200	 0009422793220,00	
811300000	 0362899045694,00	
811300100	 0000088564372,00	
811300200	 0017556952967,00	
811300300	 0000000000000,00	
811300400	 0341464135841,00	
811300500	 0000000000000,00	
811300600	 0003789392514,00	
811400000	 0302697784529,00	
811400100	 0187966558538,00	
811400200	 0017712956626,00	
811400300	 0096644878564,00	
811400400	 0000003945594,00	
811400500	 0000369445207,00	
812000000	 0700810555884,00	
812100000	 0000000000000,00	
812100100	 0000000000000,00	
812100200	 0000000000000,00	
812200000	 0415703749648,00	
812200100	 0363446793367,00	
812200101	 0356029008200,00	
812200102	 0007323507192,00	
812200103	 0000094277975,00	
812200104	 0000000000000,00	
812200600	 0000000000000,00	
812200700	 0004739845166,00	
812200800	 0006235463661,00	
812200900	 0000000000000,00	
812201000	 0021096220455,00	
812201100	 0011059634810,00	
812201200	 0009125792189,00	
812300000	 0247589367350,00	
812300100	 0000082896698,00	
812300200	 0013181661330,00	
812300300	 0000000000000,00	
812300400	 0233685203945,00	
812300500	 0000000000000,00	
812300600	 0000639605377,00	
812400000	 0037517438886,00	
812400100	 0018296150556,00	
812400200	 0004256923447,00	
812400300	 0014914126411,00	
812400400	 0000007891188,00	
812400500	 0000042347284,00	
813000000	 0326927166678,00	
813100000	 0000000000000,00	
813100100	 0000000000000,00	
813100200	 0000000000000,00	
813200000	 0050441922277,00	
813200100	 0038879499959,00	
813200101	 0029516503920,00	
813200102	 0004562459920,00	
813200103	 0004800536119,00	
813200104	 0000000000000,00	
813200600	 0000000000000,00	
813200700	 0000000000000,00	
813200800	 0001448918295,00	
813200900	 0002289440539,00	
813201000	 0001829004064,00	
813201100	 0005465859841,00	
813201200	 0000529199579,00	
813300000	 0007107984826,00	
813300100	 0000000000000,00	
813300200	 0000000000000,00	
813300300	 0000000000000,00	
813300400	 0007107984826,00	
813300500	 0000000000000,00	
813300600	 0000000000000,00	
813400000	 0269377259575,00	
813400100	 0097053229968,00	
813400200	 0009346400233,00	
813400300	 0162977629374,00	
813400400	 0000000000000,00	
813400500	 0000000000000,00	
814000000	 0051251754151,00	
814100000	 0000000000000,00	
814100100	 0000000000000,00	
814100200	 0000000000000,00	
814200000	 0016704206297,00	
814200100	 0012416935602,00	
814200101	 0009109202903,00	
814200102	 0000245783018,00	
814200103	 0003061949681,00	
814200104	 0000000000000,00	
814200600	 0000000000000,00	
814200700	 0000000000000,00	
814200800	 0000000000000,00	
814200900	 0000812847007,00	
814201000	 0000188740426,00	
814201100	 0003078349298,00	
814201200	 0000207333964,00	
814300000	 0003005273998,00	
814300100	 0000017700049,00	
814300200	 0000000000000,00	
814300300	 0000000000000,00	
814300400	 0002987573949,00	
814300500	 0000000000000,00	
814300600	 0000000000000,00	
814400000	 0031542273856,00	
814400100	 0019794732330,00	
814400200	 0000972480304,00	
814400300	 0010687518899,00	
814400400	 0000084034886,00	
814400500	 0000003507437,00	
821000000	 49135220781020,00	
821100000	 0626999142213,00	
821100100	 0000000000000,00	
821100200	 0626999142213,00	
821200000	 31268109463250,00	
821200100	 26306100532540,00	
821200101	 13083281465484,00	
821200102	 5758840612458,00	
821200103	 7463978454598,00	
821200104	 0000000000000,00	
821200600	 1929127079117,00	
821200700	 0147378350363,00	
821200800	 0071157395732,00	
821200900	 1009524391252,00	
821201000	 1675562466098,00	
821201100	 0119801939257,00	
821201200	 0009457308891,00	
821300000	 13501237501600,00	
821300100	 0000883351479,00	
821300200	 3249935377715,00	
821300300	 10175179968913,00	
821300400	 0000000000000,00	
821300500	 0000000000000,00	
821300600	 0075238803493,00	
821400000	 3738874673957,00	
821400100	 1798375116716,00	
821400200	 0113185652802,00	
821400300	 1785625613405,00	
821400400	 0000310641326,00	
821400500	 0041377649708,00	
831000000	 13087931424781,00	
831100000	 0347204144496,00	
831100100	 0000000000000,00	
831100200	 0347204144496,00	
831200000	 0336639510584,00	
831300000	 0000000000000,00	
831500000	 2907019760091,00	
831500100	 1787015889352,00	
