999	SISTEMA FINANCIERO
411000000	 16063458756202,00	
411100000	 13014600318368,00	
411150000	 0075435545372,00	
411150100	 0033488727664,00	
411150101	 0033445108244,00	
411150102	 0000043619420,00	
411150103	 0000000000000,00	
411150200	 0004567236248,00	
411150201	 0000262791703,00	
411150202	 0004304444545,00	
411150203	 0000000000000,00	
411150300	 0033265165548,00	
411150301	 0033265165548,00	
411150302	 0000000000000,00	
411150400	 0004114415912,00	
411150401	 0004114415912,00	
411150402	 0000000000000,00	
411200000	 0277028541062,00	
411200100	 0111356689915,00	
411200101	 0000000435694,00	
411200102	 0110796425447,00	
411200109	 0000559828774,00	
411200200	 0088919908358,00	
411200201	 0082575184963,00	
411200202	 0002941421252,00	
411200209	 0003403302143,00	
411200300	 0076751942789,00	
411200301	 0000000000000,00	
411200302	 0006027641245,00	
411200303	 0001595802540,00	
411200304	 0000877871393,00	
411200309	 0068250627611,00	
411250000	 0206613624469,00	
411250100	 0012786314333,00	
411250101	 0010465653384,00	
411250102	 0002320519099,00	
411250103	 0000000141850,00	
411250104	 0000000000000,00	
411250105	 0000000000000,00	
411250106	 0000000000000,00	
411250107	 0000000000000,00	
411250190	 0000000000000,00	
411250200	 0062547847419,00	
411250201	 0008416822773,00	
411250202	 0034720328728,00	
411250203	 0000000000000,00	
411250204	 0001199389111,00	
411250205	 0000555623687,00	
411250206	 0017607002120,00	
411250207	 0000000000000,00	
411250208	 0000048681000,00	
411250290	 0000000000000,00	
411250300	 0131251732564,00	
411250301	 0000000000000,00	
411250302	 0119153018788,00	
411250309	 0012098713776,00	
411250400	 0000027730153,00	
411250401	 0000000000000,00	
411250402	 0000027730153,00	
411250409	 0000000000000,00	
411280000	 6788421077773,00	
411280100	 5391313904263,00	
411280101	 4387303391223,00	
411280102	 0616689647486,00	
411280103	 0015088221950,00	
411280104	 0002688505683,00	
411280105	 0258396511376,00	
411280106	 0111147626545,00	
411280200	 0496539916350,00	
411280201	 0042832914271,00	
411280202	 0220218359144,00	
411280203	 0029014388951,00	
411280204	 0136938760124,00	
411280205	 0000287004142,00	
411280209	 0067248489718,00	
411280300	 0134640588109,00	
411280400	 0029431115297,00	
411280500	 0277444893063,00	
411280501	 0165947360578,00	
411280502	 0111497532485,00	
411280600	 0379849637489,00	
411280601	 0115725320614,00	
411280602	 0264124316875,00	
411280700	 0068481430854,00	
411280701	 0064117436387,00	
411280702	 0000566176207,00	
411280709	 0003797818260,00	
411280900	 0010719592348,00	
411280901	 0000000000000,00	
411280902	 0000629790733,00	
411280990	 0010089801615,00	
