999	SISTEMA FINANCIERO
811000000	 13468977565575,00	
811100000	 0000000000000,00	
811100100	 0000000000000,00	
811100200	 0000000000000,00	
811200000	 7885480955165,00	
811200100	 6806248588057,00	
811200101	 6239362212053,00	
811200102	 0330847411291,00	
811200103	 0236038964713,00	
811200104	 0000000000000,00	
811200600	 0089422804229,00	
811200700	 0065326646413,00	
811200800	 0029158431438,00	
811200900	 0023690660910,00	
811201000	 0428527584766,00	
811201100	 0376117151115,00	
811201200	 0066989088237,00	
811300000	 3419356952214,00	
811300100	 0050323984409,00	
811300200	 0130605144729,00	
811300300	 0002452733759,00	
811300400	 3176933027283,00	
811300500	 0013140974673,00	
811300600	 0045901087361,00	
811400000	 2164139658196,00	
811400100	 1402292506050,00	
811400200	 0079987892525,00	
811400300	 0677714945813,00	
811400400	 0000047083634,00	
811400500	 0004097230174,00	
812000000	 6273980758687,00	
812100000	 0000018139773,00	
812100100	 0000018139773,00	
812100200	 0000000000000,00	
812200000	 3622168420145,00	
812200100	 3002054726617,00	
812200101	 2722884202858,00	
812200102	 0114623297024,00	
812200103	 0164547226735,00	
812200104	 0000000000000,00	
812200600	 0065527388621,00	
812200700	 0012064915063,00	
812200800	 0020520040998,00	
812200900	 0001097332805,00	
812201000	 0168902694357,00	
812201100	 0318493256371,00	
812201200	 0033508065313,00	
812300000	 2025729924244,00	
812300100	 0018637889904,00	
812300200	 0065562746100,00	
812300300	 0001728866695,00	
812300400	 1870125055739,00	
812300500	 0049846155840,00	
812300600	 0019829209966,00	
812400000	 0626064274525,00	
812400100	 0451872424272,00	
812400200	 0011981414047,00	
812400300	 0157704472669,00	
812400400	 0000031991478,00	
812400500	 0004473972059,00	
813000000	 2158072455414,00	
813100000	 0000000000000,00	
813100100	 0000000000000,00	
813100200	 0000000000000,00	
813200000	 0454309714393,00	
813200100	 0340536964893,00	
813200101	 0314380565489,00	
813200102	 0018226294678,00	
813200103	 0007930104726,00	
813200104	 0000000000000,00	
813200600	 0012492308584,00	
813200700	 0005980847284,00	
813200800	 0004635758389,00	
813200900	 0004838820930,00	
813201000	 0023478352874,00	
813201100	 0040663996637,00	
813201200	 0021682664802,00	
813300000	 0068181189773,00	
813300100	 0001192279998,00	
813300200	 0002593111022,00	
813300300	 0000462612781,00	
813300400	 0058183221109,00	
813300500	 0000393451055,00	
813300600	 0005356513808,00	
813400000	 1635581551248,00	
813400100	 0760704027306,00	
813400200	 0047716883362,00	
813400300	 0819992151853,00	
813400400	 0000046279172,00	
813400500	 0007122209555,00	
814000000	 0376855589135,00	
814100000	 0000000000000,00	
814100100	 0000000000000,00	
814100200	 0000000000000,00	
814200000	 0124410271802,00	
814200100	 0093994567490,00	
814200101	 0084084978142,00	
814200102	 0003400585529,00	
814200103	 0006509003819,00	
814200104	 0000000000000,00	
814200600	 0000445727084,00	
814200700	 0000961716045,00	
814200800	 0000400983329,00	
814200900	 0001035992823,00	
814201000	 0009648128829,00	
814201100	 0010854634739,00	
814201200	 0007068521463,00	
814300000	 0048794758718,00	
814300100	 0002135582227,00	
814300200	 0000437626232,00	
814300300	 0000000000000,00	
814300400	 0045468295722,00	
814300500	 0000542889422,00	
814300600	 0000210365115,00	
814400000	 0203650558615,00	
814400100	 0111460553660,00	
814400200	 0006973967134,00	
814400300	 0084109962161,00	
814400400	 0000125190541,00	
814400500	 0000980885119,00	
821000000	 255449397897402,00	
821100000	 2361618538672,00	
821100100	 0335132025354,00	
821100200	 2026486513318,00	
821200000	 139823418856558,00	
821200100	 109770494465741,00	
821200101	 87258165376547,00	
821200102	 9450094353623,00	
821200103	 12527150215603,00	
821200104	 0535084519968,00	
821200600	 11923156638710,00	
821200700	 1080459708337,00	
821200800	 0375715241229,00	
821200900	 3692744598468,00	
821201000	 9494743770918,00	
821201100	 3241452243488,00	
821201200	 0244652189667,00	
