039	BANCO ITAÚ CHILE
811000000	 1684280653584,00	
811100000	 0000000000000,00	
811100100	 0000000000000,00	
811100200	 0000000000000,00	
811200000	 1214800291571,00	
811200100	 1078381586702,00	
811200101	 0905657577945,00	
811200102	 0172427336941,00	
811200103	 0000296671816,00	
811200104	 0000000000000,00	
811200600	 0003557596468,00	
811200700	 0014283105958,00	
811200800	 0000167134788,00	
811200900	 0002911079610,00	
811201000	 0049360618565,00	
811201100	 0062219664634,00	
811201200	 0003919504846,00	
811300000	 0276369104833,00	
811300100	 0001245400855,00	
811300200	 0008018117991,00	
811300300	 0000000000000,00	
811300400	 0254695939039,00	
811300500	 0008953467681,00	
811300600	 0003456179267,00	
811400000	 0193111257180,00	
811400100	 0151391019188,00	
811400200	 0011955448790,00	
811400300	 0028121204655,00	
811400400	 0000013518960,00	
811400500	 0001630065587,00	
812000000	 1070493691339,00	
812100000	 0000000000000,00	
812100100	 0000000000000,00	
812100200	 0000000000000,00	
812200000	 0753581278800,00	
812200100	 0674509982095,00	
812200101	 0508889665497,00	
812200102	 0094454738457,00	
812200103	 0071165578141,00	
812200104	 0000000000000,00	
812200600	 0000000000000,00	
812200700	 0000143947001,00	
812200800	 0000162572536,00	
812200900	 0000000000000,00	
812201000	 0049037917925,00	
812201100	 0029726859243,00	
812201200	 0000000000000,00	
812300000	 0223704322684,00	
812300100	 0000888452023,00	
812300200	 0004589621100,00	
812300300	 0000000000000,00	
812300400	 0180236171735,00	
812300500	 0036022361651,00	
812300600	 0001967716175,00	
812400000	 0093208089855,00	
812400100	 0074466317572,00	
812400200	 0000088529021,00	
812400300	 0014856597213,00	
812400400	 0000011314869,00	
812400500	 0003785331180,00	
813000000	 0143378995139,00	
813100000	 0000000000000,00	
813100100	 0000000000000,00	
813100200	 0000000000000,00	
813200000	 0046184495582,00	
813200100	 0037357783871,00	
813200101	 0030740265036,00	
813200102	 0005563741307,00	
813200103	 0001053777528,00	
813200104	 0000000000000,00	
813200600	 0001370947358,00	
813200700	 0000980537837,00	
813200800	 0000017738549,00	
813200900	 0000457143100,00	
813201000	 0002373346318,00	
813201100	 0003626998549,00	
813201200	 0000000000000,00	
813300000	 0003393931190,00	
813300100	 0000000000000,00	
813300200	 0000075506192,00	
813300300	 0000000000000,00	
813300400	 0003081763423,00	
813300500	 0000236661575,00	
813300600	 0000000000000,00	
813400000	 0093800568367,00	
813400100	 0066938828984,00	
813400200	 0003588453481,00	
813400300	 0021799680947,00	
813400400	 0000001382327,00	
813400500	 0001472222628,00	
814000000	 0023142881298,00	
814100000	 0000000000000,00	
814100100	 0000000000000,00	
814100200	 0000000000000,00	
814200000	 0008324235905,00	
814200100	 0006212038196,00	
814200101	 0004449104547,00	
814200102	 0001762933649,00	
814200103	 0000000000000,00	
814200104	 0000000000000,00	
814200600	 0000000000000,00	
814200700	 0000099024218,00	
814200800	 0000005798413,00	
814200900	 0000015995453,00	
814201000	 0000461723738,00	
814201100	 0001529655887,00	
814201200	 0000000000000,00	
814300000	 0001954113278,00	
814300100	 0000097710921,00	
814300200	 0000000000000,00	
814300300	 0000000000000,00	
814300400	 0001671040498,00	
814300500	 0000185361859,00	
814300600	 0000000000000,00	
814400000	 0012864532115,00	
814400100	 0009301263595,00	
814400200	 0000721708274,00	
814400300	 0002694279649,00	
814400400	 0000020789807,00	
814400500	 0000126490790,00	
821000000	 27416528003667,00	
821100000	 0039481739210,00	
821100100	 0000000000000,00	
821100200	 0039481739210,00	
821200000	 16802649273103,00	
821200100	 13020036853853,00	
821200101	 8962350666179,00	
821200102	 3006426555896,00	
821200103	 1051259631778,00	
821200104	 0000000000000,00	
821200600	 1754774906543,00	
821200700	 0104662996224,00	
821200800	 0032673542476,00	
821200900	 0346210790573,00	
821201000	 0964670889138,00	
821201100	 0579619294296,00	
821201200	 0000000000000,00	
821300000	 7226874325659,00	
821300100	 0012099341698,00	
821300200	 0073950525390,00	
821300300	 0000000000000,00	
821300400	 6819620732918,00	
821300500	 0279120405273,00	
821300600	 0042083320380,00	
821400000	 3347522665695,00	
821400100	 2310503032770,00	
821400200	 0157205511674,00	
821400300	 0841067856171,00	
821400400	 0000683743433,00	
821400500	 0038062521647,00	
831000000	 7904290044069,00	
831100000	 0586596963907,00	
831100100	 0175676877847,00	
831100200	 0410920086060,00	
831200000	 0115873486870,00	
831300000	 0004327062856,00	
831500000	 1841791191134,00	
831500100	 1110727303876,00	
831500200	 0731063887258,00	
831600000	 4821175629356,00	
831600100	 0472354300926,00	
831600200	 0126648943816,00	
831600300	 0785425015568,00	
831600400	 3436747369046,00	
831600500	 0000000000000,00	
831700000	 0000000000000,00	
831700100	 0000000000000,00	
831700200	 0000000000000,00	
831700300	 0000000000000,00	
831700400	 0000000000000,00	
831700500	 0000000000000,00	
831800000	 0534525709946,00	
831800100	 0315334468221,00	
831800200	 0219191241725,00	
831900000	 0000000000000,00	
832000000	 1583958834851,00	
832100000	 0016154299402,00	
832100100	 0012010912941,00	
832100200	 0004143386461,00	
832300000	 0000000000000,00	
832300100	 0000000000000,00	
832300200	 0000000000000,00	
832300300	 0000000000000,00	
832500000	 1079148687663,00	
832500100	 0014784383894,00	
832500200	 0000000000000,00	
832500300	 1064364303769,00	
832700000	 0488655847786,00	
832700100	 0000000000000,00	
832700101	 0000000000000,00	
832700102	 0000000000000,00	
832700103	 0000000000000,00	
832700104	 0000000000000,00	
832700200	 0488655847786,00	
832700201	 0000000000000,00	
832700202	 0488655847786,00	
832700203	 0000000000000,00	
832700204	 0000000000000,00	
833000000	 4104320056513,00	
833050000	 0571678279029,00	
833050100	 0311610482095,00	
833050200	 0260067796934,00	
833100000	 3433814213917,00	
833200000	 0000000000000,00	
833300000	 0098827563567,00	
833300100	 0098827563567,00	
833300200	 0000000000000,00	
833300300	 0000000000000,00	
833350000	 0000000000000,00	
833360000	 0000000000000,00	
833370000	 0000000000000,00	
833380000	 0000000000000,00	
833400000	 0000000000000,00	
833410000	 0000000000000,00	
833420000	 0000000000000,00	
833500000	 0145305558769,00	
833500100	 0000000000000,00	
833500200	 0000000000000,00	
833500300	 0000000000000,00	
833500400	 0007706346306,00	
833500500	 0000000000000,00	
833500600	 0137599212463,00	
833500700	 0000000000000,00	
841000000	 3430668116278,00	
841000100	 0117734643717,00	
841000200	 0109244188055,00	
841000300	 0000000000000,00	
841000400	 0000000000000,00	
841000500	 0081135000000,00	
841000600	 3122554284506,00	
841000700	 0000000000000,00	
842000000	 0000000000000,00	
842000100	 0000000000000,00	
842000200	 0000000000000,00	
843000000	 0000000000000,00	
843000100	 0000000000000,00	
843000200	 0000000000000,00	
843000300	 0000000000000,00	
843000400	 0000000000000,00	
843000500	 0000000000000,00	
843500000	 0000000000000,00	
843500100	 0000000000000,00	
843500200	 0000000000000,00	
843500300	 0000000000000,00	
843500400	 0000000000000,00	
843500500	 0000000000000,00	
843500600	 0000000000000,00	
844100000	 0003212774925,00	
844200000	 0000946512061,00	
844300000	 0000902365703,00	
844400000	 0294755279478,00	
844400100	 0012229888000,00	
844400200	 0282525391478,00	
844500000	 2433063873234,00	
844500100	 2397030983234,00	
844500200	 0000000000000,00	
844500300	 0036032890000,00	
844600000	 0000000000000,00	
845250000	 0458040389892,00	
845250100	 0000000000000,00	
845250200	 0000000000000,00	
845250300	 0000669376094,00	
845250400	 0003137321275,00	
845250500	 0340418119662,00	
845250501	 0206508199827,00	
845250502	 0003978425414,00	
845250503	 0014672591301,00	
845250504	 0011307568061,00	
845250505	 0000000000000,00	
845250509	 0103951335059,00	
