028	BANCO BICE
811000000	 0208869759045,00	
811100000	 0000000000000,00	
811100100	 0000000000000,00	
811100200	 0000000000000,00	
811200000	 0186789765108,00	
811200100	 0161418202823,00	
811200101	 0153969570128,00	
811200102	 0000000000000,00	
811200103	 0007448632695,00	
811200104	 0000000000000,00	
811200600	 0002924925502,00	
811200700	 0000895775073,00	
811200800	 0000134914160,00	
811200900	 0000290045417,00	
811201000	 0015529620186,00	
811201100	 0000113630874,00	
811201200	 0005482651073,00	
811300000	 0015604285339,00	
811300100	 0000000000000,00	
811300200	 0004650464138,00	
811300300	 0000000000000,00	
811300400	 0010844092228,00	
811300500	 0000000000000,00	
811300600	 0000109728973,00	
811400000	 0006475708598,00	
811400100	 0004734353318,00	
811400200	 0000650378482,00	
811400300	 0001090976798,00	
811400400	 0000000000000,00	
811400500	 0000000000000,00	
812000000	 0101896360873,00	
812100000	 0000000000000,00	
812100100	 0000000000000,00	
812100200	 0000000000000,00	
812200000	 0089610889197,00	
812200100	 0084841652868,00	
812200101	 0083764853600,00	
812200102	 0000000000000,00	
812200103	 0001076799268,00	
812200104	 0000000000000,00	
812200600	 0002531410198,00	
812200700	 0000468705616,00	
812200800	 0000078981529,00	
812200900	 0000000000000,00	
812201000	 0001641982671,00	
812201100	 0000048156315,00	
812201200	 0000000000000,00	
812300000	 0009898827311,00	
812300100	 0000000000000,00	
812300200	 0003218711579,00	
812300300	 0000000000000,00	
812300400	 0006680001354,00	
812300500	 0000000000000,00	
812300600	 0000000114378,00	
812400000	 0002386644365,00	
812400100	 0001764435942,00	
812400200	 0000165915799,00	
812400300	 0000456292624,00	
812400400	 0000000000000,00	
812400500	 0000000000000,00	
813000000	 0005647223292,00	
813100000	 0000000000000,00	
813100100	 0000000000000,00	
813100200	 0000000000000,00	
813200000	 0003662017169,00	
813200100	 0001827412309,00	
813200101	 0001827412309,00	
813200102	 0000000000000,00	
813200103	 0000000000000,00	
813200104	 0000000000000,00	
813200600	 0000322089803,00	
813200700	 0000055886779,00	
813200800	 0000000000000,00	
813200900	 0000943151968,00	
813201000	 0000294910041,00	
813201100	 0000000000000,00	
813201200	 0000218566269,00	
813300000	 0000137485119,00	
813300100	 0000000000000,00	
813300200	 0000137485119,00	
813300300	 0000000000000,00	
813300400	 0000000000000,00	
813300500	 0000000000000,00	
813300600	 0000000000000,00	
813400000	 0001847721004,00	
813400100	 0001319919749,00	
813400200	 0000153301514,00	
813400300	 0000374499741,00	
813400400	 0000000000000,00	
813400500	 0000000000000,00	
814000000	 0000494737997,00	
814100000	 0000000000000,00	
814100100	 0000000000000,00	
814100200	 0000000000000,00	
814200000	 0000316291618,00	
814200100	 0000074874100,00	
814200101	 0000074874100,00	
814200102	 0000000000000,00	
814200103	 0000000000000,00	
814200104	 0000000000000,00	
814200600	 0000000000000,00	
814200700	 0000002600514,00	
814200800	 0000000000000,00	
814200900	 0000005000000,00	
814201000	 0000000000000,00	
814201100	 0000000000000,00	
814201200	 0000233817004,00	
814300000	 0000000000000,00	
814300100	 0000000000000,00	
814300200	 0000000000000,00	
814300300	 0000000000000,00	
814300400	 0000000000000,00	
814300500	 0000000000000,00	
814300600	 0000000000000,00	
814400000	 0000178446379,00	
814400100	 0000102011143,00	
814400200	 0000012131350,00	
814400300	 0000064303886,00	
814400400	 0000000000000,00	
814400500	 0000000000000,00	
821000000	 8692479497148,00	
821100000	 0000000000000,00	
821100100	 0000000000000,00	
821100200	 0000000000000,00	
821200000	 6102328742735,00	
821200100	 4974067834468,00	
821200101	 4974067834468,00	
821200102	 0000000000000,00	
821200103	 0000000000000,00	
821200104	 0000000000000,00	
821200600	 0432990961622,00	
821200700	 0039538563836,00	
821200800	 0000000000000,00	
821200900	 0137836455979,00	
821201000	 0497547287899,00	
821201100	 0009415583551,00	
821201200	 0010932055380,00	
821300000	 2337134240040,00	
821300100	 0000165571296,00	
821300200	 0858362309791,00	
821300300	 0000000000000,00	
821300400	 1473457832329,00	
821300500	 0000000000000,00	
821300600	 0005148526624,00	
821400000	 0253016514373,00	
821400100	 0153370477174,00	
821400200	 0012919554970,00	
821400300	 0086726482229,00	
821400400	 0000000000000,00	
821400500	 0000000000000,00	
831000000	 1507398103795,00	
831100000	 0024203046218,00	
831100100	 0000000000000,00	
831100200	 0024203046218,00	
831200000	 0063517346124,00	
831300000	 0000000000000,00	
831500000	 0470088643935,00	
831500100	 0459671921573,00	
831500200	 0010416722362,00	
831600000	 0825468574448,00	
831600100	 0446652323563,00	
831600200	 0023550429911,00	
831600300	 0077866303947,00	
831600400	 0277399517027,00	
831600500	 0000000000000,00	
831700000	 0000000000000,00	
831700100	 0000000000000,00	
831700200	 0000000000000,00	
831700300	 0000000000000,00	
831700400	 0000000000000,00	
831700500	 0000000000000,00	
831800000	 0116190082210,00	
831800100	 0000000000000,00	
831800200	 0116190082210,00	
831900000	 0007930410860,00	
832000000	 2902865217968,00	
832100000	 0040867061501,00	
832100100	 0040621443882,00	
832100200	 0000245617619,00	
832300000	 0000000000000,00	
832300100	 0000000000000,00	
832300200	 0000000000000,00	
832300300	 0000000000000,00	
832500000	 0000272653597,00	
832500100	 0000272653597,00	
832500200	 0000000000000,00	
832500300	 0000000000000,00	
832700000	 2861725502870,00	
832700100	 1111921474203,00	
832700101	 0000000000000,00	
832700102	 1111921474203,00	
832700103	 0000000000000,00	
832700104	 0000000000000,00	
832700200	 1749804028667,00	
832700201	 0000000000000,00	
832700202	 1749804028667,00	
832700203	 0000000000000,00	
832700204	 0000000000000,00	
833000000	 8267546672388,00	
833050000	 0000000000000,00	
833050100	 0000000000000,00	
833050200	 0000000000000,00	
833100000	 2200935661571,00	
833200000	 1837720344389,00	
833300000	 4228890666428,00	
833300100	 4228890666428,00	
833300200	 0000000000000,00	
833300300	 0000000000000,00	
833350000	 0000000000000,00	
833360000	 0000000000000,00	
833370000	 0000000000000,00	
833380000	 0000000000000,00	
833400000	 0000000000000,00	
833410000	 0000000000000,00	
833420000	 0000000000000,00	
833500000	 0000000000000,00	
833500100	 0000000000000,00	
833500200	 0000000000000,00	
833500300	 0000000000000,00	
