014	SCOTIABANK CHILE
811000000	 1304350773227,00	
811100000	 0000000000000,00	
811100100	 0000000000000,00	
811100200	 0000000000000,00	
811200000	 0614208236193,00	
811200100	 0467631099533,00	
811200101	 0467255001535,00	
811200102	 0000000000001,00	
811200103	 0000376097997,00	
811200104	 0000000000000,00	
811200600	 0015542140795,00	
811200700	 0006564098968,00	
811200800	 0000374651826,00	
811200900	 0001687592611,00	
811201000	 0023122043422,00	
811201100	 0095644529563,00	
811201200	 0003642079475,00	
811300000	 0348244202437,00	
811300100	 0009020219794,00	
811300200	 0002523879473,00	
811300300	 0000000000000,00	
811300400	 0329480068679,00	
811300500	 0002938433604,00	
811300600	 0004281600887,00	
811400000	 0341898334597,00	
811400100	 0131274621816,00	
811400200	 0007356439970,00	
811400300	 0203267271072,00	
811400400	 0000000000000,00	
811400500	 0000000001739,00	
812000000	 0651936474077,00	
812100000	 0000000000000,00	
812100100	 0000000000000,00	
812100200	 0000000000000,00	
812200000	 0286498066287,00	
812200100	 0149081198322,00	
812200101	 0149042250450,00	
812200102	 0000000000000,00	
812200103	 0000038947872,00	
812200104	 0000000000000,00	
812200600	 0038049436272,00	
812200700	 0000000000000,00	
812200800	 0000000000000,00	
812200900	 0000000000000,00	
812201000	 0006561746349,00	
812201100	 0092805685344,00	
812201200	 0000000000000,00	
812300000	 0315221491563,00	
812300100	 0000030752031,00	
812300200	 0000153798832,00	
812300300	 0000000000000,00	
812300400	 0313407870935,00	
812300500	 0001628034120,00	
812300600	 0000001035645,00	
812400000	 0050216916227,00	
812400100	 0047771504641,00	
812400200	 0000000000000,00	
812400300	 0002445411586,00	
812400400	 0000000000000,00	
812400500	 0000000000000,00	
813000000	 0145676960573,00	
813100000	 0000000000000,00	
813100100	 0000000000000,00	
813100200	 0000000000000,00	
813200000	 0022534934869,00	
813200100	 0010850722946,00	
813200101	 0010850202683,00	
813200102	 0000000000000,00	
813200103	 0000000520263,00	
813200104	 0000000000000,00	
813200600	 0000332465933,00	
813200700	 0000818947003,00	
813200800	 0000000000000,00	
813200900	 0000046497699,00	
813201000	 0002971798940,00	
813201100	 0007100838517,00	
813201200	 0000413663831,00	
813300000	 0003210526187,00	
813300100	 0000020818835,00	
813300200	 0000000127317,00	
813300300	 0000000000000,00	
813300400	 0003151932247,00	
813300500	 0000031687153,00	
813300600	 0000005960635,00	
813400000	 0119931499517,00	
813400100	 0040815044025,00	
813400200	 0002107376877,00	
813400300	 0077007780913,00	
813400400	 0000000000000,00	
813400500	 0000001297702,00	
814000000	 0026393162686,00	
814100000	 0000000000000,00	
814100100	 0000000000000,00	
814100200	 0000000000000,00	
814200000	 0005706509155,00	
814200100	 0002115942662,00	
814200101	 0002077628219,00	
814200102	 0000000000000,00	
814200103	 0000038314443,00	
814200104	 0000000000000,00	
814200600	 0000125004458,00	
814200700	 0000066639960,00	
814200800	 0000000000000,00	
814200900	 0000000000000,00	
814201000	 0001116635561,00	
814201100	 0002050854219,00	
814201200	 0000231432295,00	
814300000	 0003390389227,00	
814300100	 0000315532606,00	
814300200	 0000020545541,00	
814300300	 0000000000000,00	
814300400	 0002893584333,00	
814300500	 0000125866078,00	
814300600	 0000034860669,00	
814400000	 0017296264304,00	
814400100	 0010148136575,00	
814400200	 0000439352092,00	
814400300	 0006708570570,00	
814400400	 0000000000000,00	
814400500	 0000000205067,00	
821000000	 33299411836113,00	
821100000	 0000000000000,00	
821100100	 0000000000000,00	
821100200	 0000000000000,00	
821200000	 15211383665199,00	
821200100	 11414102596362,00	
821200101	 11362663807620,00	
821200102	 0000900002142,00	
821200103	 0005806243129,00	
821200104	 0044732543471,00	
821200600	 1874353601911,00	
821200700	 0062856124639,00	
821200800	 0013100107466,00	
821200900	 0279585943179,00	
821201000	 0841133548700,00	
821201100	 0721021839328,00	
821201200	 0005229903614,00	
821300000	 13902044247036,00	
821300100	 0082490641559,00	
821300200	 0037132420753,00	
821300300	 0000000000000,00	
821300400	 13664488327837,00	
821300500	 0038493616619,00	
821300600	 0079439240268,00	
821400000	 4185983923878,00	
821400100	 1782812389465,00	
821400200	 0091441967941,00	
821400300	 2311361456724,00	
821400400	 0000000000000,00	
821400500	 0000368109748,00	
831000000	 7472150838160,00	
831100000	 0638712185380,00	
831100100	 0277472206300,00	
831100200	 0361239979080,00	
831200000	 0114685511589,00	
831300000	 0000000000000,00	
831500000	 0666696716528,00	
831500100	 0495975671661,00	
831500200	 0170721044867,00	
831600000	 5978074503774,00	
831600100	 0686869234366,00	
831600200	 0061322267130,00	
831600300	 0404007763297,00	
831600400	 4825875238981,00	
831600500	 0000000000000,00	
831700000	 0000000000000,00	
831700100	 0000000000000,00	
831700200	 0000000000000,00	
831700300	 0000000000000,00	
831700400	 0000000000000,00	
831700500	 0000000000000,00	
831800000	 0073981920889,00	
831800100	 0023891720798,00	
831800200	 0050090200091,00	
831900000	 0000000000000,00	
832000000	 1528810515720,00	
832100000	 0060098450981,00	
832100100	 0053613749273,00	
832100200	 0006484701708,00	
832300000	 0000000000000,00	
832300100	 0000000000000,00	
832300200	 0000000000000,00	
832300300	 0000000000000,00	
832500000	 1415323476169,00	
832500100	 0000000000000,00	
832500200	 0001946050677,00	
832500300	 1413377425492,00	
832700000	 0053388588570,00	
832700100	 0000000000000,00	
832700101	 0000000000000,00	
832700102	 0000000000000,00	
832700103	 0000000000000,00	
832700104	 0000000000000,00	
832700200	 0053388588570,00	
832700201	 0000000000000,00	
832700202	 0053388588570,00	
832700203	 0000000000000,00	
832700204	 0000000000000,00	
833000000	 7719605230588,00	
833050000	 0000000000000,00	
833050100	 0000000000000,00	
833050200	 0000000000000,00	
833100000	 7719551906423,00	
833200000	 0000000000000,00	
833300000	 0000053324165,00	
833300100	 0000000000000,00	
833300200	 0000053324165,00	
833300300	 0000000000000,00	
833350000	 0000000000000,00	
833360000	 0000000000000,00	
833370000	 0000000000000,00	
833380000	 0000000000000,00	
833400000	 0000000000000,00	
833410000	 0000000000000,00	
833420000	 0000000000000,00	
833500000	 0000000000000,00	
833500100	 0000000000000,00	
833500200	 0000000000000,00	
833500300	 0000000000000,00	
833500400	 0000000000000,00	
833500500	 0000000000000,00	
833500600	 0000000000000,00	
833500700	 0000000000000,00	
841000000	 4420957960604,00	
841000100	 0100614582027,00	
841000200	 0104270000000,00	
841000300	 0000000000000,00	
841000400	 0105003705011,00	
841000500	 0000000000000,00	
841000600	 4111069673566,00	
841000700	 0000000000000,00	
842000000	 0000000000000,00	
842000100	 0000000000000,00	
842000200	 0000000000000,00	
843000000	 0003514320140,00	
843000100	 0000000000000,00	
843000200	 0003514320140,00	
843000300	 0000000000000,00	
843000400	 0000000000000,00	
843000500	 0000000000000,00	
843500000	 0000000000000,00	
843500100	 0000000000000,00	
843500200	 0000000000000,00	
843500300	 0000000000000,00	
843500400	 0000000000000,00	
843500500	 0000000000000,00	
843500600	 0000000000000,00	
844100000	 0001020147689,00	
844200000	 0000000000000,00	
844300000	 0000000000000,00	
844400000	 0000000000000,00	
844400100	 0000000000000,00	
844400200	 0000000000000,00	
844500000	 0000000000000,00	
844500100	 0000000000000,00	
844500200	 0000000000000,00	
844500300	 0000000000000,00	
844600000	 0000000000000,00	
845250000	 0435900978342,00	
845250100	 0015134663533,00	
845250200	 0000000000000,00	
845250300	 0036787885114,00	
845250400	 0000528792060,00	
845250500	 0338311675100,00	
845250501	 0205206871944,00	
845250502	 0000000000000,00	
845250503	 0015138708277,00	
845250504	 0010468839953,00	
845250505	 0024435470989,00	
845250509	 0083061783937,00	
845250600	 0045137962535,00	
845250601	 0000000000000,00	
845250602	 0004285061354,00	
845250603	 0000000000000,00	
845250609	 0040852901181,00	
845500000	 0075043872808,00	
845500100	 0000000000000,00	
845500200	 0000000000000,00	
845500300	 0046225981975,00	
845500400	 0000000000000,00	
845500500	 0028817890833,00	
845500501	 0001249411659,00	
845500502	 0000000000000,00	
845500503	 0000000000000,00	
845500504	 0000024775412,00	
845500509	 0027543703762,00	
845500600	 0000000000000,00	
846100000	 0000000000000,00	
847000000	 0007018535865,00	
847100000	 0008736237042,00	
847100100	 0000009324702,00	
847100200	 0007775952382,00	
847100300	 0000041653113,00	
847100400	 0000032445212,00	
847100500	 0000010451437,00	
847100600	 0000068443594,00	
847100700	 0000797966602,00	
847200000	 0001717701177,00	
847200100	 0000000000000,00	
847200200	 0001404986596,00	
847200300	 0000000962200,00	
847200400	 0000000000000,00	
847200500	 0000006710130,00	
847200600	 0000000000000,00	
847200700	 0000305042251,00	
851000000	 12300909631258,00	
851100000	 0033178891880,00	
851200000	 12267730739378,00	
852000000	 0506266638145,00	
852100000	 0000000000000,00	
852200000	 0506266638145,00	
853000000	 0262419654995,00	
853100000	 0000000000000,00	
853200000	 0262419654995,00	
854000000	 18871035661605,00	
854200000	 1803011087788,00	
854300000	 13523018629050,00	
854400000	 3545005944767,00	
855000000	 0914240891011,00	
855200000	 0224098353977,00	
855300000	 0348244202437,00	
855400000	 0341898334597,00	
856050000	 2106184114497,00	
856050100	 0637513336656,00	
856050200	 0114324265010,00	
856050300	 0000000000000,00	
856050400	 0627005304562,00	
856050500	 0000000000000,00	
856050600	 0677251008178,00	
856050800	 0050090200091,00	
856050900	 0000000000000,00	
856150000	 0040244559365,00	
856150100	 0000000000000,00	
856150200	 0000342900577,00	
856150300	 0000000000000,00	
856150400	 0035138802168,00	
856150500	 0000000000000,00	
856150600	 0004762856620,00	
856150800	 0000000000000,00	
856150900	 0000000000000,00	
856250000	 0005349886783,00	
856250100	 0001198848724,00	
856250200	 0000000000000,00	
856250300	 0000000000000,00	
856250400	 0004011873696,00	
856250500	 0000000000000,00	
856250600	 0000139164363,00	
856250800	 0000000000000,00	
856250900	 0000000000000,00	
856350000	 0090154956839,00	
856350100	 0000000000000,00	
856350200	 0000018346002,00	
856350300	 0000000000000,00	
856350400	 0000539078590,00	
856350500	 0000000000000,00	
856350600	 0065705811449,00	
856350700	 0023891720798,00	
856350800	 0000000000000,00	
856350900	 0000000000000,00	
856450000	 0000334318398,00	
856450100	 0000000000000,00	
856450200	 0000000000000,00	
856450300	 0000000000000,00	
856450400	 0000001657512,00	
856450500	 0000000000000,00	
856450600	 0000332660886,00	
856450700	 0000000000000,00	
856450800	 0000000000000,00	
856450900	 0000000000000,00	
856550000	 5206100033645,00	
