001	BANCO DE CHILE
811000000	 1069631854554,00	
811100000	 0000000000000,00	
811100100	 0000000000000,00	
811100200	 0000000000000,00	
811200000	 0594670488739,00	
811200100	 0505615601301,00	
811200101	 0368625735791,00	
811200102	 0000000000000,00	
811200103	 0136989865510,00	
811200104	 0000000000000,00	
811200600	 0012722995084,00	
811200700	 0004785724242,00	
811200800	 0007485698164,00	
811200900	 0002904418425,00	
811201000	 0049499110561,00	
811201100	 0003287035961,00	
811201200	 0008369905001,00	
811300000	 0222795806258,00	
811300100	 0000156402111,00	
811300200	 0000398337979,00	
811300300	 0000000000000,00	
811300400	 0221299859075,00	
811300500	 0000000000000,00	
811300600	 0000941207093,00	
811400000	 0252165559557,00	
811400100	 0211384768863,00	
811400200	 0002934650070,00	
811400300	 0036724216405,00	
811400400	 0000000000000,00	
811400500	 0001121924219,00	
812000000	 0471819424304,00	
812100000	 0000000000000,00	
812100100	 0000000000000,00	
812100200	 0000000000000,00	
812200000	 0263314678053,00	
812200100	 0228060877455,00	
812200101	 0185164715804,00	
812200102	 0000000000000,00	
812200103	 0042896161651,00	
812200104	 0000000000000,00	
812200600	 0009215470199,00	
812200700	 0000000000000,00	
812200800	 0006277255395,00	
812200900	 0000383162002,00	
812201000	 0011181805787,00	
812201100	 0002256205632,00	
812201200	 0005939901583,00	
812300000	 0107837090826,00	
812300100	 0000036569927,00	
812300200	 0000212586129,00	
812300300	 0000000000000,00	
812300400	 0106590393666,00	
812300500	 0000000000000,00	
812300600	 0000997541104,00	
812400000	 0100667655425,00	
812400100	 0076271366800,00	
812400200	 0000000000000,00	
812400300	 0024396288625,00	
812400400	 0000000000000,00	
812400500	 0000000000000,00	
813000000	 0164719235264,00	
813100000	 0000000000000,00	
813100100	 0000000000000,00	
813100200	 0000000000000,00	
813200000	 0030499496431,00	
813200100	 0025958735138,00	
813200101	 0024738168086,00	
813200102	 0000000000000,00	
813200103	 0001220567052,00	
813200104	 0000000000000,00	
813200600	 0000000000000,00	
813200700	 0000444991599,00	
813200800	 0000637713445,00	
813200900	 0000000000000,00	
813201000	 0001864090310,00	
813201100	 0000276880365,00	
813201200	 0001317085574,00	
813300000	 0004208330435,00	
813300100	 0000017408869,00	
813300200	 0000000000000,00	
813300300	 0000000000000,00	
813300400	 0004176116218,00	
813300500	 0000000000000,00	
813300600	 0000014805348,00	
813400000	 0130011408398,00	
813400100	 0097650799547,00	
813400200	 0000920145801,00	
813400300	 0030187332872,00	
813400400	 0000000000000,00	
813400500	 0001253130178,00	
814000000	 0022056145529,00	
814100000	 0000000000000,00	
814100100	 0000000000000,00	
814100200	 0000000000000,00	
814200000	 0005481303466,00	
814200100	 0004851707630,00	
814200101	 0002915803812,00	
814200102	 0000000000000,00	
814200103	 0001935903818,00	
814200104	 0000000000000,00	
814200600	 0000000000000,00	
814200700	 0000045648009,00	
814200800	 0000016966034,00	
814200900	 0000000000000,00	
814201000	 0000510890837,00	
814201100	 0000004318980,00	
814201200	 0000051771976,00	
814300000	 0004789247755,00	
814300100	 0000313125597,00	
814300200	 0000000000000,00	
814300300	 0000000000000,00	
814300400	 0004469516352,00	
814300500	 0000000000000,00	
814300600	 0000006605806,00	
814400000	 0011785594308,00	
814400100	 0010300672449,00	
814400200	 0000071227658,00	
814400300	 0001216464836,00	
814400400	 0000000000000,00	
814400500	 0000197229365,00	
821000000	 38272725637063,00	
821100000	 0235990911409,00	
821100100	 0000000000000,00	
821100200	 0235990911409,00	
