039	ITAÚ CORPBANCA
8110000	 0000001268343,00	
8111000	 0000000000000,00	
8113000	 0000000974274,00	
8114000	 0000000177009,00	
8115000	 0000000117060,00	
8130000	 0000000212030,00	
8131000	 0000000000000,00	
8133000	 0000000092443,00	
8134000	 0000000003879,00	
8135000	 0000000115708,00	
8140000	 0000000031565,00	
8141000	 0000000000000,00	
8143000	 0000000013236,00	
8144000	 0000000001908,00	
8145000	 0000000016421,00	
8310000	 0000005291615,00	
8311000	 0000000262924,00	
8312000	 0000000003824,00	
8314000	 0000000088940,00	
8315000	 0000001286807,00	
8315100	 0000000956862,00	
8315200	 0000000329945,00	
8317000	 0000002349626,00	
8318000	 0000001299494,00	
8318100	 0000000929163,00	
8318900	 0000000370331,00	
8319000	 0000000000000,00	
8510000	 0000010701272,00	
8511000	 0000000036281,00	
8513000	 0000010664991,00	
8520000	 0000000639878,00	
8521000	 0000000000000,00	
8523000	 0000000639878,00	
8530000	 0000000466131,00	
8531000	 0000000000000,00	
8533000	 0000000466131,00	
8540000	 0000008179935,00	
8543000	 0000001807945,00	
8544000	 0000003975744,00	
8545000	 0000002396246,00	
8560000	 0000000488513,00	
8563000	 0000000194444,00	
8564000	 0000000177009,00	
8565000	 0000000117060,00	
8610000	 0000002311955,00	
8620000	 0000000102887,00	
8630000	 0000000003165,00	
8640000	 0000002864576,00	
8660000	 0000000009032,00	
