055	BANCO CONSORCIO
8110000	 0000000060241,00	
8111000	 0000000000000,00	
8113000	 0000000057599,00	
8114000	 0000000000667,00	
8115000	 0000000001975,00	
8130000	 0000000003725,00	
8131000	 0000000000000,00	
8133000	 0000000000999,00	
8134000	 0000000000050,00	
8135000	 0000000002676,00	
8140000	 0000000000858,00	
8141000	 0000000000000,00	
8143000	 0000000000000,00	
8144000	 0000000000011,00	
8145000	 0000000000847,00	
8310000	 0000000070512,00	
8311000	 0000000000000,00	
8312000	 0000000007766,00	
8314000	 0000000000000,00	
8315000	 0000000051204,00	
8315100	 0000000048845,00	
8315200	 0000000002359,00	
8317000	 0000000011542,00	
8318000	 0000000000000,00	
8318100	 0000000000000,00	
8318900	 0000000000000,00	
8319000	 0000000000000,00	
8510000	 0000001818254,00	
8511000	 0000000000000,00	
8513000	 0000001818254,00	
8520000	 0000000075571,00	
8521000	 0000000000000,00	
8523000	 0000000075571,00	
8530000	 0000000032573,00	
8531000	 0000000000000,00	
8533000	 0000000032573,00	
8540000	 0000000174127,00	
8543000	 0000000005745,00	
8544000	 0000000098263,00	
8545000	 0000000070119,00	
8560000	 0000000002741,00	
8563000	 0000000000099,00	
8564000	 0000000000667,00	
8565000	 0000000001975,00	
8610000	 0000000065879,00	
8620000	 0000000002874,00	
8630000	 0000000000723,00	
8640000	 0000000001035,00	
8660000	 0000000000001,00	
