028	BANCO BICE
8110000	 0000000071954,00	
8111000	 0000000000000,00	
8113000	 0000000063647,00	
8114000	 0000000005303,00	
8115000	 0000000003004,00	
8130000	 0000000003482,00	
8131000	 0000000000000,00	
8133000	 0000000001456,00	
8134000	 0000000000318,00	
8135000	 0000000001708,00	
8140000	 0000000000817,00	
8141000	 0000000000000,00	
8143000	 0000000000325,00	
8144000	 0000000000062,00	
8145000	 0000000000430,00	
8310000	 0000001307169,00	
8311000	 0000000014172,00	
8312000	 0000000009477,00	
8314000	 0000000031640,00	
8315000	 0000000265249,00	
8315100	 0000000238672,00	
8315200	 0000000026577,00	
8317000	 0000000761154,00	
8318000	 0000000217010,00	
8318100	 0000000000000,00	
8318900	 0000000217010,00	
8319000	 0000000008467,00	
8510000	 0000003293110,00	
8511000	 0000000000000,00	
8513000	 0000003293110,00	
8520000	 0000000203628,00	
8521000	 0000000000000,00	
8523000	 0000000203628,00	
8530000	 0000000040430,00	
8531000	 0000000000000,00	
8533000	 0000000040430,00	
8540000	 0000001222446,00	
8543000	 0000000222973,00	
8544000	 0000000863179,00	
8545000	 0000000136294,00	
8560000	 0000000015649,00	
8563000	 0000000007342,00	
8564000	 0000000005303,00	
8565000	 0000000003004,00	
8610000	 0000000953592,00	
8620000	 0000000026999,00	
8630000	 0000000002246,00	
8640000	 0000000323975,00	
8660000	 0000000000357,00	
