016	BANCO DE CRÉDITO E INVERSIONES
8110000	 0000001230386,00	
8111000	 0000000000000,00	
8113000	 0000000772190,00	
8114000	 0000000172411,00	
8115000	 0000000285785,00	
8130000	 0000000212793,00	
8131000	 0000000000000,00	
8133000	 0000000071318,00	
8134000	 0000000007326,00	
8135000	 0000000134149,00	
8140000	 0000000048339,00	
8141000	 0000000000000,00	
8143000	 0000000020909,00	
8144000	 0000000003022,00	
8145000	 0000000024408,00	
8310000	 0000007041960,00	
8311000	 0000000086585,00	
8312000	 0000000008459,00	
8314000	 0000000140514,00	
8315000	 0000001372890,00	
8315100	 0000001036913,00	
8315200	 0000000335977,00	
8317000	 0000004958958,00	
8318000	 0000000474554,00	
8318100	 0000000019012,00	
8318900	 0000000455542,00	
8319000	 0000000000000,00	
8510000	 0000011757153,00	
8511000	 0000000179373,00	
8513000	 0000011577780,00	
8520000	 0000000537218,00	
8521000	 0000000000000,00	
8523000	 0000000537218,00	
8530000	 0000000351877,00	
8531000	 0000000000000,00	
8533000	 0000000351877,00	
8540000	 0000011277794,00	
8543000	 0000002988229,00	
8544000	 0000005682980,00	
8545000	 0000002606585,00	
8560000	 0000000786956,00	
8563000	 0000000328760,00	
8564000	 0000000172411,00	
8565000	 0000000285785,00	
8610000	 0000003271336,00	
8620000	 0000000040961,00	
8630000	 0000000004108,00	
8640000	 0000003716163,00	
8660000	 0000000009392,00	
