009	BANCO INTERNACIONAL
8110000	 0000000110605,00	
8111000	 0000000000000,00	
8113000	 0000000107495,00	
8114000	 0000000002750,00	
8115000	 0000000000360,00	
8130000	 0000000012091,00	
8131000	 0000000000000,00	
8133000	 0000000011531,00	
8134000	 0000000000002,00	
8135000	 0000000000558,00	
8140000	 0000000002222,00	
8141000	 0000000000000,00	
8143000	 0000000001995,00	
8144000	 0000000000000,00	
8145000	 0000000000227,00	
8310000	 0000000253443,00	
8311000	 0000000001189,00	
8312000	 0000000000000,00	
8314000	 0000000005933,00	
8315000	 0000000040158,00	
8315100	 0000000038653,00	
8315200	 0000000001505,00	
8317000	 0000000049005,00	
8318000	 0000000157158,00	
8318100	 0000000157158,00	
8318900	 0000000000000,00	
8319000	 0000000000000,00	
8510000	 0000000912173,00	
8511000	 0000000000000,00	
8513000	 0000000912173,00	
8520000	 0000000098751,00	
8521000	 0000000000000,00	
8523000	 0000000098751,00	
8530000	 0000000088129,00	
8531000	 0000000000000,00	
8533000	 0000000088129,00	
8540000	 0000000037948,00	
8543000	 0000000009588,00	
8544000	 0000000022290,00	
8545000	 0000000006070,00	
8560000	 0000000004235,00	
8563000	 0000000001125,00	
8564000	 0000000002750,00	
8565000	 0000000000360,00	
8610000	 0000000082332,00	
8620000	 0000000005005,00	
8630000	 0000000001171,00	
8640000	 0000000164884,00	
8660000	 0000000000051,00	
