016	BANCO DE CRÉDITO E INVERSIONES
8110000	 0000001329924,00	
8111000	 0000000000000,00	
8113000	 0000000771697,00	
8114000	 0000000221556,00	
8115000	 0000000336671,00	
8130000	 0000000175522,00	
8131000	 0000000000000,00	
8133000	 0000000045208,00	
8134000	 0000000004487,00	
8135000	 0000000125827,00	
8140000	 0000000028276,00	
8141000	 0000000000000,00	
8143000	 0000000008334,00	
8144000	 0000000002028,00	
8145000	 0000000017914,00	
8310000	 0000008981609,00	
8311000	 0000000169275,00	
8312000	 0000000007045,00	
8314000	 0000000266048,00	
8315000	 0000001546629,00	
8315100	 0000001051954,00	
8315200	 0000000494675,00	
8317000	 0000006597302,00	
8318000	 0000000395310,00	
8318100	 0000000009932,00	
8318900	 0000000385378,00	
8319000	 0000000000000,00	
8510000	 0000015087996,00	
8511000	 0000000333855,00	
8513000	 0000014754141,00	
8520000	 0000000637858,00	
8521000	 0000000000000,00	
8523000	 0000000637858,00	
8530000	 0000000275950,00	
8531000	 0000000000000,00	
8533000	 0000000275950,00	
8540000	 0000014422418,00	
8543000	 0000003570336,00	
8544000	 0000007402745,00	
8545000	 0000003449337,00	
8560000	 0000000904773,00	
8563000	 0000000346546,00	
8564000	 0000000221556,00	
8565000	 0000000336671,00	
8610000	 0000003901350,00	
8620000	 0000000091225,00	
8630000	 0000000002872,00	
8640000	 0000004970957,00	
8660000	 0000000015205,00	
8700000	 0000000003919,00	
8710000	 0000000004685,00	
8711000	 0000000000015,00	
8712000	 0000000001770,00	
8713000	 0000000000514,00	
8714000	 0000000001246,00	
8715000	 0000000000184,00	
8716000	 0000000000559,00	
8717000	 0000000000397,00	
8720000	 0000000000766,00	
8721000	 0000000000367,00	
8722000	 0000000000077,00	
8723000	 0000000000000,00	
8724000	 0000000000041,00	
8725000	 0000000000145,00	
8726000	 0000000000000,00	
8727000	 0000000000136,00	
8910000	 0000000488510,00	
8911000	 0000000000000,00	
8913000	 0000000323747,00	
8914000	 0000000073599,00	
8915000	 0000000091164,00	
