055	BANCO CONSORCIO
8110000	 0000000092287,00	
8111000	 0000000000000,00	
8113000	 0000000089541,00	
8114000	 0000000001048,00	
8115000	 0000000001698,00	
8130000	 0000000001795,00	
8131000	 0000000000000,00	
8133000	 0000000000653,00	
8134000	 0000000000035,00	
8135000	 0000000001107,00	
8140000	 0000000000315,00	
8141000	 0000000000000,00	
8143000	 0000000000034,00	
8144000	 0000000000000,00	
8145000	 0000000000281,00	
8310000	 0000000088601,00	
8311000	 0000000000000,00	
8312000	 0000000003548,00	
8314000	 0000000000000,00	
8315000	 0000000062912,00	
8315100	 0000000062178,00	
8315200	 0000000000734,00	
8317000	 0000000022141,00	
8318000	 0000000000000,00	
8318100	 0000000000000,00	
8318900	 0000000000000,00	
8319000	 0000000000000,00	
8510000	 0000002372972,00	
8511000	 0000000000000,00	
8513000	 0000002372972,00	
8520000	 0000000163006,00	
8521000	 0000000000000,00	
8523000	 0000000163006,00	
8530000	 0000000048125,00	
8531000	 0000000000000,00	
8533000	 0000000048125,00	
8540000	 0000000375613,00	
8543000	 0000000018441,00	
8544000	 0000000267385,00	
8545000	 0000000089787,00	
8560000	 0000000002876,00	
8563000	 0000000000130,00	
8564000	 0000000001048,00	
8565000	 0000000001698,00	
8610000	 0000000077224,00	
8620000	 0000000001135,00	
8630000	 0000000000116,00	
8640000	 0000000010096,00	
8660000	 0000000000030,00	
8700000	 0000000000039,00	
8710000	 0000000000057,00	
8711000	 0000000000000,00	
8712000	 0000000000011,00	
8713000	 0000000000008,00	
8714000	 0000000000000,00	
8715000	 0000000000000,00	
8716000	 0000000000006,00	
8717000	 0000000000032,00	
8720000	 0000000000018,00	
8721000	 0000000000000,00	
8722000	 0000000000000,00	
8723000	 0000000000000,00	
8724000	 0000000000000,00	
8725000	 0000000000000,00	
8726000	 0000000000002,00	
8727000	 0000000000016,00	
8910000	 0000000017419,00	
8911000	 0000000000000,00	
8913000	 0000000015475,00	
8914000	 0000000000999,00	
8915000	 0000000000945,00	
