051	BANCO FALABELLA
8110000	 0000000236740,00	
8111000	 0000000000000,00	
8113000	 0000000005959,00	
8114000	 0000000028720,00	
8115000	 0000000202061,00	
8130000	 0000000133024,00	
8131000	 0000000000000,00	
8133000	 0000000000691,00	
8134000	 0000000000648,00	
8135000	 0000000131685,00	
8140000	 0000000035950,00	
8141000	 0000000000000,00	
8143000	 0000000000427,00	
8144000	 0000000000517,00	
8145000	 0000000035006,00	
8310000	 0000003165289,00	
8311000	 0000000000000,00	
8312000	 0000000000000,00	
8314000	 0000000000000,00	
8315000	 0000000000000,00	
8315100	 0000000000000,00	
8315200	 0000000000000,00	
8317000	 0000003164889,00	
8318000	 0000000000400,00	
8318100	 0000000000400,00	
8318900	 0000000000000,00	
8319000	 0000000000000,00	
8510000	 0000000000000,00	
8511000	 0000000000000,00	
8513000	 0000000000000,00	
8520000	 0000000000000,00	
8521000	 0000000000000,00	
8523000	 0000000000000,00	
8530000	 0000000000000,00	
8531000	 0000000000000,00	
8533000	 0000000000000,00	
8540000	 0000003482267,00	
8543000	 0000000083986,00	
8544000	 0000000441968,00	
8545000	 0000002956313,00	
8560000	 0000000236741,00	
8563000	 0000000005960,00	
8564000	 0000000028720,00	
8565000	 0000000202061,00	
8610000	 0000000002500,00	
8620000	 0000000000000,00	
8630000	 0000000000000,00	
8640000	 0000003160168,00	
8660000	 0000000002621,00	
8700000	 0000000001475,00	
8710000	 0000000002271,00	
8711000	 0000000000054,00	
8712000	 0000000001905,00	
8713000	 0000000000018,00	
8714000	 0000000000042,00	
8715000	 0000000000000,00	
8716000	 0000000000033,00	
8717000	 0000000000219,00	
8720000	 0000000000796,00	
8721000	 0000000000000,00	
8722000	 0000000000497,00	
8723000	 0000000000258,00	
8724000	 0000000000034,00	
8725000	 0000000000000,00	
8726000	 0000000000004,00	
8727000	 0000000000003,00	
8910000	 0000000122077,00	
8911000	 0000000000000,00	
8913000	 0000000004113,00	
8914000	 0000000016160,00	
8915000	 0000000101804,00	
