028	BANCO BICE
8110000	 0000000139462,00	
8111000	 0000000000000,00	
8113000	 0000000131327,00	
8114000	 0000000005626,00	
8115000	 0000000002509,00	
8130000	 0000000001971,00	
8131000	 0000000000000,00	
8133000	 0000000000932,00	
8134000	 0000000000284,00	
8135000	 0000000000755,00	
8140000	 0000000000341,00	
8141000	 0000000000000,00	
8143000	 0000000000036,00	
8144000	 0000000000000,00	
8145000	 0000000000305,00	
8310000	 0000001604034,00	
8311000	 0000000019853,00	
8312000	 0000000004679,00	
8314000	 0000000051574,00	
8315000	 0000000392813,00	
8315100	 0000000361800,00	
8315200	 0000000031013,00	
8317000	 0000000983958,00	
8318000	 0000000145473,00	
8318100	 0000000000000,00	
8318900	 0000000145473,00	
8319000	 0000000005684,00	
8510000	 0000003821431,00	
8511000	 0000000003791,00	
8513000	 0000003817640,00	
8520000	 0000000207258,00	
8521000	 0000000000000,00	
8523000	 0000000207258,00	
8530000	 0000000068511,00	
8531000	 0000000000000,00	
8533000	 0000000068511,00	
8540000	 0000001544805,00	
8543000	 0000000361548,00	
8544000	 0000001034227,00	
8545000	 0000000149030,00	
8560000	 0000000018127,00	
8563000	 0000000009992,00	
8564000	 0000000005626,00	
8565000	 0000000002509,00	
8610000	 0000001233830,00	
8620000	 0000000018356,00	
8630000	 0000000000181,00	
8640000	 0000000351270,00	
8660000	 0000000000397,00	
8700000	 0000000000607,00	
8710000	 0000000000683,00	
8711000	 0000000000241,00	
8712000	 0000000000268,00	
8713000	 0000000000000,00	
8714000	 0000000000016,00	
8715000	 0000000000000,00	
8716000	 0000000000009,00	
8717000	 0000000000149,00	
8720000	 0000000000076,00	
8721000	 0000000000000,00	
8722000	 0000000000076,00	
8723000	 0000000000000,00	
8724000	 0000000000000,00	
8725000	 0000000000000,00	
8726000	 0000000000000,00	
8727000	 0000000000000,00	
8910000	 0000000022380,00	
8911000	 0000000000000,00	
8913000	 0000000018449,00	
8914000	 0000000003336,00	
8915000	 0000000000595,00	
