039	ITAÚ CORPBANCA
8110000	 0000001316790,00	
8111000	 0000000000000,00	
8113000	 0000000952968,00	
8114000	 0000000215879,00	
8115000	 0000000147943,00	
8130000	 0000000116546,00	
8131000	 0000000000000,00	
8133000	 0000000036331,00	
8134000	 0000000003228,00	
8135000	 0000000076987,00	
8140000	 0000000027430,00	
8141000	 0000000000000,00	
8143000	 0000000009699,00	
8144000	 0000000001249,00	
8145000	 0000000016482,00	
8310000	 0000005516219,00	
8311000	 0000000434524,00	
8312000	 0000000001732,00	
8314000	 0000000081846,00	
8315000	 0000001319424,00	
8315100	 0000000933628,00	
8315200	 0000000385796,00	
8317000	 0000002437307,00	
8318000	 0000001241386,00	
8318100	 0000000913285,00	
8318900	 0000000328101,00	
8319000	 0000000000000,00	
8510000	 0000011697146,00	
8511000	 0000000112124,00	
8513000	 0000011585022,00	
8520000	 0000000711019,00	
8521000	 0000000000000,00	
8523000	 0000000711019,00	
8530000	 0000000466198,00	
8531000	 0000000000000,00	
8533000	 0000000466198,00	
8540000	 0000008769000,00	
8543000	 0000001868403,00	
8544000	 0000004331059,00	
8545000	 0000002569538,00	
8560000	 0000000565277,00	
8563000	 0000000201455,00	
8564000	 0000000215879,00	
8565000	 0000000147943,00	
8610000	 0000002396074,00	
8620000	 0000000074473,00	
8630000	 0000000019765,00	
8640000	 0000003019172,00	
8660000	 0000000006735,00	
8700000	 0000000009438,00	
8710000	 0000000010718,00	
8711000	 0000000000336,00	
8712000	 0000000004826,00	
8713000	 0000000000576,00	
8714000	 0000000000000,00	
8715000	 0000000000161,00	
8716000	 0000000000073,00	
8717000	 0000000004746,00	
8720000	 0000000001280,00	
8721000	 0000000000021,00	
8722000	 0000000001148,00	
8723000	 0000000000036,00	
8724000	 0000000000000,00	
8725000	 0000000000000,00	
8726000	 0000000000000,00	
8727000	 0000000000075,00	
8910000	 0000000477994,00	
8911000	 0000000000000,00	
8913000	 0000000337649,00	
8914000	 0000000092130,00	
8915000	 0000000048215,00	
