037	BANCO SANTANDER-CHILE
8110000	 0000001810842,00	
8111000	 0000000000000,00	
8113000	 0000001051907,00	
8114000	 0000000495236,00	
8115000	 0000000263699,00	
8130000	 0000000209577,00	
8131000	 0000000000000,00	
8133000	 0000000082424,00	
8134000	 0000000010212,00	
8135000	 0000000116941,00	
8140000	 0000000041627,00	
8141000	 0000000000000,00	
8143000	 0000000011378,00	
8144000	 0000000007649,00	
8145000	 0000000022600,00	
8310000	 0000011624040,00	
8311000	 0000000384015,00	
8312000	 0000000044797,00	
8314000	 0000000212083,00	
8315000	 0000001683231,00	
8315100	 0000001077178,00	
8315200	 0000000606053,00	
8317000	 0000009001753,00	
8318000	 0000000298161,00	
8318100	 0000000009765,00	
8318900	 0000000288396,00	
8319000	 0000000000000,00	
8510000	 0000009826155,00	
8511000	 0000000008624,00	
8513000	 0000009817531,00	
8520000	 0000000873682,00	
8521000	 0000000000000,00	
8523000	 0000000873682,00	
8530000	 0000000415933,00	
8531000	 0000000000000,00	
8533000	 0000000415933,00	
8540000	 0000018773653,00	
8543000	 0000003885643,00	
8544000	 0000010162527,00	
8545000	 0000004725483,00	
8560000	 0000001205515,00	
8563000	 0000000446580,00	
8564000	 0000000495236,00	
8565000	 0000000263699,00	
8610000	 0000004394238,00	
8620000	 0000000076393,00	
8630000	 0000000008191,00	
8640000	 0000007135409,00	
8660000	 0000000009809,00	
8700000	 0000000002403,00	
8710000	 0000000002584,00	
8711000	 0000000000205,00	
8712000	 0000000001287,00	
8713000	 0000000000215,00	
8714000	 0000000000105,00	
8715000	 0000000000269,00	
8716000	 0000000000034,00	
8717000	 0000000000469,00	
8720000	 0000000000181,00	
8721000	 0000000000000,00	
8722000	 0000000000069,00	
8723000	 0000000000000,00	
8724000	 0000000000003,00	
8725000	 0000000000069,00	
8726000	 0000000000000,00	
8727000	 0000000000040,00	
8910000	 0000000579536,00	
8911000	 0000000000000,00	
8913000	 0000000375625,00	
8914000	 0000000122807,00	
8915000	 0000000081104,00	
