014	SCOTIABANK CHILE
8110000	 0000000991576,00	
8111000	 0000000000000,00	
8113000	 0000000397146,00	
8114000	 0000000342089,00	
8115000	 0000000252341,00	
8130000	 0000000134081,00	
8131000	 0000000000000,00	
8133000	 0000000021528,00	
8134000	 0000000002777,00	
8135000	 0000000109776,00	
8140000	 0000000033611,00	
8141000	 0000000000000,00	
8143000	 0000000005039,00	
8144000	 0000000003712,00	
8145000	 0000000024860,00	
8310000	 0000006930283,00	
8311000	 0000000159926,00	
8312000	 0000000000291,00	
8314000	 0000000104201,00	
8315000	 0000001005995,00	
8315100	 0000000779951,00	
8315200	 0000000226044,00	
8317000	 0000004971060,00	
8318000	 0000000688810,00	
8318100	 0000000610564,00	
8318900	 0000000078246,00	
8319000	 0000000000000,00	
8510000	 0000009510589,00	
8511000	 0000000061956,00	
8513000	 0000009448633,00	
8520000	 0000000248730,00	
8521000	 0000000000000,00	
8523000	 0000000248730,00	
8530000	 0000000091430,00	
8531000	 0000000000000,00	
8533000	 0000000091430,00	
8540000	 0000013099268,00	
8543000	 0000001641064,00	
8544000	 0000008286748,00	
8545000	 0000003171456,00	
8560000	 0000000767643,00	
8563000	 0000000173213,00	
8564000	 0000000342089,00	
8565000	 0000000252341,00	
8610000	 0000002130242,00	
8620000	 0000000007721,00	
8630000	 0000000001718,00	
8640000	 0000004762364,00	
8660000	 0000000028238,00	
8700000	 0000000003491,00	
8710000	 0000000003773,00	
8711000	 0000000000033,00	
8712000	 0000000001739,00	
8713000	 0000000000085,00	
8714000	 0000000000440,00	
8715000	 0000000000206,00	
8716000	 0000000000025,00	
8717000	 0000000001245,00	
8720000	 0000000000282,00	
8721000	 0000000000001,00	
8722000	 0000000000109,00	
8723000	 0000000000001,00	
8724000	 0000000000009,00	
8725000	 0000000000000,00	
8726000	 0000000000002,00	
8727000	 0000000000160,00	
8910000	 0000000402235,00	
8911000	 0000000000000,00	
8913000	 0000000150268,00	
8914000	 0000000173054,00	
8915000	 0000000078913,00	
