049	BANCO SECURITY
8110000	 0000000247080,00	
8111000	 0000000000000,00	
8113000	 0000000217261,00	
8114000	 0000000010442,00	
8115000	 0000000019377,00	
8130000	 0000000023390,00	
8131000	 0000000000000,00	
8133000	 0000000011656,00	
8134000	 0000000000121,00	
8135000	 0000000011613,00	
8140000	 0000000002231,00	
8141000	 0000000000000,00	
8143000	 0000000000512,00	
8144000	 0000000000114,00	
8145000	 0000000001605,00	
8310000	 0000001174006,00	
8311000	 0000000019694,00	
8312000	 0000000000000,00	
8314000	 0000000023834,00	
8315000	 0000000242916,00	
8315100	 0000000218878,00	
8315200	 0000000024038,00	
8317000	 0000000887562,00	
8318000	 0000000000000,00	
8318100	 0000000000000,00	
8318900	 0000000000000,00	
8319000	 0000000000000,00	
8510000	 0000003274240,00	
8511000	 0000000006959,00	
8513000	 0000003267281,00	
8520000	 0000000630505,00	
8521000	 0000000000000,00	
8523000	 0000000630505,00	
8530000	 0000000179493,00	
8531000	 0000000000000,00	
8533000	 0000000179493,00	
8540000	 0000001439355,00	
8543000	 0000000280831,00	
8544000	 0000000649202,00	
8545000	 0000000509322,00	
8560000	 0000000051373,00	
8563000	 0000000021554,00	
8564000	 0000000010442,00	
8565000	 0000000019377,00	
8610000	 0000000417867,00	
8620000	 0000000010856,00	
8630000	 0000000015957,00	
8640000	 0000000729100,00	
8660000	 0000000000226,00	
8700000	 0000000000180,00	
8710000	 0000000000249,00	
8711000	 0000000000000,00	
8712000	 0000000000116,00	
8713000	 0000000000000,00	
8714000	 0000000000000,00	
8715000	 0000000000021,00	
8716000	 0000000000000,00	
8717000	 0000000000112,00	
8720000	 0000000000069,00	
8721000	 0000000000000,00	
8722000	 0000000000042,00	
8723000	 0000000000000,00	
8724000	 0000000000000,00	
8725000	 0000000000025,00	
8726000	 0000000000000,00	
8727000	 0000000000002,00	
8910000	 0000000099922,00	
8911000	 0000000000000,00	
8913000	 0000000086202,00	
8914000	 0000000007327,00	
8915000	 0000000006393,00	
