039	ITAÚ CORPBANCA
8110000	 0000001323874,00	
8111000	 0000000000000,00	
8113000	 0000000958568,00	
8114000	 0000000215057,00	
8115000	 0000000150249,00	
8130000	 0000000142675,00	
8131000	 0000000000000,00	
8133000	 0000000050219,00	
8134000	 0000000003741,00	
8135000	 0000000088715,00	
8140000	 0000000032499,00	
8141000	 0000000000000,00	
8143000	 0000000011635,00	
8144000	 0000000001587,00	
8145000	 0000000019277,00	
8310000	 0000005622979,00	
8311000	 0000000447687,00	
8312000	 0000000001789,00	
8314000	 0000000104353,00	
8315000	 0000001309332,00	
8315100	 0000000913649,00	
8315200	 0000000395683,00	
8317000	 0000002542599,00	
8318000	 0000001217219,00	
8318100	 0000000898420,00	
8318900	 0000000318799,00	
8319000	 0000000000000,00	
8510000	 0000012078113,00	
8511000	 0000000206189,00	
8513000	 0000011871924,00	
8520000	 0000000694949,00	
8521000	 0000000000000,00	
8523000	 0000000694949,00	
8530000	 0000000464093,00	
8531000	 0000000000000,00	
8533000	 0000000464093,00	
8540000	 0000008831471,00	
8543000	 0000001886963,00	
8544000	 0000004372177,00	
8545000	 0000002572331,00	
8560000	 0000000566762,00	
8563000	 0000000201456,00	
8564000	 0000000215057,00	
8565000	 0000000150249,00	
8610000	 0000002489952,00	
8620000	 0000000067531,00	
8630000	 0000000020592,00	
8640000	 0000003038121,00	
8660000	 0000000006783,00	
8700000	 0000000010107,00	
8710000	 0000000011514,00	
8711000	 0000000000337,00	
8712000	 0000000005237,00	
8713000	 0000000000778,00	
8714000	 0000000000013,00	
8715000	 0000000000172,00	
8716000	 0000000000084,00	
8717000	 0000000004893,00	
8720000	 0000000001407,00	
8721000	 0000000000021,00	
8722000	 0000000001274,00	
8723000	 0000000000036,00	
8724000	 0000000000000,00	
8725000	 0000000000000,00	
8726000	 0000000000000,00	
8727000	 0000000000076,00	
8910000	 0000000480219,00	
8911000	 0000000000000,00	
8913000	 0000000339647,00	
8914000	 0000000089590,00	
8915000	 0000000050982,00	
