001	BANCO DE CHILE
8110000	 0000000803560,00	
8111000	 0000000000000,00	
8113000	 0000000377861,00	
8114000	 0000000162892,00	
8115000	 0000000262807,00	
8130000	 0000000182488,00	
8131000	 0000000000000,00	
8133000	 0000000031152,00	
8134000	 0000000004942,00	
8135000	 0000000146394,00	
8140000	 0000000028806,00	
8141000	 0000000000000,00	
8143000	 0000000006729,00	
8144000	 0000000003188,00	
8145000	 0000000018889,00	
8310000	 0000010735245,00	
8311000	 0000000216920,00	
8312000	 0000000084011,00	
8314000	 0000000384566,00	
8315000	 0000002232081,00	
8315100	 0000001859153,00	
8315200	 0000000372928,00	
8317000	 0000007650235,00	
8318000	 0000000167432,00	
8318100	 0000000000000,00	
8318900	 0000000167432,00	
8319000	 0000000000000,00	
8510000	 0000012087000,00	
8511000	 0000000607100,00	
8513000	 0000011479900,00	
8520000	 0000000077764,00	
8521000	 0000000000000,00	
8523000	 0000000077764,00	
8530000	 0000000136769,00	
8531000	 0000000000000,00	
8533000	 0000000136769,00	
8540000	 0000016397008,00	
8543000	 0000003739577,00	
8544000	 0000008462442,00	
8545000	 0000004194989,00	
8560000	 0000000665004,00	
8563000	 0000000239305,00	
8564000	 0000000162892,00	
8565000	 0000000262807,00	
8610000	 0000004262914,00	
8620000	 0000000008460,00	
8630000	 0000000001912,00	
8640000	 0000006450498,00	
8660000	 0000000011461,00	
8700000	 0000000002634,00	
8710000	 0000000002730,00	
8711000	 0000000000076,00	
8712000	 0000000000766,00	
8713000	 0000000000197,00	
8714000	 0000000000013,00	
8715000	 0000000000060,00	
8716000	 0000000000323,00	
8717000	 0000000001295,00	
8720000	 0000000000096,00	
8721000	 0000000000000,00	
8722000	 0000000000019,00	
8723000	 0000000000000,00	
8724000	 0000000000000,00	
8725000	 0000000000000,00	
8726000	 0000000000011,00	
8727000	 0000000000066,00	
8910000	 0000000324033,00	
8911000	 0000000000000,00	
8913000	 0000000163612,00	
8914000	 0000000086091,00	
8915000	 0000000074330,00	
