012	BANCO DEL ESTADO DE CHILE
8110000	 0000002030509,00	
8111000	 0000000000000,00	
8113000	 0000000602341,00	
8114000	 0000001184917,00	
8115000	 0000000243251,00	
8130000	 0000000139754,00	
8131000	 0000000000000,00	
8133000	 0000000055955,00	
8134000	 0000000011300,00	
8135000	 0000000072499,00	
8140000	 0000000043692,00	
8141000	 0000000000000,00	
8143000	 0000000016879,00	
8144000	 0000000010957,00	
8145000	 0000000015856,00	
8310000	 0000004815235,00	
8311000	 0000000589758,00	
8312000	 0000000141161,00	
8314000	 0000000051199,00	
8315000	 0000001347704,00	
8315100	 0000001133216,00	
8315200	 0000000214488,00	
8317000	 0000001607929,00	
8318000	 0000001077484,00	
8318100	 0000000601280,00	
8318900	 0000000476204,00	
8319000	 0000000000000,00	
8510000	 0000009230732,00	
8511000	 0000000647464,00	
8513000	 0000008583268,00	
8520000	 0000000481236,00	
8521000	 0000000000000,00	
8523000	 0000000481236,00	
8530000	 0000000172555,00	
8531000	 0000000000000,00	
8533000	 0000000172555,00	
8540000	 0000013789353,00	
8543000	 0000003026280,00	
8544000	 0000008775751,00	
8545000	 0000001987322,00	
8560000	 0000001768282,00	
8563000	 0000000340114,00	
8564000	 0000001184917,00	
8565000	 0000000243251,00	
8610000	 0000003050410,00	
8620000	 0000000050535,00	
8630000	 0000000004027,00	
8640000	 0000001699488,00	
8660000	 0000000010775,00	
8700000	 0000000005829,00	
8710000	 0000000007554,00	
8711000	 0000000000132,00	
8712000	 0000000005594,00	
8713000	 0000000000016,00	
8714000	 0000000000812,00	
8715000	 0000000000431,00	
8716000	 0000000000230,00	
8717000	 0000000000339,00	
8720000	 0000000001725,00	
8721000	 0000000000000,00	
8722000	 0000000000405,00	
8723000	 0000000000000,00	
8724000	 0000000000388,00	
8725000	 0000000000112,00	
8726000	 0000000000043,00	
8727000	 0000000000777,00	
8910000	 0000000860100,00	
8911000	 0000000000000,00	
8913000	 0000000247903,00	
8914000	 0000000563439,00	
8915000	 0000000048758,00	
