016	BANCO DE CRÉDITO E INVERSIONES
8110000	 0000001338785,00	
8111000	 0000000000000,00	
8113000	 0000000762349,00	
8114000	 0000000235287,00	
8115000	 0000000341149,00	
8130000	 0000000210220,00	
8131000	 0000000000000,00	
8133000	 0000000055053,00	
8134000	 0000000005597,00	
8135000	 0000000149570,00	
8140000	 0000000035182,00	
8141000	 0000000000000,00	
8143000	 0000000011949,00	
8144000	 0000000002313,00	
8145000	 0000000020920,00	
8310000	 0000009156360,00	
8311000	 0000000191844,00	
8312000	 0000000000875,00	
8314000	 0000000274119,00	
8315000	 0000001541721,00	
8315100	 0000001049464,00	
8315200	 0000000492257,00	
8317000	 0000006763115,00	
8318000	 0000000384686,00	
8318100	 0000000009399,00	
8318900	 0000000375287,00	
8319000	 0000000000000,00	
8510000	 0000015340744,00	
8511000	 0000000337186,00	
8513000	 0000015003558,00	
8520000	 0000000668374,00	
8521000	 0000000000000,00	
8523000	 0000000668374,00	
8530000	 0000000273337,00	
8531000	 0000000000000,00	
8533000	 0000000273337,00	
8540000	 0000014613086,00	
8543000	 0000003517199,00	
8544000	 0000007612348,00	
8545000	 0000003483539,00	
8560000	 0000000904214,00	
8563000	 0000000327778,00	
8564000	 0000000235287,00	
8565000	 0000000341149,00	
8610000	 0000003988469,00	
8620000	 0000000085512,00	
8630000	 0000000003111,00	
8640000	 0000005062921,00	
8660000	 0000000016347,00	
8700000	 0000000004621,00	
8710000	 0000000005427,00	
8711000	 0000000000010,00	
8712000	 0000000001996,00	
8713000	 0000000000614,00	
8714000	 0000000001530,00	
8715000	 0000000000201,00	
8716000	 0000000000616,00	
8717000	 0000000000460,00	
8720000	 0000000000806,00	
8721000	 0000000000367,00	
8722000	 0000000000236,00	
8723000	 0000000000000,00	
8724000	 0000000000041,00	
8725000	 0000000000148,00	
8726000	 0000000000004,00	
8727000	 0000000000010,00	
8910000	 0000000506820,00	
8911000	 0000000000000,00	
8913000	 0000000336553,00	
8914000	 0000000078032,00	
8915000	 0000000092235,00	
