999	SISTEMA FINANCIERO
811000000	 9969083187070,00	
811100000	 0000000000000,00	
811100100	 0000000000000,00	
811100200	 0000000000000,00	
811200000	 6056510537863,00	
811200100	 5227508266786,00	
811200101	 4803759155508,00	
811200102	 0238318255876,00	
811200103	 0185430855402,00	
811200104	 0000000000000,00	
811200600	 0046202733067,00	
811200700	 0043215192927,00	
811200800	 0015711065486,00	
811200900	 0008014296992,00	
811201000	 0407990602143,00	
811201100	 0279727310723,00	
811201200	 0028141069739,00	
811300000	 2677443061406,00	
811300100	 0058073174284,00	
811300200	 0133144268957,00	
811300300	 0001925572554,00	
811300400	 2428800671228,00	
811300500	 0011029784259,00	
811300600	 0044469590124,00	
811400000	 1235129587801,00	
811400100	 0931320191727,00	
811400200	 0038962341210,00	
811400300	 0262411575450,00	
811400400	 0000009700609,00	
811400500	 0002425778805,00	
812000000	 3977543167903,00	
812100000	 0000022156102,00	
812100100	 0000022156102,00	
812100200	 0000000000000,00	
812200000	 2602217581483,00	
812200100	 2120562900969,00	
812200101	 1969704962742,00	
812200102	 0101406307018,00	
812200103	 0049451631209,00	
812200104	 0000000000000,00	
812200600	 0033628066736,00	
812200700	 0006939757165,00	
812200800	 0007890514463,00	
812200900	 0000324037084,00	
812201000	 0115860149732,00	
812201100	 0300749576121,00	
812201200	 0016262579213,00	
812300000	 0970049846332,00	
812300100	 0016615700097,00	
812300200	 0032846790079,00	
812300300	 0000724549129,00	
812300400	 0878553645550,00	
812300500	 0030055469216,00	
812300600	 0011253692261,00	
812400000	 0405253583986,00	
812400100	 0312123377335,00	
812400200	 0002950809311,00	
812400300	 0086852904598,00	
812400400	 0000042504643,00	
812400500	 0003283988099,00	
813000000	 0270781355472,00	
813100000	 0000000000000,00	
813100100	 0000000000000,00	
813100200	 0000000000000,00	
813200000	 0111822191307,00	
813200100	 0082885319108,00	
813200101	 0066188058353,00	
813200102	 0014995480410,00	
813200103	 0001701780345,00	
813200104	 0000000000000,00	
813200600	 0000399660268,00	
813200700	 0002058880415,00	
813200800	 0002177850058,00	
813200900	 0001771040602,00	
813201000	 0004953094719,00	
813201100	 0012381155618,00	
813201200	 0005195190519,00	
813300000	 0015317684756,00	
813300100	 0000319208271,00	
813300200	 0000624603004,00	
813300300	 0000025990094,00	
813300400	 0012106564664,00	
813300500	 0000203721291,00	
813300600	 0002037597432,00	
813400000	 0143641479409,00	
813400100	 0080496573468,00	
813400200	 0006368962456,00	
813400300	 0055575276351,00	
813400400	 0000017820493,00	
813400500	 0001182846641,00	
814000000	 0079332893328,00	
814100000	 0000000000000,00	
814100100	 0000000000000,00	
814100200	 0000000000000,00	
814200000	 0023833755398,00	
814200100	 0016711905008,00	
814200101	 0013720410293,00	
814200102	 0001299051392,00	
814200103	 0001692443323,00	
814200104	 0000000000000,00	
814200600	 0000038265216,00	
814200700	 0000236141162,00	
814200800	 0000079755796,00	
814200900	 0000304877293,00	
814201000	 0002975173986,00	
814201100	 0002012978830,00	
814201200	 0001474658107,00	
814300000	 0009422828363,00	
814300100	 0000496901342,00	
814300200	 0000300789596,00	
814300300	 0000000000000,00	
814300400	 0008343259274,00	
814300500	 0000103083564,00	
814300600	 0000178794587,00	
814400000	 0046076309567,00	
814400100	 0026426409779,00	
814400200	 0001875464933,00	
814400300	 0017573794063,00	
814400400	 0000013639153,00	
814400500	 0000187001639,00	
821000000	 226666301832441,00	
821100000	 1532683517040,00	
821100100	 0000000000000,00	
821100200	 1532683517040,00	
821200000	 127814480391814,00	
821200100	 103825086513109,00	
821200101	 86342975771432,00	
821200102	 7300962799654,00	
821200103	 9864526661559,00	
821200104	 0316621280464,00	
821200600	 8013778980687,00	
821200700	 0867665590644,00	
821200800	 0263470337909,00	
821200900	 3159030366475,00	
821201000	 8647940977918,00	
821201100	 2846642887494,00	
821201200	 0190864737578,00	
821300000	 69975618354932,00	
821300100	 0460560267740,00	
821300200	 4631833203875,00	
821300300	 8802372918518,00	
821300400	 55088874109591,00	
821300500	 0340994065321,00	
821300600	 0650983789887,00	
821400000	 27343519568655,00	
821400100	 15925412323942,00	
821400200	 0812498148576,00	
821400300	 10519951989498,00	
821400400	 0004810402648,00	
821400500	 0080846703991,00	
831000000	 63807103325588,00	
831100000	 2744140708545,00	
831100100	 1093311489607,00	
831100200	 1650829218938,00	
831200000	 1946673535687,00	
831300000	 0016254331109,00	
831500000	 10872773391955,00	
831500100	 8524358182762,00	
831500200	 2348415209193,00	
831600000	 38122976826275,00	
831600100	 4206926658161,00	
831600200	 0839462165857,00	
831600300	 6024059754545,00	
831600400	 27052528247712,00	
831600500	 0000000000000,00	
831700000	 6522306298770,00	
831700100	 4233617739325,00	
831700200	 0370334111955,00	
831700300	 0765181861178,00	
831700400	 1153172586312,00	
831700500	 0000000000000,00	
831800000	 3535819264117,00	
831800100	 1582091474472,00	
831800200	 1953727789645,00	
831900000	 0046158969130,00	
832000000	 15236849522377,00	
832100000	 0764099258649,00	
832100100	 0352107418306,00	
832100200	 0411991840343,00	
832300000	 0000000000000,00	
832300100	 0000000000000,00	
832300200	 0000000000000,00	
832300300	 0000000000000,00	
832500000	 2868847772090,00	
832500100	 0501459748064,00	
832500200	 0000000000000,00	
832500300	 2367388024026,00	
832700000	 11603902491638,00	
832700100	 9724417507212,00	
832700101	 0006250967882,00	
832700102	 9645289618944,00	
832700103	 0072841839571,00	
832700104	 0000035080815,00	
832700200	 1879484984426,00	
832700201	 0000000000000,00	
832700202	 1879484984426,00	
832700203	 0000000000000,00	
832700204	 0000000000000,00	
833000000	 81242731433213,00	
833050000	 9497481629553,00	
833050100	 0212644927661,00	
833050200	 9284836701892,00	
833100000	 35088374730937,00	
833200000	 17471001271456,00	
833300000	 19185873801267,00	
833300100	 18208506306861,00	
833300200	 0000866170563,00	
833300300	 0976501323843,00	
833350000	 0000021020183,00	
833360000	 0000047569728,00	
833370000	 0000000000000,00	
833380000	 0000127718463,00	
833400000	 0000000000000,00	
833410000	 0000000000000,00	
833420000	 0000000000000,00	
833500000	 0593834722184,00	
833500100	 0130211988800,00	
833500200	 0000000000000,00	
833500300	 0000000000000,00	
833500400	 0075056704000,00	
833500500	 0000000000000,00	
833500600	 0388566029384,00	
833500700	 0000000000000,00	
841000000	 16313165573693,00	
841000100	 0336384080504,00	
841000200	 0162458786083,00	
841000300	 0000000000000,00	
841000400	 0108107398031,00	
841000500	 0059964685500,00	
841000600	 15645804577671,00	
841000700	 0000446045904,00	
842000000	 0000000000000,00	
842000100	 0000000000000,00	
842000200	 0000000000000,00	
843000000	 0005702458106,00	
843000100	 0000000000000,00	
843000200	 0005702458106,00	
843000300	 0000000000000,00	
843000400	 0000000000000,00	
843000500	 0000000000000,00	
843500000	 0000000000000,00	
843500100	 0000000000000,00	
843500200	 0000000000000,00	
843500300	 0000000000000,00	
843500400	 0000000000000,00	
843500500	 0000000000000,00	
843500600	 0000000000000,00	
844100000	 0020294128001,00	
844200000	 0054280447903,00	
844300000	 0012731048248,00	
844400000	 5590368132090,00	
844400100	 5300185037227,00	
844400200	 0290183094863,00	
844500000	 15018390242660,00	
844500100	 12622659372660,00	
844500200	 0210387200000,00	
844500300	 2185343670000,00	
844600000	 0005338822472,00	
845250000	 4852938944299,00	
845250100	 0034449478260,00	
845250200	 0000000000000,00	
845250300	 0035579216802,00	
845250400	 0001334664154,00	
845250500	 4439350598877,00	
845250501	 2304409045921,00	
845250502	 0029903986189,00	
845250503	 0369635599815,00	
845250504	 0204822089597,00	
845250505	 0514594095042,00	
845250509	 1015985782313,00	
845250600	 0342224986206,00	
845250601	 0247262657753,00	
845250602	 0042399732733,00	
845250603	 0000708931918,00	
845250609	 0051853663802,00	
845500000	 1288874769416,00	
845500100	 0008920604266,00	
845500200	 0000000000000,00	
845500300	 0135738622687,00	
845500400	 0000000000000,00	
845500500	 1144215542463,00	
845500501	 0056626940863,00	
845500502	 0247499390171,00	
845500503	 0012055773659,00	
845500504	 0001460313086,00	
845500509	 0826573124684,00	
845500600	 0000000000000,00	
846100000	 0000000000000,00	
847000000	 0017911121709,00	
847100000	 0022312337084,00	
847100100	 0000058256497,00	
847100200	 0010477609020,00	
847100300	 0002104412033,00	
847100400	 0005697698239,00	
847100500	 0000234325639,00	
847100600	 0000665691556,00	
847100700	 0003074344100,00	
847200000	 0004401215375,00	
847200100	 0000000000000,00	
847200200	 0003462848603,00	
847200300	 0000305667068,00	
847200400	 0000022246444,00	
847200500	 0000015136137,00	
847200600	 0000182201614,00	
847200700	 0000413115509,00	
851000000	 92109793352084,00	
851100000	 1691883745900,00	
851200000	 90417909606184,00	
852000000	 6704672549922,00	
852100000	 0000000000000,00	
852200000	 6704672549922,00	
853000000	 2990244609931,00	
853100000	 0000000000000,00	
853200000	 2990244609931,00	
854000000	 115217734966532,00	
854200000	 23921265854540,00	
854300000	 66728253839923,00	
854400000	 24568215272069,00	
855000000	 5839918009557,00	
855200000	 1927345360350,00	
855300000	 2677443061406,00	
855400000	 1235129587801,00	
856050000	 24380606039986,00	
856050100	 2686422857574,00	
856050200	 1915982893982,00	
856050300	 0016254331109,00	
856050400	 10244046380836,00	
856050500	 3362235437340,00	
856050600	 3770695703955,00	
856050800	 2343527753722,00	
856050900	 0041440681468,00	
856150000	 0437207493730,00	
856150100	 0038720833173,00	
856150200	 0005440832060,00	
856150300	 0000000000000,00	
856150400	 0287458393537,00	
856150500	 0063269556258,00	
856150600	 0037693407380,00	
856150800	 0004624471322,00	
856150900	 0000000000000,00	
856250000	 0048487027087,00	
856250100	 0013873188079,00	
856250200	 0000050686316,00	
856250300	 0000000000000,00	
856250400	 0025936292170,00	
856250500	 0002037895394,00	
856250600	 0001728852973,00	
856250800	 0004860112155,00	
856250900	 0000000000000,00	
856350000	 3830315583952,00	
856350100	 0005099942219,00	
856350200	 0024590681819,00	
856350300	 0000000000000,00	
856350400	 0309975055955,00	
856350500	 1110673372443,00	
856350600	 1198680420668,00	
856350700	 1081923214691,00	
856350800	 0094654608495,00	
856350900	 0004718287662,00	
856450000	 0022562171682,00	
856450100	 0000023887500,00	
856450200	 0000608441510,00	
856450300	 0000000000000,00	
856450400	 0005357269458,00	
856450500	 0006287582170,00	
856450600	 0004055887312,00	
856450700	 0006212108728,00	
856450800	 0000016995004,00	
856450900	 0000000000000,00	
856550000	 34988747653402,00	
856550100	 0834025757525,00	
856550200	 1152780828274,00	
856550300	 0020720706218,00	
856550400	 5857297195197,00	
856550500	 26466759122629,00	
856550600	 0657164043559,00	
856650000	 0099177355750,00	
856650100	 0006117672932,00	
856650200	 0019334321893,00	
856650300	 0000195327104,00	
856650400	 0009237921307,00	
856650500	 0064292112514,00	
856650600	 0000000000000,00	
856750000	 0000000000000,00	
856750100	 0000000000000,00	
856750200	 0000000000000,00	
856750300	 0000000000000,00	
856750400	 0000000000000,00	
856750500	 0000000000000,00	
856750600	 0000000000000,00	
856750800	 0000000000000,00	
856750900	 0000000000000,00	
856850000	 0000000000000,00	
856850100	 0000000000000,00	
856850200	 0000000000000,00	
856850300	 0000000000000,00	
856850400	 0000000000000,00	
856850500	 0000000000000,00	
856850600	 0000000000000,00	
856850800	 0000000000000,00	
856850900	 0000000000000,00	
856950000	 0000000000000,00	
856950100	 0000000000000,00	
856950200	 0000000000000,00	
856950300	 0000000000000,00	
856950400	 0000000000000,00	
856950500	 0000000000000,00	
856950600	 0000000000000,00	
856950800	 0000000000000,00	
856950900	 0000000000000,00	
857000000	 2855626229441,00	
857100000	 0000000000000,00	
857100100	 0000000000000,00	
