037	BANCO SANTANDER-CHILE
811000000	 1651281590459,00	
811100000	 0000000000000,00	
811100100	 0000000000000,00	
811100200	 0000000000000,00	
811200000	 1095382345635,00	
811200100	 0941051818901,00	
811200101	 0941013622219,00	
811200102	 0000000000000,00	
811200103	 0000038196682,00	
811200104	 0000000000000,00	
811200600	 0012244338901,00	
811200700	 0011753948713,00	
811200800	 0007877322502,00	
811200900	 0003649330288,00	
811201000	 0104044609886,00	
811201100	 0006427997593,00	
811201200	 0008332978851,00	
811300000	 0400244829025,00	
811300100	 0000186883879,00	
811300200	 0000310352264,00	
811300300	 0001925572554,00	
811300400	 0397026550039,00	
811300500	 0000000000000,00	
811300600	 0000795470289,00	
811400000	 0155654415799,00	
811400100	 0144047747837,00	
811400200	 0001817740545,00	
811400300	 0009624141366,00	
811400400	 0000000100000,00	
811400500	 0000164686051,00	
812000000	 0806407375323,00	
812100000	 0000000000000,00	
812100100	 0000000000000,00	
812100200	 0000000000000,00	
812200000	 0501302929362,00	
812200100	 0459309240900,00	
812200101	 0459288706235,00	
812200102	 0000000000000,00	
812200103	 0000020534665,00	
812200104	 0000000000000,00	
812200600	 0004985384397,00	
812200700	 0000339811280,00	
812200800	 0001963625316,00	
812200900	 0000000000000,00	
812201000	 0028776275873,00	
812201100	 0004533154628,00	
812201200	 0001395436968,00	
812300000	 0143920750507,00	
812300100	 0000091917179,00	
812300200	 0000142153808,00	
812300300	 0000724549129,00	
812300400	 0142298997163,00	
812300500	 0000000000000,00	
812300600	 0000663133228,00	
812400000	 0161183695454,00	
812400100	 0155907412489,00	
812400200	 0000000012111,00	
812400300	 0005276267066,00	
812400400	 0000000000000,00	
812400500	 0000000003788,00	
813000000	 0045443114169,00	
813100000	 0000000000000,00	
813100100	 0000000000000,00	
813100200	 0000000000000,00	
813200000	 0022490498128,00	
813200100	 0016492499328,00	
813200101	 0016492133293,00	
813200102	 0000000000000,00	
813200103	 0000000366035,00	
813200104	 0000000000000,00	
813200600	 0000000000000,00	
813200700	 0001108696550,00	
813200800	 0001070732345,00	
813200900	 0000077261894,00	
813201000	 0000965452509,00	
813201100	 0000338541045,00	
813201200	 0002437314457,00	
813300000	 0002641456626,00	
813300100	 0000014646219,00	
813300200	 0000000002718,00	
813300300	 0000000000000,00	
813300400	 0002624815738,00	
813300500	 0000000000000,00	
813300600	 0000001991951,00	
813400000	 0020311159415,00	
813400100	 0016251687168,00	
813400200	 0000924506689,00	
813400300	 0003004785439,00	
813400400	 0000015771149,00	
813400500	 0000114408970,00	
814000000	 0010860693016,00	
814100000	 0000000000000,00	
814100100	 0000000000000,00	
814100200	 0000000000000,00	
814200000	 0004349695028,00	
814200100	 0001944609940,00	
814200101	 0001937172757,00	
814200102	 0000000000000,00	
814200103	 0000007437183,00	
814200104	 0000000000000,00	
814200600	 0000000000000,00	
814200700	 0000068015726,00	
814200800	 0000041696881,00	
814200900	 0000030285409,00	
814201000	 0001751484803,00	
814201100	 0000032858682,00	
814201200	 0000480743587,00	
814300000	 0002844197012,00	
814300100	 0000000809413,00	
814300200	 0000000000000,00	
814300300	 0000000000000,00	
814300400	 0002841617660,00	
814300500	 0000000000000,00	
814300600	 0000001769939,00	
814400000	 0003666800976,00	
814400100	 0002791560253,00	
814400200	 0000191751229,00	
814400300	 0000657199096,00	
814400400	 0000004346536,00	
814400500	 0000021943862,00	
821000000	 37429821088553,00	
821100000	 0001084109968,00	
821100100	 0000000000000,00	
821100200	 0001084109968,00	
821200000	 18346321088787,00	
821200100	 14384639875102,00	
821200101	 14384373893038,00	
821200102	 0000000000000,00	
821200103	 0000265982064,00	
821200104	 0000000000000,00	
821200600	 1472842758349,00	
821200700	 0151736996203,00	
821200800	 0114070586425,00	
821200900	 0677036329949,00	
821201000	 1346738044140,00	
821201100	 0055477120954,00	
821201200	 0143779377665,00	
821300000	 14116996372692,00	
821300100	 0003884096149,00	
821300200	 0003610417022,00	
821300300	 0084918513522,00	
821300400	 14022832484423,00	
821300500	 0000000000000,00	
821300600	 0001750861576,00	
821400000	 4965419517106,00	
821400100	 3586656943050,00	
821400200	 0132933930882,00	
821400300	 1242527559352,00	
821400400	 0003021865945,00	
821400500	 0000279217877,00	
831000000	 11298949207275,00	
831100000	 0594905683092,00	
831100100	 0391630384448,00	
831100200	 0203275298644,00	
831200000	 0262310803449,00	
831300000	 0000000000000,00	
831500000	 1337880798223,00	
