999	SISTEMA FINANCIERO
411000000	 2091982000258,00	
411100000	 1838934372478,00	
411150000	 0008116661089,00	
411150100	 0002424116795,00	
411150101	 0002406475509,00	
411150102	 0000017641286,00	
411150103	 0000000000000,00	
411150200	 0000574003076,00	
411150201	 0000574003076,00	
411150202	 0000000000000,00	
411150203	 0000000000000,00	
411150300	 0005004044246,00	
411150301	 0005004044246,00	
411150302	 0000000000000,00	
411150400	 0000114496972,00	
411150401	 0000114496972,00	
411150402	 0000000000000,00	
411200000	 0025407321819,00	
411200100	 0019609279102,00	
411200101	 0000157602102,00	
411200102	 0019451677000,00	
411200109	 0000000000000,00	
411200200	 0000572876600,00	
411200201	 0000016876285,00	
411200202	 0000327066091,00	
411200209	 0000228934224,00	
411200300	 0005225166117,00	
411200301	 0000000000000,00	
411200302	 0000769165901,00	
411200303	 0000035063158,00	
411200304	 0000100294191,00	
411200309	 0004320642867,00	
411250000	 0020986201672,00	
411250100	 0001673928243,00	
411250101	 0001611844908,00	
411250102	 0000062083335,00	
411250103	 0000000000000,00	
411250104	 0000000000000,00	
411250105	 0000000000000,00	
411250106	 0000000000000,00	
411250107	 0000000000000,00	
411250190	 0000000000000,00	
411250200	 0002324303216,00	
411250201	 0000787764803,00	
411250202	 0000236882424,00	
411250203	 0000000000000,00	
411250204	 0000001436245,00	
411250205	 0000001506033,00	
411250206	 0000578323620,00	
411250207	 0000000000000,00	
411250208	 0000000000000,00	
411250290	 0000718390091,00	
411250300	 0016987970213,00	
411250301	 0000000000000,00	
411250302	 0016007613771,00	
411250309	 0000980356442,00	
411250400	 0000000000000,00	
411250401	 0000000000000,00	
411250402	 0000000000000,00	
411250409	 0000000000000,00	
411280000	 0850148568637,00	
411280100	 0683203289530,00	
411280101	 0617398948823,00	
411280102	 0039205997847,00	
411280103	 0002138707625,00	
411280104	 0000753266871,00	
411280105	 0001688437519,00	
411280106	 0022017930845,00	
411280200	 0032613347997,00	
411280201	 0004245823521,00	
411280202	 0012224298465,00	
411280203	 0000356484216,00	
411280204	 0011812801814,00	
411280205	 0000045969149,00	
411280209	 0003927970832,00	
411280300	 0018039151771,00	
411280400	 0004585092894,00	
411280500	 0026154946889,00	
411280501	 0019091311908,00	
411280502	 0007063634981,00	
411280600	 0068604494074,00	
411280601	 0028299935018,00	
411280602	 0040304559056,00	
411280700	 0016415327011,00	
411280701	 0015405566628,00	
411280702	 0000111044377,00	
411280709	 0000898716006,00	
411280900	 0000532918471,00	
411280901	 0000000000000,00	
411280902	 0000039760892,00	
411280990	 0000493157579,00	
411350000	 0327546451972,00	
411350100	 0003729645870,00	
411350200	 0019939281069,00	
411350300	 0000464475307,00	
411350400	 0297180760682,00	
411350401	 0147678807209,00	
411350402	 0149501953473,00	
411350500	 0004503332963,00	
411350900	 0001728956081,00	
411350901	 0001354537662,00	
411350902	 0000048350465,00	
411350903	 0000000000000,00	
411350990	 0000326067954,00	
411380000	 0559007369992,00	
411380100	 0272090420572,00	
411380200	 0037956170237,00	
411380300	 0247034746547,00	
411380400	 0000067623376,00	
411380900	 0001858409260,00	
411380901	 0000219995998,00	
411380990	 0001638413262,00	
411450000	 0047721797297,00	
411450100	 0034880667865,00	
411450101	 0000000895181,00	
411450102	 0012126231018,00	
411450109	 0022753541666,00	
411450200	 0000511824812,00	
411450201	 0000000000000,00	
411450202	 0000511824812,00	
411450209	 0000000000000,00	
411450300	 0000000459917,00	
411450400	 0001350702568,00	
411450900	 0010978142135,00	
411700000	 0216091656245,00	
411720000	 0215088297961,00	
411720100	 0175796280808,00	
411720101	 0137964622504,00	
411720102	 0037123921305,00	
411720109	 0000707736999,00	
411720200	 0020888657459,00	
411720201	 0017024032059,00	
411720202	 0002650931703,00	
411720209	 0001213693697,00	
411720300	 0018403359694,00	
411720301	 0003505332867,00	
411720302	 0009766051798,00	
411720303	 0000945142825,00	
411720304	 0000797605123,00	
411720309	 0003389227081,00	
411740000	 0001003358284,00	
411740100	 0000705463874,00	
411740101	 0000000000000,00	
411740102	 0000705463874,00	
411740103	 0000000000000,00	
411740104	 0000000000000,00	
411740200	 0000297894410,00	
411800000	 0036955971535,00	
411800100	 0167592588566,00	
411800200	-0118747610890,00	
411800300	-0011889006141,00	
412000000	-0825319992439,00	
412100000	-0641971305324,00	
412150000	-0035749254658,00	
412150100	-0023375776186,00	
412150101	 0000000000000,00	
412150102	 0000000000000,00	
412150103	-0023231612920,00	
412150104	-0000144163266,00	
412150200	-0008915108332,00	
412150201	 0000000000000,00	
412150202	-0008915108332,00	
412150300	 0000000000000,00	
412150500	-0003458370140,00	
412180000	-0354012629721,00	
412180100	-0334529820384,00	
412180200	-0016086144585,00	
412180201	-0013508381660,00	
412180202	-0002577762925,00	
412180300	-0003396664752,00	
412180301	 0000000000000,00	
412180302	 0000000000000,00	
412180390	-0003396664752,00	
412250000	-0013570258980,00	
412250100	-0006096655973,00	
412250101	-0005856591237,00	
412250102	-0000240064736,00	
412250103	 0000000000000,00	
412250200	-0000130467306,00	
412250201	 0000000000000,00	
412250202	 0000000000000,00	
412250203	-0000130467306,00	
412250300	-0006955507079,00	
412250301	-0006955507079,00	
412250302	 0000000000000,00	
412250400	-0000387628622,00	
412250401	-0000387628622,00	
412250402	 0000000000000,00	
412280000	-0041336008853,00	
412280100	-0012544934226,00	
412280110	-0000014729539,00	
412280111	 0000000000000,00	
412280112	-0000014729539,00	
412280113	 0000000000000,00	
412280120	-0012530204687,00	
412280121	-0008963783386,00	
412280122	-0000121029724,00	
412280123	-0000078415902,00	
412280124	-0000064816021,00	
412280129	-0003302159654,00	
412280200	-0012481885064,00	
412280210	-0006358704759,00	
412280211	-0004482228347,00	
412280212	-0000619761819,00	
412280213	-0001256714593,00	
412280220	-0006123180305,00	
412280221	-0001091157470,00	
412280222	-0002389566332,00	
412280223	-0000025599278,00	
412280224	-0000133476898,00	
412280229	-0002483380327,00	
412280300	-0016046240272,00	
412280301	-0016046240272,00	
412280302	 0000000000000,00	
412280400	-0000262949291,00	
412280401	-0000262949291,00	
412280402	 0000000000000,00	
412350000	-0193107982852,00	
412350100	-0004574165061,00	
412350101	-0003630826145,00	
412350102	-0000943338916,00	
412350200	-0188533817791,00	
412350201	-0188136425671,00	
412350203	-0000397392120,00	
412380000	-0004195170260,00	
412380100	-0000609091205,00	
412380101	-0000600783895,00	
412380102	-0000008307310,00	
412380200	-0002472740430,00	
412380201	 0000000000000,00	
412380202	 0000000000000,00	
412380203	 0000000000000,00	
412380204	 0000000000000,00	
412380205	 0000000000000,00	
412380206	 0000000000000,00	
412380207	 0000000000000,00	
412380208	-0000040182173,00	
412380290	-0002432558257,00	
412380300	-0001113338625,00	
412380301	 0000000000000,00	
412380302	 0000000000000,00	
412380303	 0000000000000,00	
412380304	 0000000000000,00	
412380305	-0001028033209,00	
412380306	-0000085305416,00	
412450000	-0003372578185,00	
412500000	-0047708450809,00	
412500100	-0047708450809,00	
412800000	-0132267658121,00	
412800100	 0467275662110,00	
412800200	-0614449104606,00	
412800300	 0014905784375,00	
415000000	 1469204630044,00	
415100000	 1848067980057,00	
415150000	-0000000461663,00	
415150100	-0000000461663,00	
415150101	-0000000461663,00	
415150102	 0000000000000,00	
415150103	 0000000000000,00	
415150200	 0000000000000,00	
415150201	 0000000000000,00	
415150202	 0000000000000,00	
415150203	 0000000000000,00	
415150300	 0000000000000,00	
415150301	 0000000000000,00	
415150302	 0000000000000,00	
415150400	 0000000000000,00	
415150401	 0000000000000,00	
415150402	 0000000000000,00	
415200000	 0042356039827,00	
415200100	 0041701900085,00	
415200101	 0000000000000,00	
415200102	 0041701900085,00	
415200109	 0000000000000,00	
415200200	 0000654139742,00	
415200201	 0000000000000,00	
415200202	 0000654139742,00	
415200209	 0000000000000,00	
415200300	 0000000000000,00	
415200301	 0000000000000,00	
415200302	 0000000000000,00	
415200303	 0000000000000,00	
415200304	 0000000000000,00	
415200309	 0000000000000,00	
415250000	 0000000000000,00	
415250100	 0000000000000,00	
415250101	 0000000000000,00	
415250102	 0000000000000,00	
415250103	 0000000000000,00	
415250104	 0000000000000,00	
415250105	 0000000000000,00	
415250106	 0000000000000,00	
415250107	 0000000000000,00	
415250190	 0000000000000,00	
415250200	 0000000000000,00	
415250201	 0000000000000,00	
415250202	 0000000000000,00	
415250203	 0000000000000,00	
415250204	 0000000000000,00	
415250205	 0000000000000,00	
415250206	 0000000000000,00	
415250207	 0000000000000,00	
415250208	 0000000000000,00	
415250290	 0000000000000,00	
415250300	 0000000000000,00	
415250301	 0000000000000,00	
415250302	 0000000000000,00	
415250390	 0000000000000,00	
415250400	 0000000000000,00	
415250401	 0000000000000,00	
415250402	 0000000000000,00	
415250403	 0000000000000,00	
415280000	 0665173971794,00	
415280100	 0559807424344,00	
415280101	 0377422782770,00	
415280102	 0000000000000,00	
415280103	 0006125284450,00	
415280104	 0011005500411,00	
415280105	 0100900136978,00	
415280106	 0064353719735,00	
415280200	 0000005342717,00	
415280201	 0000005342710,00	
415280209	 0000000000007,00	
415280221	 0000000000000,00	
415280229	 0000000000000,00	
415280231	 0000000000000,00	
415280239	 0000000000000,00	
415280300	 0000000000000,00	
415280400	 0000000000000,00	
415280500	 0001888755328,00	
415280501	-0000994958212,00	
415280502	 0002883713540,00	
415280600	 0059153148827,00	
415280601	 0042729379411,00	
415280602	 0016423769416,00	
415280700	 0044306780752,00	
415280701	 0042107434906,00	
415280702	 0000191396998,00	
415280709	 0002007948848,00	
415280900	 0000012519826,00	
415280901	 0000000000000,00	
415280902	 0000004763360,00	
415280990	 0000007756466,00	
415350000	 1132417090398,00	
415350100	 0007780013816,00	
415350200	 0056759497871,00	
415350300	 0001445932474,00	
415350400	 1055657372304,00	
415350401	 0711525761578,00	
415350402	 0344131610726,00	
415350500	 0000719136561,00	
415350900	 0010055137372,00	
415350901	 0005232491340,00	
415350902	 0000149190956,00	
415350903	 0000000000000,00	
415350990	 0004673455076,00	
415380000	 0002387909109,00	
415380100	 0002380359082,00	
415380200	 0000000000000,00	
415380300	 0000000000000,00	
415380400	 0000007550027,00	
415380900	 0000000000000,00	
415380901	 0000000000000,00	
415380990	 0000000000000,00	
415450000	 0005733430592,00	
415450100	 0000000000000,00	
415450101	 0000000000000,00	
415450102	 0000000000000,00	
415450109	 0000000000000,00	
415450300	 0000000000000,00	
415450900	 0005733430592,00	
415600000	 0097146245748,00	
415620000	 0096869829183,00	
415620100	 0050943544448,00	
415620101	 0003687930489,00	
415620102	 0047049376082,00	
415620109	 0000206237877,00	
415620200	 0045926284735,00	
415620201	 0037478989712,00	
415620202	 0004698461834,00	
415620209	 0003748833189,00	
415620300	 0000000000000,00	
415620301	 0000000000000,00	
415620302	 0000000000000,00	
415620303	 0000000000000,00	
415620304	 0000000000000,00	
415620309	 0000000000000,00	
415640000	 0000276416565,00	
415640100	 0000293083570,00	
415640101	 0000000000000,00	
415640102	 0000293083570,00	
415640103	 0000000000000,00	
415640104	 0000000000000,00	
415640200	-0000016667005,00	
415800000	-0476009595761,00	
415800100	 0223748969276,00	
415800200	-0689881537857,00	
415800300	-0009877027180,00	
416000000	-0806123466783,00	
416100100	-0795194107097,00	
416150000	-0009643245221,00	
416150100	 0000000000000,00	
416150101	 0000000000000,00	
416150102	 0000000000000,00	
416150103	 0000000000000,00	
416150104	 0000000000000,00	
416150200	 0000000000000,00	
416150201	 0000000000000,00	
416150202	 0000000000000,00	
416150300	-0000153953931,00	
416150500	-0009489291290,00	
416180000	-0147501743401,00	
416180100	-0040637864977,00	
416180200	-0099403113535,00	
416180201	-0084284605570,00	
416180202	-0015118507965,00	
416180300	-0007460764889,00	
416180301	-0000522201006,00	
416180302	 0000000000000,00	
416180390	-0006938563883,00	
416250000	 0001332502323,00	
416250100	-0000002651012,00	
416250101	 0000000000000,00	
416250102	-0000002651012,00	
416250103	 0000000000000,00	
416250200	 0000000000000,00	
416250201	 0000000000000,00	
416250202	 0000000000000,00	
416250203	 0000000000000,00	
416250300	 0001335153335,00	
416250301	 0001335153335,00	
416250302	 0000000000000,00	
416250400	 0000000000000,00	
416250401	 0000000000000,00	
416250402	 0000000000000,00	
416280000	-0000194005660,00	
416280100	-0000193718518,00	
416280110	 0000000000000,00	
416280111	 0000000000000,00	
416280112	 0000000000000,00	
416280113	 0000000000000,00	
416280120	-0000193718518,00	
416280121	 0000000000000,00	
416280122	 0000000000000,00	
416280123	 0000000000000,00	
416280124	-0000463006130,00	
416280129	 0000269287612,00	
416280200	-0000000287142,00	
416280210	 0000000000000,00	
416280211	 0000000000000,00	
416280212	 0000000000000,00	
416280213	 0000000000000,00	
416280220	-0000000287142,00	
416280221	 0000000000000,00	
416280222	 0000000000000,00	
416280223	 0000000000000,00	
416280224	 0000000000000,00	
416280229	-0000000287142,00	
416280300	 0000000000000,00	
416280301	 0000000000000,00	
416280302	 0000000000000,00	
416280400	 0000000000000,00	
416280401	 0000000000000,00	
416280402	 0000000000000,00	
416350000	-0616582728110,00	
416350100	-0015039771891,00	
416350101	-0007982835219,00	
416350102	-0007056936672,00	
416350200	-0601542956219,00	
416350201	-0600198363049,00	
416350203	-0001344593170,00	
416380000	-0022604887028,00	
416380100	-0000176671744,00	
416380101	-0000176671744,00	
416380102	 0000000000000,00	
416380200	-0022428215284,00	
416380201	 0000000000000,00	
416380202	 0000000000000,00	
416380203	 0000000000000,00	
416380204	 0000000000000,00	
416380205	 0000000000000,00	
416380206	 0000000000000,00	
416380207	 0000000000000,00	
416380208	 0000000000000,00	
416380290	-0022428215284,00	
416380300	 0000000000000,00	
416380301	 0000000000000,00	
416380302	 0000000000000,00	
416380303	 0000000000000,00	
416380304	 0000000000000,00	
416380305	 0000000000000,00	
416380306	 0000000000000,00	
416500000	-0127319818290,00	
416500100	-0127319818290,00	
416500200	 0000000000000,00	
416800000	 0116390458604,00	
416800100	 0156482190062,00	
416800200	-0036682139265,00	
416800300	-0003409592193,00	
420000000	 0586216582208,00	
422150100	 0011144911505,00	
422150101	 0000000000000,00	
422150102	 0004998479030,00	
422150103	 0001124792117,00	
422150104	 0005021640358,00	
422180100	 0001926340277,00	
422180101	 0001597302848,00	
422180102	 0000329037429,00	
422250100	 0005236974255,00	
422250101	 0004952036971,00	
422250102	 0000284937284,00	
422280100	 0024942562158,00	
422280101	 0001158216141,00	
422280102	 0000148109263,00	
422280103	 0003106618270,00	
422280104	 0015668944326,00	
422280105	 0003587805921,00	
422280190	 0001272868237,00	
422350100	 0197822519989,00	
422350101	 0018079411293,00	
422350102	 0053591103911,00	
422350103	 0058181668254,00	
422350104	 0012279829218,00	
422350105	 0054051525940,00	
422350106	 0000000000000,00	
422350107	 0000000000000,00	
422350108	 0000000000000,00	
422350109	 0000000000000,00	
422350190	 0001638981373,00	
422380100	 0051731992928,00	
422380101	 0018562963565,00	
422380102	 0007953420286,00	
422380103	 0001193293549,00	
422380104	 0015309947733,00	
422380105	 0000000000000,00	
422380106	 0000000000000,00	
422380107	 0000499536149,00	
422380190	 0008212831646,00	
422450100	 0093166056695,00	
422450101	 0010951545858,00	
422450102	 0000299972263,00	
422450103	 0039089390281,00	
422450104	 0004335288823,00	
422450105	 0001396085482,00	
