049	BANCO SECURITY
811000000	 0488857650111,00	
811100000	 0000000000000,00	
811100100	 0000000000000,00	
811100200	 0000000000000,00	
811200000	 0463941668230,00	
811200100	 0409779960071,00	
811200101	 0409779960071,00	
811200102	 0000000000000,00	
811200103	 0000000000000,00	
811200104	 0000000000000,00	
811200600	 0000875324688,00	
811200700	 0002100984553,00	
811200800	 0000000000000,00	
811200900	 0000000000000,00	
811201000	 0050483381046,00	
811201100	 0000175789351,00	
811201200	 0000526228521,00	
811300000	 0010240393622,00	
811300100	 0000000000000,00	
811300200	 0004133942586,00	
811300300	 0000000000000,00	
811300400	 0006106451036,00	
811300500	 0000000000000,00	
811300600	 0000000000000,00	
811400000	 0014675588259,00	
811400100	 0012106523614,00	
811400200	 0001575281381,00	
811400300	 0000993783264,00	
811400400	 0000000000000,00	
811400500	 0000000000000,00	
812000000	 0183466523199,00	
812100000	 0000000000000,00	
812100100	 0000000000000,00	
812100200	 0000000000000,00	
812200000	 0175310674238,00	
812200100	 0174795609346,00	
812200101	 0173307698695,00	
812200102	 0000000000000,00	
812200103	 0001487910651,00	
812200104	 0000000000000,00	
812200600	 0000000000000,00	
812200700	 0000000000000,00	
812200800	 0000000000000,00	
812200900	 0000000000000,00	
812201000	 0000515064892,00	
812201100	 0000000000000,00	
812201200	 0000000000000,00	
812300000	 0005397380015,00	
812300100	 0000000000000,00	
812300200	 0002431703950,00	
812300300	 0000000000000,00	
812300400	 0002965676065,00	
812300500	 0000000000000,00	
812300600	 0000000000000,00	
812400000	 0002758468946,00	
812400100	 0002758468946,00	
812400200	 0000000000000,00	
812400300	 0000000000000,00	
812400400	 0000000000000,00	
812400500	 0000000000000,00	
813000000	 0005323246892,00	
813100000	 0000000000000,00	
813100100	 0000000000000,00	
813100200	 0000000000000,00	
813200000	 0003230975003,00	
813200100	 0003181757682,00	
813200101	 0003181757682,00	
813200102	 0000000000000,00	
813200103	 0000000000000,00	
813200104	 0000000000000,00	
813200600	 0000000000000,00	
813200700	 0000045847953,00	
813200800	 0000000000000,00	
813200900	 0000000000000,00	
813201000	 0000003369368,00	
813201100	 0000000000000,00	
813201200	 0000000000000,00	
813300000	 0000228970528,00	
813300100	 0000000000000,00	
813300200	 0000202980434,00	
813300300	 0000025990094,00	
813300400	 0000000000000,00	
813300500	 0000000000000,00	
813300600	 0000000000000,00	
813400000	 0001863301361,00	
813400100	 0001217575614,00	
813400200	 0000407259039,00	
813400300	 0000238466708,00	
813400400	 0000000000000,00	
813400500	 0000000000000,00	
814000000	 0002093739444,00	
814100000	 0000000000000,00	
814100100	 0000000000000,00	
814100200	 0000000000000,00	
814200000	 0001171570284,00	
814200100	 0001107088695,00	
814200101	 0001107088695,00	
814200102	 0000000000000,00	
814200103	 0000000000000,00	
814200104	 0000000000000,00	
814200600	 0000023666913,00	
814200700	 0000040814676,00	
814200800	 0000000000000,00	
814200900	 0000000000000,00	
814201000	 0000000000000,00	
814201100	 0000000000000,00	
814201200	 0000000000000,00	
814300000	 0000148022839,00	
814300100	 0000000000000,00	
814300200	 0000000535161,00	
814300300	 0000000000000,00	
814300400	 0000147487678,00	
814300500	 0000000000000,00	
