001	BANCO DE CHILE
8110000	 0000000918308,00	
8111000	 0000000000000,00	
8113000	 0000000456200,00	
8114000	 0000000180312,00	
8115000	 0000000281796,00	
8130000	 0000000107755,00	
8131000	 0000000000000,00	
8133000	 0000000017490,00	
8134000	 0000000002231,00	
8135000	 0000000088034,00	
8140000	 0000000009801,00	
8141000	 0000000000000,00	
8143000	 0000000002115,00	
8144000	 0000000001044,00	
8145000	 0000000006642,00	
8310000	 0000011398844,00	
8311000	 0000000298551,00	
8312000	 0000000117691,00	
8314000	 0000000338516,00	
8315000	 0000002248342,00	
8315100	 0000001817487,00	
8315200	 0000000430855,00	
8317000	 0000008243803,00	
8318000	 0000000151941,00	
8318100	 0000000000000,00	
8318900	 0000000151941,00	
8319000	 0000000000000,00	
8510000	 0000013250941,00	
8511000	 0000000543623,00	
8513000	 0000012707318,00	
8520000	 0000000146301,00	
8521000	 0000000000000,00	
8523000	 0000000146301,00	
8530000	 0000000162553,00	
8531000	 0000000000000,00	
8533000	 0000000162553,00	
8540000	 0000017104522,00	
8543000	 0000003916307,00	
8544000	 0000009028558,00	
8545000	 0000004159657,00	
8560000	 0000000741773,00	
8563000	 0000000279665,00	
8564000	 0000000180312,00	
8565000	 0000000281796,00	
8610000	 0000004198347,00	
8620000	 0000000048171,00	
8630000	 0000000004822,00	
8640000	 0000007135414,00	
8660000	 0000000012090,00	
8700000	 0000000000876,00	
8710000	 0000000003269,00	
8711000	 0000000000001,00	
8712000	 0000000000297,00	
8713000	 0000000000144,00	
8714000	 0000000000012,00	
8715000	 0000000001977,00	
8716000	 0000000000108,00	
8717000	 0000000000730,00	
8720000	 0000000002393,00	
8721000	 0000000000000,00	
8722000	 0000000000072,00	
8723000	 0000000000000,00	
8724000	 0000000000000,00	
8725000	 0000000002014,00	
8726000	 0000000000013,00	
8727000	 0000000000294,00	
8910000	 0000000431354,00	
8911000	 0000000000000,00	
8913000	 0000000220171,00	
8914000	 0000000113204,00	
8915000	 0000000097979,00	
