999	SISTEMA FINANCIERO
8110000	 0000010308307,00	
8111000	 0000000000000,00	
8113000	 0000005312892,00	
8114000	 0000002909269,00	
8115000	 0000002086146,00	
8130000	 0000000698622,00	
8131000	 0000000000000,00	
8133000	 0000000154231,00	
8134000	 0000000019394,00	
8135000	 0000000524997,00	
8140000	 0000000114708,00	
8141000	 0000000000000,00	
8143000	 0000000032419,00	
8144000	 0000000009368,00	
8145000	 0000000072921,00	
8310000	 0000058601379,00	
8311000	 0000002359851,00	
8312000	 0000000255548,00	
8314000	 0000001118399,00	
8315000	 0000010234817,00	
8315100	 0000007922499,00	
8315200	 0000002312318,00	
8317000	 0000041248347,00	
8318000	 0000003370627,00	
8318100	 0000001556973,00	
8318900	 0000001813654,00	
8319000	 0000000013790,00	
8510000	 0000093089066,00	
8511000	 0000002131936,00	
8513000	 0000090957130,00	
8520000	 0000004712563,00	
8521000	 0000000000000,00	
8523000	 0000004712563,00	
8530000	 0000002266783,00	
8531000	 0000000000000,00	
8533000	 0000002266783,00	
8540000	 0000098505701,00	
8543000	 0000019002868,00	
8544000	 0000054536600,00	
8545000	 0000024966233,00	
8560000	 0000007008688,00	
8563000	 0000002013273,00	
8564000	 0000002909269,00	
8565000	 0000002086146,00	
8610000	 0000021526726,00	
8620000	 0000000375599,00	
8630000	 0000000043226,00	
8640000	 0000036548885,00	
8660000	 0000000106943,00	
8700000	 0000000010731,00	
8710000	 0000000016774,00	
8711000	 0000000000121,00	
8712000	 0000000005409,00	
8713000	 0000000001137,00	
8714000	 0000000001212,00	
8715000	 0000000002829,00	
8716000	 0000000001847,00	
8717000	 0000000004219,00	
8720000	 0000000006043,00	
8721000	 0000000000057,00	
8722000	 0000000002087,00	
8723000	 0000000000128,00	
8724000	 0000000000008,00	
8725000	 0000000002407,00	
8726000	 0000000000031,00	
8727000	 0000000001325,00	
8910000	 0000004171699,00	
8911000	 0000000000000,00	
8913000	 0000002129017,00	
8914000	 0000001365270,00	
8915000	 0000000677412,00	
