016	BANCO DE CRÉDITO E INVERSIONES
8110000	 0000001459094,00	
8111000	 0000000000000,00	
8113000	 0000000850022,00	
8114000	 0000000249496,00	
8115000	 0000000359576,00	
8130000	 0000000098063,00	
8131000	 0000000000000,00	
8133000	 0000000025981,00	
8134000	 0000000002086,00	
8135000	 0000000069996,00	
8140000	 0000000013850,00	
8141000	 0000000000000,00	
8143000	 0000000004798,00	
8144000	 0000000000377,00	
8145000	 0000000008675,00	
8310000	 0000011035385,00	
8311000	 0000000268122,00	
8312000	 0000000005447,00	
8314000	 0000000347213,00	
8315000	 0000001985255,00	
8315100	 0000001309292,00	
8315200	 0000000675963,00	
8317000	 0000008063892,00	
8318000	 0000000365456,00	
8318100	 0000000006611,00	
8318900	 0000000358845,00	
8319000	 0000000000000,00	
8510000	 0000019246305,00	
8511000	 0000000618948,00	
8513000	 0000018627357,00	
8520000	 0000000760612,00	
8521000	 0000000000000,00	
8523000	 0000000760612,00	
8530000	 0000000283033,00	
8531000	 0000000000000,00	
8533000	 0000000283033,00	
8540000	 0000015976549,00	
8543000	 0000003853384,00	
8544000	 0000008506487,00	
8545000	 0000003616678,00	
8560000	 0000000947499,00	
8563000	 0000000338427,00	
8564000	 0000000249496,00	
8565000	 0000000359576,00	
8610000	 0000004782795,00	
8620000	 0000000074200,00	
8630000	 0000000004459,00	
8640000	 0000006151752,00	
8660000	 0000000022179,00	
8700000	 0000000002802,00	
8710000	 0000000003284,00	
8711000	 0000000000032,00	
8712000	 0000000000637,00	
8713000	 0000000000399,00	
8714000	 0000000000573,00	
8715000	 0000000000031,00	
8716000	 0000000000370,00	
8717000	 0000000001242,00	
8720000	 0000000000482,00	
8721000	 0000000000056,00	
8722000	 0000000000076,00	
8723000	 0000000000000,00	
8724000	 0000000000001,00	
8725000	 0000000000316,00	
8726000	 0000000000000,00	
8727000	 0000000000033,00	
8910000	 0000000496090,00	
8911000	 0000000000000,00	
8913000	 0000000298700,00	
8914000	 0000000093232,00	
8915000	 0000000104158,00	
