051	BANCO FALABELLA
8110000	 0000000271805,00	
8111000	 0000000000000,00	
8113000	 0000000006373,00	
8114000	 0000000032816,00	
8115000	 0000000232616,00	
8130000	 0000000085927,00	
8131000	 0000000000000,00	
8133000	 0000000000344,00	
8134000	 0000000000079,00	
8135000	 0000000085504,00	
8140000	 0000000018120,00	
8141000	 0000000000000,00	
8143000	 0000000000186,00	
8144000	 0000000000163,00	
8145000	 0000000017771,00	
8310000	 0000003199069,00	
8311000	 0000000000000,00	
8312000	 0000000000000,00	
8314000	 0000000000000,00	
8315000	 0000000000000,00	
8315100	 0000000000000,00	
8315200	 0000000000000,00	
8317000	 0000003199025,00	
8318000	 0000000000044,00	
8318100	 0000000000044,00	
8318900	 0000000000000,00	
8319000	 0000000000000,00	
8510000	 0000000000000,00	
8511000	 0000000000000,00	
8513000	 0000000000000,00	
8520000	 0000000000000,00	
8521000	 0000000000000,00	
8523000	 0000000000000,00	
8530000	 0000000000000,00	
8531000	 0000000000000,00	
8533000	 0000000000000,00	
8540000	 0000003582586,00	
8543000	 0000000078459,00	
8544000	 0000000472209,00	
8545000	 0000003031918,00	
8560000	 0000000271805,00	
8563000	 0000000006373,00	
8564000	 0000000032816,00	
8565000	 0000000232616,00	
8610000	 0000000002500,00	
8620000	 0000000000000,00	
8630000	 0000000000000,00	
8640000	 0000003192195,00	
8660000	 0000000004374,00	
8700000	 0000000001322,00	
8710000	 0000000001699,00	
8711000	 0000000000000,00	
8712000	 0000000001445,00	
8713000	 0000000000067,00	
8714000	 0000000000036,00	
8715000	 0000000000000,00	
8716000	 0000000000044,00	
8717000	 0000000000107,00	
8720000	 0000000000377,00	
8721000	 0000000000000,00	
8722000	 0000000000332,00	
8723000	 0000000000039,00	
8724000	 0000000000000,00	
8725000	 0000000000000,00	
8726000	 0000000000005,00	
8727000	 0000000000001,00	
8910000	 0000000136502,00	
8911000	 0000000000000,00	
8913000	 0000000004932,00	
8914000	 0000000019796,00	
8915000	 0000000111774,00	
