037	BANCO SANTANDER-CHILE
8110000	 0000001957827,00	
8111000	 0000000000000,00	
8113000	 0000001129970,00	
8114000	 0000000542859,00	
8115000	 0000000284998,00	
8130000	 0000000109034,00	
8131000	 0000000000000,00	
8133000	 0000000040598,00	
8134000	 0000000004600,00	
8135000	 0000000063836,00	
8140000	 0000000022086,00	
8141000	 0000000000000,00	
8143000	 0000000010873,00	
8144000	 0000000002805,00	
8145000	 0000000008408,00	
8310000	 0000011132674,00	
8311000	 0000000410627,00	
8312000	 0000000045531,00	
8314000	 0000000150219,00	
8315000	 0000001287713,00	
8315100	 0000001164199,00	
8315200	 0000000123514,00	
8317000	 0000008860472,00	
8318000	 0000000378112,00	
8318100	 0000000006995,00	
8318900	 0000000371117,00	
8319000	 0000000000000,00	
8510000	 0000011417795,00	
8511000	 0000000012948,00	
8513000	 0000011404847,00	
8520000	 0000000866514,00	
8521000	 0000000000000,00	
8523000	 0000000866514,00	
8530000	 0000000459450,00	
8531000	 0000000000000,00	
8533000	 0000000459450,00	
8540000	 0000020299839,00	
8543000	 0000004012285,00	
8544000	 0000011121276,00	
8545000	 0000005166278,00	
8560000	 0000001311561,00	
8563000	 0000000483704,00	
8564000	 0000000542859,00	
8565000	 0000000284998,00	
8610000	 0000003124082,00	
8620000	 0000000060597,00	
8630000	 0000000011025,00	
8640000	 0000007928719,00	
8660000	 0000000008251,00	
8700000	 0000000001095,00	
8710000	 0000000001138,00	
8711000	 0000000000011,00	
8712000	 0000000000264,00	
8713000	 0000000000183,00	
8714000	 0000000000110,00	
8715000	 0000000000033,00	
8716000	 0000000000019,00	
8717000	 0000000000518,00	
8720000	 0000000000043,00	
8721000	 0000000000000,00	
8722000	 0000000000014,00	
8723000	 0000000000000,00	
8724000	 0000000000000,00	
8725000	 0000000000000,00	
8726000	 0000000000000,00	
8727000	 0000000000029,00	
8910000	 0000000679232,00	
8911000	 0000000000000,00	
8913000	 0000000402436,00	
8914000	 0000000186886,00	
8915000	 0000000089910,00	
