055	BANCO CONSORCIO
8110000	 0000000154179,00	
8111000	 0000000000000,00	
8113000	 0000000148994,00	
8114000	 0000000002512,00	
8115000	 0000000002673,00	
8130000	 0000000001730,00	
8131000	 0000000000000,00	
8133000	 0000000001023,00	
8134000	 0000000000026,00	
8135000	 0000000000681,00	
8140000	 0000000000095,00	
8141000	 0000000000000,00	
8143000	 0000000000000,00	
8144000	 0000000000000,00	
8145000	 0000000000095,00	
8310000	 0000000111115,00	
8311000	 0000000000000,00	
8312000	 0000000002086,00	
8314000	 0000000000000,00	
8315000	 0000000062948,00	
8315100	 0000000061410,00	
8315200	 0000000001538,00	
8317000	 0000000046081,00	
8318000	 0000000000000,00	
8318100	 0000000000000,00	
8318900	 0000000000000,00	
8319000	 0000000000000,00	
8510000	 0000002741078,00	
8511000	 0000000000000,00	
8513000	 0000002741078,00	
8520000	 0000000131831,00	
8521000	 0000000000000,00	
8523000	 0000000131831,00	
8530000	 0000000102778,00	
8531000	 0000000000000,00	
8533000	 0000000102778,00	
8540000	 0000000633265,00	
8543000	 0000000037167,00	
8544000	 0000000501362,00	
8545000	 0000000094736,00	
8560000	 0000000005430,00	
8563000	 0000000000245,00	
8564000	 0000000002512,00	
8565000	 0000000002673,00	
8610000	 0000000086123,00	
8620000	 0000000001667,00	
8630000	 0000000000180,00	
8640000	 0000000023048,00	
8660000	 0000000000097,00	
8700000	 0000000000020,00	
8710000	 0000000000023,00	
8711000	 0000000000000,00	
8712000	 0000000000009,00	
8713000	 0000000000000,00	
8714000	 0000000000000,00	
8715000	 0000000000000,00	
8716000	 0000000000004,00	
8717000	 0000000000010,00	
8720000	 0000000000003,00	
8721000	 0000000000000,00	
8722000	 0000000000000,00	
8723000	 0000000000000,00	
8724000	 0000000000000,00	
8725000	 0000000000000,00	
8726000	 0000000000003,00	
8727000	 0000000000000,00	
8910000	 0000000075272,00	
8911000	 0000000000000,00	
8913000	 0000000071416,00	
8914000	 0000000002213,00	
8915000	 0000000001643,00	
