001	BANCO DE CHILE
8110000	 0000000900468,00	
8111000	 0000000000000,00	
8113000	 0000000439633,00	
8114000	 0000000175957,00	
8115000	 0000000284878,00	
8130000	 0000000070220,00	
8131000	 0000000000000,00	
8133000	 0000000011868,00	
8134000	 0000000001683,00	
8135000	 0000000056669,00	
8140000	 0000000006665,00	
8141000	 0000000000000,00	
8143000	 0000000001124,00	
8144000	 0000000000780,00	
8145000	 0000000004761,00	
8310000	 0000011291277,00	
8311000	 0000000290142,00	
8312000	 0000000077957,00	
8314000	 0000000318884,00	
8315000	 0000002245183,00	
8315100	 0000001834042,00	
8315200	 0000000411141,00	
8317000	 0000008206289,00	
8318000	 0000000152822,00	
8318100	 0000000000000,00	
8318900	 0000000152822,00	
8319000	 0000000000000,00	
8510000	 0000012465903,00	
8511000	 0000000654370,00	
8513000	 0000011811533,00	
8520000	 0000000110040,00	
8521000	 0000000000000,00	
8523000	 0000000110040,00	
8530000	 0000000155395,00	
8531000	 0000000000000,00	
8533000	 0000000155395,00	
8540000	 0000017142327,00	
8543000	 0000003920130,00	
8544000	 0000009035408,00	
8545000	 0000004186789,00	
8560000	 0000000731063,00	
8563000	 0000000270228,00	
8564000	 0000000175957,00	
8565000	 0000000284878,00	
8610000	 0000004229520,00	
8620000	 0000000020154,00	
8630000	 0000000002524,00	
8640000	 0000007028384,00	
8660000	 0000000010695,00	
8700000	 0000000001454,00	
8710000	 0000000001802,00	
8711000	 0000000000001,00	
8712000	 0000000000260,00	
8713000	 0000000000134,00	
8714000	 0000000000005,00	
8715000	 0000000000882,00	
8716000	 0000000000008,00	
8717000	 0000000000512,00	
8720000	 0000000000348,00	
8721000	 0000000000000,00	
8722000	 0000000000072,00	
8723000	 0000000000000,00	
8724000	 0000000000000,00	
8725000	 0000000000000,00	
8726000	 0000000000013,00	
8727000	 0000000000263,00	
8910000	 0000000425951,00	
8911000	 0000000000000,00	
8913000	 0000000216965,00	
8914000	 0000000109129,00	
8915000	 0000000099857,00	
