039	ITAÚ CORPBANCA
8110000	 0000001526446,00	
8111000	 0000000000000,00	
8113000	 0000001108889,00	
8114000	 0000000237247,00	
8115000	 0000000180310,00	
8130000	 0000000046895,00	
8131000	 0000000000000,00	
8133000	 0000000014122,00	
8134000	 0000000001486,00	
8135000	 0000000031287,00	
8140000	 0000000009308,00	
8141000	 0000000000000,00	
8143000	 0000000002902,00	
8144000	 0000000000405,00	
8145000	 0000000006001,00	
8310000	 0000005967219,00	
8311000	 0000000498518,00	
8312000	 0000000000558,00	
8314000	 0000000106766,00	
8315000	 0000001528484,00	
8315100	 0000001001411,00	
8315200	 0000000527073,00	
8317000	 0000002684853,00	
8318000	 0000001148040,00	
8318100	 0000000817819,00	
8318900	 0000000330221,00	
8319000	 0000000000000,00	
8510000	 0000012423883,00	
8511000	 0000000065024,00	
8513000	 0000012358859,00	
8520000	 0000000650342,00	
8521000	 0000000000000,00	
8523000	 0000000650342,00	
8530000	 0000000572803,00	
8531000	 0000000000000,00	
8533000	 0000000572803,00	
8540000	 0000009154257,00	
8543000	 0000001756568,00	
8544000	 0000004802334,00	
8545000	 0000002595355,00	
8560000	 0000000647401,00	
8563000	 0000000229844,00	
8564000	 0000000237247,00	
8565000	 0000000180310,00	
8610000	 0000002728876,00	
8620000	 0000000055721,00	
8630000	 0000000016381,00	
8640000	 0000003158358,00	
8660000	 0000000007883,00	
8700000	 0000000000511,00	
8710000	 0000000001302,00	
8711000	 0000000000001,00	
8712000	 0000000000518,00	
8713000	 0000000000178,00	
8714000	 0000000000000,00	
8715000	 0000000000010,00	
8716000	 0000000000026,00	
8717000	 0000000000569,00	
8720000	 0000000000791,00	
8721000	 0000000000001,00	
8722000	 0000000000429,00	
8723000	 0000000000043,00	
8724000	 0000000000000,00	
8725000	 0000000000000,00	
8726000	 0000000000000,00	
8727000	 0000000000318,00	
8910000	 0000000689524,00	
8911000	 0000000000000,00	
8913000	 0000000523012,00	
8914000	 0000000103647,00	
8915000	 0000000062865,00	
