001	BANCO DE CHILE
8110000	 0000000769311,00	
8111000	 0000000000000,00	
8113000	 0000000336796,00	
8114000	 0000000162355,00	
8115000	 0000000270160,00	
8130000	 0000000218981,00	
8131000	 0000000000000,00	
8133000	 0000000040982,00	
8134000	 0000000004842,00	
8135000	 0000000173157,00	
8140000	 0000000040663,00	
8141000	 0000000000000,00	
8143000	 0000000010096,00	
8144000	 0000000003276,00	
8145000	 0000000027291,00	
8310000	 0000010601283,00	
8311000	 0000000328612,00	
8312000	 0000000102350,00	
8314000	 0000000352363,00	
8315000	 0000002202180,00	
8315100	 0000001859026,00	
8315200	 0000000343154,00	
8317000	 0000007555144,00	
8318000	 0000000060634,00	
8318100	 0000000000000,00	
8318900	 0000000060634,00	
8319000	 0000000000000,00	
8510000	 0000011585633,00	
8511000	 0000000428896,00	
8513000	 0000011156737,00	
8520000	 0000000077740,00	
8521000	 0000000000000,00	
8523000	 0000000077740,00	
8530000	 0000000108986,00	
8531000	 0000000000000,00	
8533000	 0000000108986,00	
8540000	 0000015044119,00	
8543000	 0000003381577,00	
8544000	 0000007660366,00	
8545000	 0000004002176,00	
8560000	 0000000659666,00	
8563000	 0000000227151,00	
8564000	 0000000162355,00	
8565000	 0000000270160,00	
8610000	 0000004326133,00	
8620000	 0000000008252,00	
8630000	 0000000002002,00	
8640000	 0000006252152,00	
8660000	 0000000012744,00	
