039	ITAÚ CORPBANCA
8110000	 0000001342209,00	
8111000	 0000000000000,00	
8113000	 0000001005645,00	
8114000	 0000000201928,00	
8115000	 0000000134636,00	
8130000	 0000000217214,00	
8131000	 0000000000000,00	
8133000	 0000000083429,00	
8134000	 0000000005477,00	
8135000	 0000000128308,00	
8140000	 0000000031300,00	
8141000	 0000000000000,00	
8143000	 0000000011215,00	
8144000	 0000000002108,00	
8145000	 0000000017977,00	
8310000	 0000005600129,00	
8311000	 0000000481402,00	
8312000	 0000000000000,00	
8314000	 0000000096448,00	
8315000	 0000001266215,00	
8315100	 0000000879826,00	
8315200	 0000000386389,00	
8317000	 0000002384030,00	
8318000	 0000001372034,00	
8318100	 0000001075613,00	
8318900	 0000000296421,00	
8319000	 0000000000000,00	
8510000	 0000010973657,00	
8511000	 0000000059594,00	
8513000	 0000010914063,00	
8520000	 0000000638949,00	
8521000	 0000000000000,00	
8523000	 0000000638949,00	
8530000	 0000000475841,00	
8531000	 0000000000000,00	
8533000	 0000000475841,00	
8540000	 0000008623009,00	
8543000	 0000001924391,00	
8544000	 0000004207649,00	
8545000	 0000002490969,00	
8560000	 0000000542390,00	
8563000	 0000000205828,00	
8564000	 0000000201927,00	
8565000	 0000000134635,00	
8610000	 0000002372661,00	
8620000	 0000000082381,00	
8630000	 0000000002874,00	
8640000	 0000003134441,00	
8660000	 0000000007772,00	
