009	BANCO INTERNACIONAL
8110000	 0000000137160,00	
8111000	 0000000000000,00	
8113000	 0000000133100,00	
8114000	 0000000003533,00	
8115000	 0000000000527,00	
8130000	 0000000004006,00	
8131000	 0000000000000,00	
8133000	 0000000003249,00	
8134000	 0000000000153,00	
8135000	 0000000000604,00	
8140000	 0000000001648,00	
8141000	 0000000000000,00	
8143000	 0000000001427,00	
8144000	 0000000000050,00	
8145000	 0000000000171,00	
8310000	 0000000273061,00	
8311000	 0000000000688,00	
8312000	 0000000000000,00	
8314000	 0000000003518,00	
8315000	 0000000069620,00	
8315100	 0000000067082,00	
8315200	 0000000002538,00	
8317000	 0000000065688,00	
8318000	 0000000133547,00	
8318100	 0000000133547,00	
8318900	 0000000000000,00	
8319000	 0000000000000,00	
8510000	 0000001215610,00	
8511000	 0000000000000,00	
8513000	 0000001215610,00	
8520000	 0000000099184,00	
8521000	 0000000000000,00	
8523000	 0000000099184,00	
8530000	 0000000095376,00	
8531000	 0000000000000,00	
8533000	 0000000095376,00	
8540000	 0000000073273,00	
8543000	 0000000041816,00	
8544000	 0000000025903,00	
8545000	 0000000005554,00	
8560000	 0000000005007,00	
8563000	 0000000000947,00	
8564000	 0000000003533,00	
8565000	 0000000000527,00	
8610000	 0000000125417,00	
8620000	 0000000005639,00	
8630000	 0000000000646,00	
8640000	 0000000141306,00	
8660000	 0000000000053,00	
