049	BANCO SECURITY
8110000	 0000000227998,00	
8111000	 0000000000000,00	
8113000	 0000000205243,00	
8114000	 0000000006441,00	
8115000	 0000000016314,00	
8130000	 0000000029365,00	
8131000	 0000000000000,00	
8133000	 0000000015113,00	
8134000	 0000000000570,00	
8135000	 0000000013682,00	
8140000	 0000000004688,00	
8141000	 0000000000000,00	
8143000	 0000000002029,00	
8144000	 0000000000329,00	
8145000	 0000000002330,00	
8310000	 0000001188793,00	
8311000	 0000000017342,00	
8312000	 0000000000408,00	
8314000	 0000000030250,00	
8315000	 0000000253376,00	
8315100	 0000000230856,00	
8315200	 0000000022520,00	
8317000	 0000000887417,00	
8318000	 0000000000000,00	
8318100	 0000000000000,00	
8318900	 0000000000000,00	
8319000	 0000000000000,00	
8510000	 0000002920522,00	
8511000	 0000000000642,00	
8513000	 0000002919880,00	
8520000	 0000000725436,00	
8521000	 0000000000000,00	
8523000	 0000000725436,00	
8530000	 0000000148788,00	
8531000	 0000000000000,00	
8533000	 0000000148788,00	
8540000	 0000001348378,00	
8543000	 0000000280178,00	
8544000	 0000000601724,00	
8545000	 0000000466476,00	
8560000	 0000000039310,00	
8563000	 0000000016555,00	
8564000	 0000000006441,00	
8565000	 0000000016314,00	
8610000	 0000000453659,00	
8620000	 0000000013620,00	
8630000	 0000000005015,00	
8640000	 0000000716247,00	
8660000	 0000000000252,00	
