012	BANCO DEL ESTADO DE CHILE
8110000	 0000001795820,00	
8111000	 0000000000000,00	
8113000	 0000000481784,00	
8114000	 0000001099318,00	
8115000	 0000000214718,00	
8130000	 0000000175885,00	
8131000	 0000000000000,00	
8133000	 0000000073151,00	
8134000	 0000000011179,00	
8135000	 0000000091555,00	
8140000	 0000000051159,00	
8141000	 0000000000000,00	
8143000	 0000000018851,00	
8144000	 0000000013940,00	
8145000	 0000000018368,00	
8310000	 0000004894099,00	
8311000	 0000000653352,00	
8312000	 0000000095108,00	
8314000	 0000000051881,00	
8315000	 0000001374822,00	
8315100	 0000001155893,00	
8315200	 0000000218929,00	
8317000	 0000001503594,00	
8318000	 0000001215342,00	
8318100	 0000000790282,00	
8318900	 0000000425060,00	
8319000	 0000000000000,00	
8510000	 0000008815594,00	
8511000	 0000000610275,00	
8513000	 0000008205319,00	
8520000	 0000000460071,00	
8521000	 0000000000000,00	
8523000	 0000000460071,00	
8530000	 0000000127690,00	
8531000	 0000000000000,00	
8533000	 0000000127690,00	
8540000	 0000013004296,00	
8543000	 0000002925028,00	
8544000	 0000008296987,00	
8545000	 0000001782281,00	
8560000	 0000001627537,00	
8563000	 0000000313501,00	
8564000	 0000001099318,00	
8565000	 0000000214718,00	
8610000	 0000002969932,00	
8620000	 0000000065619,00	
8630000	 0000000001867,00	
8640000	 0000001841154,00	
8660000	 0000000015527,00	
