001	BANCO DE CHILE
811000000	 0975575320941,00	
811100000	 0000000000000,00	
811100100	 0000000000000,00	
811100200	 0000000000000,00	
811200000	 0569189470912,00	
811200100	 0488659739064,00	
811200101	 0372927819768,00	
811200102	 0000000000000,00	
811200103	 0115731919296,00	
811200104	 0000000000000,00	
811200600	 0010525976078,00	
811200700	 0004110496114,00	
811200800	 0005452702494,00	
811200900	 0000465694716,00	
811201000	 0047303798407,00	
811201100	 0002709840394,00	
811201200	 0009961223645,00	
811300000	 0191186927581,00	
811300100	 0000178259908,00	
811300200	 0000353593842,00	
811300300	 0000000000000,00	
811300400	 0189563839789,00	
811300500	 0000000000000,00	
811300600	 0001091234042,00	
811400000	 0215198922448,00	
811400100	 0181529848169,00	
811400200	 0003269365961,00	
811400300	 0029240826268,00	
811400400	 0000000000000,00	
811400500	 0001158882050,00	
812000000	 0414593147585,00	
812100000	 0000000000000,00	
812100100	 0000000000000,00	
812100200	 0000000000000,00	
812200000	 0246285988524,00	
812200100	 0220836268400,00	
812200101	 0187533035370,00	
812200102	 0000000000000,00	
812200103	 0033303233030,00	
812200104	 0000000000000,00	
812200600	 0005625697649,00	
812200700	 0000000000000,00	
812200800	 0004287273613,00	
812200900	 0000270337105,00	
812201000	 0008879193893,00	
812201100	 0001703074258,00	
812201200	 0004684143606,00	
812300000	 0085098399403,00	
812300100	 0000069372408,00	
812300200	 0000019877564,00	
812300300	 0000000000000,00	
812300400	 0084446542502,00	
812300500	 0000000000000,00	
812300600	 0000562606929,00	
812400000	 0083208759658,00	
812400100	 0065873166675,00	
812400200	 0000000000000,00	
812400300	 0017335592983,00	
812400400	 0000000000000,00	
812400500	 0000000000000,00	
813000000	 0215603845703,00	
813100000	 0000000000000,00	
813100100	 0000000000000,00	
813100200	 0000000000000,00	
813200000	 0058167497155,00	
813200100	 0041030162680,00	
813200101	 0040218747666,00	
813200102	 0000000000000,00	
813200103	 0000811415014,00	
813200104	 0000000000000,00	
813200600	 0000000000000,00	
813200700	 0000572886008,00	
813200800	 0000282418329,00	
813200900	 0000000000000,00	
813201000	 0005182364781,00	
813201100	 0000438763413,00	
813201200	 0010660901944,00	
813300000	 0009738601112,00	
813300100	 0000014676826,00	
813300200	 0000000455333,00	
813300300	 0000000000000,00	
813300400	 0009653593782,00	
813300500	 0000000000000,00	
813300600	 0000069875171,00	
813400000	 0147697747436,00	
813400100	 0116100418586,00	
