999	SISTEMA FINANCIERO
811000000	 11433900436950,00	
811100000	 0000000000000,00	
811100100	 0000000000000,00	
811100200	 0000000000000,00	
811200000	 6908808629467,00	
811200100	 5907705998254,00	
811200101	 5544267859797,00	
811200102	 0179427807642,00	
811200103	 0184010330815,00	
811200104	 0000000000000,00	
811200600	 0081049465109,00	
811200700	 0054358875269,00	
811200800	 0021073153501,00	
811200900	 0021000043081,00	
811201000	 0433499314147,00	
811201100	 0339774363897,00	
811201200	 0050347416209,00	
811300000	 2806439757921,00	
811300100	 0053933712207,00	
811300200	 0121691957722,00	
811300300	 0001680160757,00	
811300400	 2571534972844,00	
811300500	 0012671745665,00	
811300600	 0044927208726,00	
811400000	 1718652049562,00	
811400100	 1090862051995,00	
811400200	 0065291747583,00	
811400300	 0559419083068,00	
811400400	 0000018684408,00	
811400500	 0003060482508,00	
812000000	 5073577159550,00	
812100000	 0000008276214,00	
812100100	 0000008276214,00	
812100200	 0000000000000,00	
812200000	 2945288571819,00	
812200100	 2440895722622,00	
812200101	 2269847923909,00	
812200102	 0064992814986,00	
812200103	 0106054983727,00	
812200104	 0000000000000,00	
812200600	 0051750701888,00	
812200700	 0007908961915,00	
812200800	 0013583107659,00	
812200900	 0000906698352,00	
812201000	 0132490474680,00	
812201100	 0284503793498,00	
812201200	 0013249111205,00	
812300000	 1488197281427,00	
812300100	 0016706872042,00	
812300200	 0042272901650,00	
812300300	 0001509679551,00	
812300400	 1364246545295,00	
812300500	 0049175810318,00	
812300600	 0014285472571,00	
812400000	 0640083030090,00	
812400100	 0417909616182,00	
812400200	 0007290383359,00	
812400300	 0211364522624,00	
812400400	 0000022802471,00	
812400500	 0003495705454,00	
813000000	 1928417383835,00	
813100000	 0000000000000,00	
813100100	 0000000000000,00	
813100200	 0000000000000,00	
813200000	 0626991073318,00	
813200100	 0459078287312,00	
813200101	 0383131448915,00	
813200102	 0064818534543,00	
813200103	 0011128303854,00	
813200104	 0000000000000,00	
813200600	 0021707986176,00	
813200700	 0010353356079,00	
813200800	 0007337029820,00	
813200900	 0007326870251,00	
813201000	 0028983823953,00	
813201100	 0053670454713,00	
813201200	 0038533265014,00	
813300000	 0085137825091,00	
813300100	 0001497283082,00	
813300200	 0003621292456,00	
813300300	 0000460432391,00	
813300400	 0073220232788,00	
813300500	 0001071575162,00	
813300600	 0005267009212,00	
813400000	 1216288485426,00	
813400100	 0617205717131,00	
813400200	 0032915362010,00	
813400300	 0559846371371,00	
813400400	 0000030626545,00	
813400500	 0006290408369,00	
814000000	 0522749921030,00	
814100000	 0000000000000,00	
814100100	 0000000000000,00	
814100200	 0000000000000,00	
814200000	 0199770003964,00	
814200100	 0155756789058,00	
814200101	 0146966043923,00	
814200102	 0004207427315,00	
814200103	 0004583317820,00	
814200104	 0000000000000,00	
814200600	 0003110031626,00	
814200700	 0001535045408,00	
814200800	 0000722062871,00	
814200900	 0003034486181,00	
814201000	 0011632236469,00	
814201100	 0011535434489,00	
814201200	 0012443917862,00	
814300000	 0061073996678,00	
814300100	 0003429754019,00	
814300200	 0000964058639,00	
814300300	 0000000000000,00	
814300400	 0053993884031,00	
814300500	 0000871260718,00	
814300600	 0001815039271,00	
814400000	 0261905920388,00	
814400100	 0147923839175,00	
