049	BANCO SECURITY
811000000	 0539979228324,00	
811100000	 0000000000000,00	
811100100	 0000000000000,00	
811100200	 0000000000000,00	
811200000	 0511830315655,00	
811200100	 0447959365165,00	
811200101	 0447959365165,00	
811200102	 0000000000000,00	
811200103	 0000000000000,00	
811200104	 0000000000000,00	
811200600	 0002159301175,00	
811200700	 0003710414143,00	
811200800	 0000000000000,00	
811200900	 0000000000000,00	
811201000	 0056304500578,00	
811201100	 0000111000077,00	
811201200	 0001585734517,00	
811300000	 0011578703786,00	
811300100	 0000000000000,00	
811300200	 0005197005409,00	
811300300	 0000000000000,00	
811300400	 0006381698377,00	
811300500	 0000000000000,00	
811300600	 0000000000000,00	
811400000	 0016570208883,00	
811400100	 0012969323631,00	
811400200	 0002131969684,00	
811400300	 0001468915568,00	
811400400	 0000000000000,00	
811400500	 0000000000000,00	
812000000	 0178236289048,00	
812100000	 0000000000000,00	
812100100	 0000000000000,00	
812100200	 0000000000000,00	
812200000	 0168861219402,00	
812200100	 0167605252956,00	
812200101	 0166479673915,00	
812200102	 0000000000000,00	
812200103	 0001125579041,00	
812200104	 0000000000000,00	
812200600	 0000000000000,00	
812200700	 0000000000000,00	
812200800	 0000000000000,00	
812200900	 0000000000000,00	
812201000	 0001255966446,00	
812201100	 0000000000000,00	
812201200	 0000000000000,00	
812300000	 0006544768523,00	
812300100	 0000000000000,00	
812300200	 0002993672976,00	
812300300	 0000000000000,00	
812300400	 0003551095547,00	
812300500	 0000000000000,00	
812300600	 0000000000000,00	
812400000	 0002830301123,00	
812400100	 0002830301123,00	
812400200	 0000000000000,00	
812400300	 0000000000000,00	
812400400	 0000000000000,00	
812400500	 0000000000000,00	
813000000	 0032801416390,00	
813100000	 0000000000000,00	
813100100	 0000000000000,00	
813100200	 0000000000000,00	
813200000	 0019671010216,00	
813200100	 0017423509188,00	
813200101	 0017423509188,00	
813200102	 0000000000000,00	
813200103	 0000000000000,00	
813200104	 0000000000000,00	
813200600	 0000000000000,00	
813200700	 0000886261967,00	
813200800	 0000067437056,00	
813200900	 0000000000000,00	
813201000	 0001293802005,00	
813201100	 0000000000000,00	
813201200	 0000000000000,00	
813300000	 0000919626063,00	
813300100	 0000000000000,00	
813300200	 0000459193672,00	
813300300	 0000460432391,00	
813300400	 0000000000000,00	
813300500	 0000000000000,00	
813300600	 0000000000000,00	
813400000	 0012210780111,00	
813400100	 0007635751033,00	
813400200	 0002408524968,00	
813400300	 0002166504110,00	
813400400	 0000000000000,00	
813400500	 0000000000000,00	
814000000	 0013749635886,00	
814100000	 0000000000000,00	
814100100	 0000000000000,00	
814100200	 0000000000000,00	
814200000	 0009872475492,00	
814200100	 0006637775845,00	
814200101	 0006637775845,00	
814200102	 0000000000000,00	
814200103	 0000000000000,00	
814200104	 0000000000000,00	
814200600	 0000853475019,00	
814200700	 0000257893434,00	
814200800	 0000000000000,00	
814200900	 0000000000000,00	
814201000	 0002123331194,00	
