001	BANCO DE CHILE
8110000	 0000000835285,00	
8111000	 0000000000000,00	
8113000	 0000000399457,00	
8114000	 0000000164712,00	
8115000	 0000000271116,00	
8130000	 0000000257788,00	
8131000	 0000000000000,00	
8133000	 0000000045870,00	
8134000	 0000000006607,00	
8135000	 0000000205311,00	
8140000	 0000000040680,00	
8141000	 0000000000000,00	
8143000	 0000000009591,00	
8144000	 0000000004565,00	
8145000	 0000000026524,00	
8310000	 0000010894134,00	
8311000	 0000000266156,00	
8312000	 0000000041004,00	
8314000	 0000000354471,00	
8315000	 0000002257013,00	
8315100	 0000001861686,00	
8315200	 0000000395327,00	
8317000	 0000007826748,00	
8318000	 0000000148742,00	
8318100	 0000000000000,00	
8318900	 0000000148742,00	
8319000	 0000000000000,00	
8510000	 0000012686387,00	
8511000	 0000000895219,00	
8513000	 0000011791168,00	
8520000	 0000000068397,00	
8521000	 0000000000000,00	
8523000	 0000000068397,00	
8530000	 0000000147922,00	
8531000	 0000000000000,00	
8533000	 0000000147922,00	
8540000	 0000016892018,00	
8543000	 0000003873137,00	
8544000	 0000008800287,00	
8545000	 0000004218594,00	
8560000	 0000000684056,00	
8563000	 0000000248228,00	
8564000	 0000000164712,00	
8565000	 0000000271116,00	
8610000	 0000004206989,00	
8620000	 0000000007425,00	
8630000	 0000000001802,00	
8640000	 0000006666469,00	
8660000	 0000000011449,00	
8700000	 0000000003693,00	
8710000	 0000000003827,00	
8711000	 0000000000086,00	
8712000	 0000000001149,00	
8713000	 0000000000290,00	
8714000	 0000000000021,00	
8715000	 0000000000171,00	
8716000	 0000000000394,00	
8717000	 0000000001716,00	
8720000	 0000000000134,00	
8721000	 0000000000000,00	
8722000	 0000000000029,00	
8723000	 0000000000000,00	
8724000	 0000000000000,00	
8725000	 0000000000000,00	
8726000	 0000000000013,00	
8727000	 0000000000092,00	
8910000	 0000000373288,00	
8911000	 0000000000000,00	
8913000	 0000000192354,00	
8914000	 0000000093280,00	
8915000	 0000000087654,00	
