051	BANCO FALABELLA
8110000	 0000000243806,00	
8111000	 0000000000000,00	
8113000	 0000000005526,00	
8114000	 0000000029616,00	
8115000	 0000000208664,00	
8130000	 0000000234247,00	
8131000	 0000000000000,00	
8133000	 0000000001061,00	
8134000	 0000000001058,00	
8135000	 0000000232128,00	
8140000	 0000000061220,00	
8141000	 0000000000000,00	
8143000	 0000000000646,00	
8144000	 0000000000998,00	
8145000	 0000000059576,00	
8310000	 0000003241867,00	
8311000	 0000000000000,00	
8312000	 0000000000000,00	
8314000	 0000000000000,00	
8315000	 0000000000000,00	
8315100	 0000000000000,00	
8315200	 0000000000000,00	
8317000	 0000003241824,00	
8318000	 0000000000043,00	
8318100	 0000000000043,00	
8318900	 0000000000000,00	
8319000	 0000000000000,00	
8510000	 0000000000014,00	
8511000	 0000000000000,00	
8513000	 0000000000014,00	
8520000	 0000000000000,00	
8521000	 0000000000000,00	
8523000	 0000000000000,00	
8530000	 0000000000000,00	
8531000	 0000000000000,00	
8533000	 0000000000000,00	
8540000	 0000003563765,00	
8543000	 0000000081177,00	
8544000	 0000000450968,00	
8545000	 0000003031620,00	
8560000	 0000000243805,00	
8563000	 0000000005526,00	
8564000	 0000000029615,00	
8565000	 0000000208664,00	
8610000	 0000000002500,00	
8620000	 0000000000000,00	
8630000	 0000000000000,00	
8640000	 0000003236108,00	
8660000	 0000000003259,00	
8700000	 0000000004380,00	
8710000	 0000000005254,00	
8711000	 0000000000080,00	
8712000	 0000000004033,00	
8713000	 0000000000045,00	
8714000	 0000000000051,00	
8715000	 0000000000663,00	
8716000	 0000000000085,00	
8717000	 0000000000297,00	
8720000	 0000000000874,00	
8721000	 0000000000000,00	
8722000	 0000000000819,00	
8723000	 0000000000016,00	
8724000	 0000000000026,00	
8725000	 0000000000000,00	
8726000	 0000000000007,00	
8727000	 0000000000006,00	
8910000	 0000000122693,00	
8911000	 0000000000000,00	
8913000	 0000000003888,00	
8914000	 0000000016818,00	
8915000	 0000000101987,00	
