039	ITAÚ CORPBANCA
8110000	 0000001417128,00	
8111000	 0000000000000,00	
8113000	 0000001042582,00	
8114000	 0000000217129,00	
8115000	 0000000157417,00	
8130000	 0000000227902,00	
8131000	 0000000000000,00	
8133000	 0000000091393,00	
8134000	 0000000005891,00	
8135000	 0000000130618,00	
8140000	 0000000047586,00	
8141000	 0000000000000,00	
8143000	 0000000017350,00	
8144000	 0000000002234,00	
8145000	 0000000028002,00	
8310000	 0000005912158,00	
8311000	 0000000465338,00	
8312000	 0000000000111,00	
8314000	 0000000099770,00	
8315000	 0000001430480,00	
8315100	 0000001002704,00	
8315200	 0000000427776,00	
8317000	 0000002649026,00	
8318000	 0000001267433,00	
8318100	 0000000842945,00	
8318900	 0000000424488,00	
8319000	 0000000000000,00	
8510000	 0000012260424,00	
8511000	 0000000067987,00	
8513000	 0000012192437,00	
8520000	 0000000598611,00	
8521000	 0000000000000,00	
8523000	 0000000598611,00	
8530000	 0000000541019,00	
8531000	 0000000000000,00	
8533000	 0000000541019,00	
8540000	 0000008847837,00	
8543000	 0000001781682,00	
8544000	 0000004469911,00	
8545000	 0000002596244,00	
8560000	 0000000584828,00	
8563000	 0000000210282,00	
8564000	 0000000217129,00	
8565000	 0000000157417,00	
8610000	 0000002760331,00	
8620000	 0000000042403,00	
8630000	 0000000015173,00	
8640000	 0000003087620,00	
8660000	 0000000006631,00	
8700000	 0000000011280,00	
8710000	 0000000014826,00	
8711000	 0000000000343,00	
8712000	 0000000007572,00	
8713000	 0000000001130,00	
8714000	 0000000000000,00	
8715000	 0000000000204,00	
8716000	 0000000000130,00	
8717000	 0000000005447,00	
8720000	 0000000003546,00	
8721000	 0000000000021,00	
8722000	 0000000003002,00	
8723000	 0000000000074,00	
8724000	 0000000000000,00	
8725000	 0000000000000,00	
8726000	 0000000000000,00	
8727000	 0000000000449,00	
8910000	 0000000518075,00	
8911000	 0000000000000,00	
8913000	 0000000364222,00	
8914000	 0000000097116,00	
8915000	 0000000056737,00	
